['[CLS]', 'presents', 'a', 'good', 'case', 'while', 'failing', 'to', 'provide', 'a', 'reason', 'for', 'us', 'to', 'care', 'beyond', 'the', 'very', 'basic', 'dictums', 'of', 'human', 'decency', '[SEP]']	[0.47445645928382874, 0.0024098940193653107, 0.0019270660122856498, 0.0018395305378362536, 0.0021212741266936064, 0.002070968272164464, 0.001891142688691616, 0.0016283446457237005, 0.0017851493321359158, 0.0018962299218401313, 0.0019811878446489573, 0.0015570614486932755, 0.002260218607261777, 0.00169854867272079, 0.0021702859085053205, 0.0021210010163486004, 0.0020319409668445587, 0.0015119455056264997, 0.0017531013581901789, 0.004878849955275655, 0.0016290226485580206, 0.0017534175422042608, 0.003752734512090683, 0.478874534368515]
['[CLS]', 'beautifully', 'crafted', 'engaging', 'filmmaking', 'that', 'should', 'attract', 'upscale', 'audiences', 'hungry', 'for', 'quality', 'and', 'a', 'nostalgic', 'twisty', 'yarn', 'that', 'will', 'keep', 'them', 'guessing', '[SEP]']	[0.4868045449256897, 0.0006342915585264564, 0.0006859393324702978, 0.0006877314299345016, 0.0008785228128544986, 0.0007020635530352592, 0.0007639700779691339, 0.0007301232544705272, 0.0007111357408575714, 0.0008353284210897982, 0.0006523579941131175, 0.0005816807970404625, 0.0006443146266974509, 0.0007267386536113918, 0.0008084680302999914, 0.0016813601832836866, 0.0011611385853029788, 0.0007420518668368459, 0.0006721375393681228, 0.0006533398409374058, 0.0006234384491108358, 0.0006747280131094158, 0.0008752613794058561, 0.49606946110725403]
['[CLS]', 'bread', 'my', 'sweet', 'has', 'so', 'many', 'flaws', 'it', 'would', 'be', 'easy', 'for', 'critics', 'to', 'shred', 'it', '[SEP]']	[0.4325478971004486, 0.008207470178604126, 0.008154117502272129, 0.008129933848977089, 0.008330504409968853, 0.006976539269089699, 0.006274769548326731, 0.008870630525052547, 0.00894220732152462, 0.008552608080208302, 0.006565750110894442, 0.0075297304429113865, 0.006284636445343494, 0.009034039452672005, 0.006535342428833246, 0.014132167678326368, 0.008717244490981102, 0.4362144470214844]
['[CLS]', 'slow', 'silly', 'and', 'unintentionally', 'hilarious', '[SEP]']	[0.34074047207832336, 0.03934161365032196, 0.035984475165605545, 0.03583313524723053, 0.14761131443083286, 0.05797431617975235, 0.3425145447254181]
['[CLS]', 'ultimately', 'feels', 'empty', 'and', 'unsatisfying', 'like', 'swallowing', 'a', 'communion', 'wafer', 'without', 'the', 'wine', '[SEP]']	[0.4437881410121918, 0.007902530021965504, 0.007669104728847742, 0.006327156443148851, 0.00601584417745471, 0.021672002971172333, 0.007463396061211824, 0.006925617810338736, 0.005881934892386198, 0.006711089517921209, 0.011462041176855564, 0.0069956001825630665, 0.006044244859367609, 0.008133331313729286, 0.4470078647136688]
['[CLS]', 'exudes', 'the', 'fizz', 'of', 'a', 'busby', 'berkeley', 'musical', 'and', 'the', 'visceral', 'excitement', 'of', 'a', 'sports', 'extravaganza', '[SEP]']	[0.4799812138080597, 0.0029333779821172357, 0.0015066026244312525, 0.002363234758377075, 0.0014267783844843507, 0.0015920347068458796, 0.0024991101818159223, 0.0015290005831047893, 0.002082598162814975, 0.0015238133491948247, 0.0014680547174066305, 0.003421057597734034, 0.0016949156997725368, 0.0013211371842771769, 0.0017655130941420794, 0.001687870011664927, 0.005395241314545274, 0.4858083724975586]
['[CLS]', 'the', 'film', 'rehashes', 'several', 'old', 'themes', 'and', 'is', 'capped', 'with', 'pointless', 'extremes', '[SEP]']	[0.4153529703617096, 0.013854685239493847, 0.016712209209799767, 0.033020504750311375, 0.0109605323523283, 0.01213845331221819, 0.01104976236820221, 0.011430131271481514, 0.01157497800886631, 0.01352051179856062, 0.010410836897790432, 0.011386904865503311, 0.011731676757335663, 0.4168557822704315]
['[CLS]', 'ryan', 'gosling', 'is', 'in', 'a', 'word', 'brilliant', 'as', 'the', 'conflicted', 'daniel', '[SEP]']	[0.3679059147834778, 0.0190105140209198, 0.035061988048255444, 0.024818532168865204, 0.020130522549152374, 0.01841934584081173, 0.021025676280260086, 0.02233453281223774, 0.02478887513279915, 0.02101058140397072, 0.033793896436691284, 0.022265659645199776, 0.36943408846855164]
['[CLS]', 'if', 'deuces', 'wild', 'had', 'been', 'tweaked', 'up', 'a', 'notch', 'it', 'would', 'have', 'become', 'a', 'camp', 'adventure', 'one', 'of', 'those', 'movies', '[SEP]']	[0.465084433555603, 0.0031821769662201405, 0.007102322299033403, 0.002856866456568241, 0.0025522930081933737, 0.0025078393518924713, 0.008700392208993435, 0.0022910155821591616, 0.0021855144295841455, 0.0025579335633665323, 0.0035741464234888554, 0.0028648427687585354, 0.0025760740973055363, 0.0030120115261524916, 0.0024915800895541906, 0.002326434710994363, 0.0026121134869754314, 0.0034289362374693155, 0.0019082010257989168, 0.0026001923251897097, 0.004787626210600138, 0.4687969386577606]
['[CLS]', 'frida', 'is', 'certainly', 'no', 'disaster', 'but', 'neither', 'is', 'it', 'the', 'kahlo', 'movie', 'frida', 'fans', 'have', 'been', 'looking', 'for', '[SEP]']	[0.4740975797176361, 0.004794522654265165, 0.002511742990463972, 0.0019917211029678583, 0.0019546938128769398, 0.0023376180324703455, 0.002299622632563114, 0.002222725423052907, 0.0019696031231433153, 0.002298239152878523, 0.0030824276618659496, 0.005728358984924853, 0.003140829037874937, 0.004540274851024151, 0.002481261733919382, 0.002017541788518429, 0.0019572186283767223, 0.0019691879861056805, 0.0027649563271552324, 0.47583988308906555]
