['[CLS]', 'the', 'intense', 'interest', 'aroused', 'in', 'the', 'public', 'by', 'what', 'was', 'known', 'at', 'the', 'time', 'as', 'the', 'styles', 'case', 'has', 'now', 'somewhat', 'subsided', '[SEP]']	[2.69415949105678e-07, 1.3480030247592367e-07, 1.641428184484539e-07, 1.5458411439794872e-07, 1.345213718195737e-07, 1.253646360055427e-07, 1.3179663937989972e-07, 1.6045807171849447e-07, 1.399079820885163e-07, 1.4700944461765175e-07, 1.417034667383632e-07, 1.395701474393718e-07, 1.2689271500221366e-07, 1.3841798818248208e-07, 1.370074897977247e-07, 1.3481084693012235e-07, 1.522692372191159e-07, 2.932000029431947e-07, 3.2905685998230183e-07, 1.41146415444382e-07, 1.2796799353509414e-07, 1.2922477310439717e-07, 1.2942014393502177e-07, 0.9999961853027344]
['[CLS]', 'nevertheless', 'in', 'view', 'of', 'the', 'worldwide', 'notoriety', 'which', 'attended', 'it', 'i', 'have', 'been', 'asked', 'both', 'by', 'my', 'friend', 'and', 'the', 'family', 'themselves', 'to', 'write', 'an', 'account', 'of', 'the', 'whole', 'story', '[SEP]']	[2.953633214744511e-12, 2.2096599723575583e-12, 2.1756181925458584e-12, 2.2457888413512928e-12, 2.1828797450162973e-12, 2.2223145632743746e-12, 2.3786905604950004e-12, 3.059330349816647e-12, 2.2696454091142293e-12, 2.54690517807743e-12, 2.6168787189279064e-12, 2.2664873450262135e-12, 2.22037405822606e-12, 2.172139204614787e-12, 2.2443457682597145e-12, 2.1788614749246316e-12, 2.232758032280624e-12, 2.2690868281549648e-12, 2.345097423542275e-12, 2.2435584206420556e-12, 2.1873976154690444e-12, 2.5359840095939834e-12, 2.289078865694294e-12, 2.230399892555468e-12, 2.3799746895480922e-12, 2.2859633023314396e-12, 2.5733217640100392e-12, 2.5025647786697247e-12, 2.468916997927506e-12, 2.377978022827243e-12, 2.911182146042579e-12, 1.0]
['[CLS]', 'this', 'we', 'trust', 'will', 'silence', 'the', 'sensational', 'rumours', 'which', 'still', 'persist', '[SEP]']	[1.7504549759905785e-05, 1.6144920664373785e-05, 1.5890042050159536e-05, 1.5901106962701306e-05, 1.5812882338650525e-05, 1.6859412426128983e-05, 1.6061241694842465e-05, 3.5319179005455226e-05, 1.960966437764e-05, 1.6081088688224554e-05, 1.5893905583652668e-05, 1.643606992729474e-05, 0.9997826218605042]
['[CLS]', 'i', 'will', 'therefore', 'briefly', 'set', 'down', 'the', 'circumstances', 'which', 'led', 'to', 'my', 'being', 'connected', 'with', 'the', 'affair', '[SEP]']	[1.9317042188049527e-07, 1.7500393312275264e-07, 1.7223916870534595e-07, 1.7601574597847502e-07, 1.740163639851744e-07, 1.7731217383243347e-07, 1.727115659377887e-07, 1.7895578707793902e-07, 1.895299561738284e-07, 1.7718912204145454e-07, 1.7898086923651135e-07, 1.7515753825136926e-07, 1.8080348240800959e-07, 1.7892335790747893e-07, 1.9395588424231391e-07, 1.838848788793257e-07, 1.8856809447242995e-07, 2.1559111473834491e-07, 0.999997079372406]
['[CLS]', 'i', 'had', 'been', 'invalided', 'home', 'from', 'the', 'front', 'and', 'after', 'spending', 'some', 'months', 'in', 'a', 'rather', 'depressing', 'convalescent', 'home', 'was', 'given', 'a', 'months', 'sick', 'leave', '[SEP]']	[4.299585860956245e-12, 3.7318841593358965e-12, 3.223245455263868e-12, 3.1645760231041598e-12, 6.5323744677381335e-12, 3.3532371757766244e-12, 3.2404005693986715e-12, 3.2685011381455853e-12, 3.3648017098292238e-12, 3.0904259186448346e-12, 3.2885302553992135e-12, 3.2268070594004827e-12, 3.2186254529664726e-12, 3.2555286591517962e-12, 3.268737927900056e-12, 3.1151812900087616e-12, 3.1010955522242645e-12, 6.28878893405016e-12, 9.711849597096589e-12, 3.2144293737185192e-12, 3.1866358510268533e-12, 3.1809212382161167e-12, 3.1813275971903643e-12, 3.4866155101953566e-12, 3.5914994936381284e-12, 3.5157983295508455e-12, 1.0]
['[CLS]', 'having', 'no', 'near', 'relations', 'or', 'friends', 'i', 'was', 'trying', 'to', 'make', 'up', 'my', 'mind', 'what', 'to', 'do', 'when', 'i', 'ran', 'across', 'john', 'cavendish', '[SEP]']	[6.422899434532781e-10, 5.687064152937182e-10, 5.492246102356546e-10, 5.552611703762977e-10, 5.53201928710223e-10, 5.413824943900636e-10, 5.448216877645962e-10, 5.903423305753108e-10, 5.655079182709244e-10, 5.542157288651595e-10, 5.407034819882028e-10, 5.669983926814837e-10, 5.673597702759992e-10, 5.628392751866329e-10, 5.581237694229912e-10, 5.582877493637284e-10, 5.593376317669652e-10, 5.669507641137272e-10, 5.467819530480256e-10, 5.772745614862629e-10, 5.997600749374499e-10, 5.772910482981786e-10, 5.624711807428184e-10, 8.071069368398298e-10, 1.0]
['[CLS]', 'i', 'had', 'seen', 'very', 'little', 'of', 'him', 'for', 'some', 'years', '[SEP]']	[0.00011386459664208815, 0.00010442197526572272, 0.0001018555776681751, 9.987332305172458e-05, 9.95038790279068e-05, 9.927876089932397e-05, 0.00010229978215647861, 0.00010783978359540924, 0.00010304698662366718, 0.0001002676654024981, 0.00010107690468430519, 0.9988666772842407]
['[CLS]', 'indeed', 'i', 'had', 'never', 'known', 'him', 'particularly', 'well', '[SEP]']	[0.0007194981444627047, 0.0006968053639866412, 0.000745218014344573, 0.0006738547817803919, 0.0006640773499384522, 0.0006588930846191943, 0.0007053022272884846, 0.0006448558415286243, 0.000684149272274226, 0.9938074350357056]
['[CLS]', 'he', 'was', 'a', 'good', 'fifteen', 'years', 'my', 'senior', 'for', 'one', 'thing', 'though', 'he', 'hardly', 'looked', 'his', 'years', '[SEP]']	[1.0720765430960455e-07, 9.743770590375789e-08, 9.187778715613604e-08, 9.10132058606905e-08, 9.154263835853271e-08, 9.289683333690846e-08, 9.230708997165493e-08, 9.599919081892949e-08, 9.21320690849825e-08, 9.06950461398992e-08, 9.077465534801377e-08, 9.059960603963191e-08, 9.247802523759674e-08, 9.462143424343594e-08, 9.171321124767928e-08, 9.385966137642754e-08, 9.540285361708811e-08, 9.767998676579737e-08, 0.999998152256012]
['[CLS]', 'as', 'a', 'boy', 'though', 'i', 'had', 'often', 'stayed', 'at', 'styles', 'his', 'mothers', 'place', 'in', '[SEP]']	[6.256320375541691e-06, 4.641664872906404e-06, 4.645575245376676e-06, 4.696876658272231e-06, 4.7002149585750885e-06, 6.187130111356964e-06, 4.759208422910888e-06, 4.7077692215680145e-06, 4.568970325635746e-06, 4.590165644913213e-06, 4.849031483900035e-06, 5.045460966357496e-06, 4.803649062523618e-06, 4.610192718246253e-06, 4.852964138990501e-06, 0.9999265670776367]
['[CLS]', 'we', 'had', 'a', 'good', 'yarn', 'about', 'old', 'times', 'and', 'it', 'ended', 'in', 'his', 'inviting', 'me', 'down', 'to', 'styles', 'to', 'spend', 'my', 'leave', 'there', '[SEP]']	[1.2431432550030763e-09, 1.06436370828078e-09, 1.0024341356995592e-09, 1.0109458825624529e-09, 9.90751591878336e-10, 1.1456239290552617e-09, 1.029254237394639e-09, 9.68107372045779e-10, 9.77324443596217e-10, 9.878230455839798e-10, 1.013127137738934e-09, 1.0350085233312711e-09, 9.820987356690125e-10, 1.0372042114070723e-09, 1.0754445112226563e-09, 1.0313294662722683e-09, 1.049718645340647e-09, 1.0219460833127414e-09, 1.1950835876461952e-09, 9.780442011830814e-10, 9.76601466362581e-10, 1.0312251053079535e-09, 1.0541567618815861e-09, 1.081985279149933e-09, 1.0]
