['[CLS]', 'the', 'intense', 'interest', 'aroused', 'in', 'the', 'public', 'by', 'what', 'was', 'known', 'at', 'the', 'time', 'as', 'the', 'styles', 'case', 'has', 'now', 'somewhat', 'subsided', '[SEP]']	[0.00021876297250855714, 0.0002717975585255772, 0.00013596794451586902, 0.00012415657693054527, 0.00011036840442102402, 0.0001506969565525651, 0.00017545004084240645, 0.00014421353989746422, 0.00011621106386883184, 0.00010684069275157526, 0.000128944797324948, 0.00013447720266412944, 0.00010950469732051715, 0.0001254728267667815, 0.00011072916822740808, 0.00012655730824917555, 0.00014284094504546374, 9.057874558493495e-05, 0.00011450937017798424, 0.00017869920702651143, 0.00013675536320079118, 0.00013771757949143648, 0.0001223701547132805, 0.9967865943908691]
['[CLS]', 'nevertheless', 'in', 'view', 'of', 'the', 'worldwide', 'notoriety', 'which', 'attended', 'it', 'i', 'have', 'been', 'asked', 'both', 'by', 'my', 'friend', 'and', 'the', 'family', 'themselves', 'to', 'write', 'an', 'account', 'of', 'the', 'whole', 'story', '[SEP]']	[0.0001580694952281192, 6.305716669885442e-05, 9.611238056095317e-05, 4.327801434556022e-05, 8.494986832374707e-05, 7.20182215445675e-05, 4.3937074224231765e-05, 3.780582846957259e-05, 6.129578105174005e-05, 3.706742063513957e-05, 5.2809788030572236e-05, 5.896855145692825e-05, 6.634186865994707e-05, 6.858630513306707e-05, 4.599996827892028e-05, 4.8376572522101924e-05, 6.85458944644779e-05, 6.239901267690584e-05, 4.125215855310671e-05, 0.00011221171007491648, 6.403087900253013e-05, 4.256874672137201e-05, 4.785179044120014e-05, 7.125599950086325e-05, 4.686789179686457e-05, 7.514687604270875e-05, 4.547771095531061e-05, 6.422376463888213e-05, 6.341351399896666e-05, 4.553612961899489e-05, 5.185260306461714e-05, 0.9980582594871521]
['[CLS]', 'this', 'we', 'trust', 'will', 'silence', 'the', 'sensational', 'rumours', 'which', 'still', 'persist', '[SEP]']	[0.0038237322587519884, 0.003192752366885543, 0.002561626024544239, 0.002507806057110429, 0.0029459514189511538, 0.0024266329128295183, 0.0038300061132758856, 0.004450511885806918, 0.0024768428411334753, 0.0032867519184947014, 0.002823557471856475, 0.002314260695129633, 0.9633593559265137]
['[CLS]', 'i', 'will', 'therefore', 'briefly', 'set', 'down', 'the', 'circumstances', 'which', 'led', 'to', 'my', 'being', 'connected', 'with', 'the', 'affair', '[SEP]']	[0.0015729236183688045, 0.0007199397659860551, 0.0005913127097301185, 0.0007977086352184415, 0.0005432890611700714, 0.000517902837600559, 0.00063042261172086, 0.0008563221781514585, 0.0006070247618481517, 0.0006991204572841525, 0.0005581029108725488, 0.0007794221746735275, 0.0009486345225013793, 0.0006201296346262097, 0.0005504743312485516, 0.0007035236922092736, 0.0008579244022257626, 0.0006118298042565584, 0.9868342280387878]
['[CLS]', 'i', 'had', 'been', 'invalided', 'home', 'from', 'the', 'front', 'and', 'after', 'spending', 'some', 'months', 'in', 'a', 'rather', 'depressing', 'convalescent', 'home', 'was', 'given', 'a', 'months', 'sick', 'leave', '[SEP]']	[5.400864392868243e-05, 2.0247411157470196e-05, 3.279675365774892e-05, 3.937626752303913e-05, 4.152651126787532e-05, 2.2857710064272396e-05, 1.7062619008356705e-05, 2.762946496659424e-05, 1.9601382518885657e-05, 4.667982648243196e-05, 3.1345869501819834e-05, 2.212763502029702e-05, 1.7871208910946734e-05, 1.6020258044591174e-05, 2.5203305995091796e-05, 3.395925887161866e-05, 1.969467666640412e-05, 3.7237407013890333e-05, 5.780875108030159e-05, 1.917873123602476e-05, 3.8198792026378214e-05, 2.2073676518630236e-05, 3.050094710488338e-05, 1.7537735402584076e-05, 2.140078868251294e-05, 2.9230579457362182e-05, 0.9992392659187317]
['[CLS]', 'having', 'no', 'near', 'relations', 'or', 'friends', 'i', 'was', 'trying', 'to', 'make', 'up', 'my', 'mind', 'what', 'to', 'do', 'when', 'i', 'ran', 'across', 'john', 'cavendish', '[SEP]']	[0.00015490442456211895, 5.335453533916734e-05, 5.410159064922482e-05, 4.176379297859967e-05, 5.827292989124544e-05, 5.637985304929316e-05, 9.440389840165153e-05, 5.5554803111590445e-05, 6.4828920585569e-05, 5.062902346253395e-05, 5.366623736335896e-05, 4.595204518409446e-05, 4.503902164287865e-05, 5.9018508181907237e-05, 4.494085442274809e-05, 4.4050604628864676e-05, 5.1683313358807936e-05, 4.6792229113634676e-05, 6.0447826399467885e-05, 6.170492997625843e-05, 5.173928730073385e-05, 4.958900899509899e-05, 4.5912882342236117e-05, 4.64385848317761e-05, 0.9986086487770081]
['[CLS]', 'i', 'had', 'seen', 'very', 'little', 'of', 'him', 'for', 'some', 'years', '[SEP]']	[0.03576437756419182, 0.024183204397559166, 0.026227233931422234, 0.03087816759943962, 0.022195490077137947, 0.02304699644446373, 0.021470652893185616, 0.02226782590150833, 0.017559684813022614, 0.018292944878339767, 0.019083650782704353, 0.7390299439430237]
['[CLS]', 'indeed', 'i', 'had', 'never', 'known', 'him', 'particularly', 'well', '[SEP]']	[0.01688791997730732, 0.012459824793040752, 0.013722555711865425, 0.01352112926542759, 0.015097294934093952, 0.015030221082270145, 0.013861034065485, 0.011599350720643997, 0.01399194821715355, 0.8738285899162292]
['[CLS]', 'he', 'was', 'a', 'good', 'fifteen', 'years', 'my', 'senior', 'for', 'one', 'thing', 'though', 'he', 'hardly', 'looked', 'his', 'years', '[SEP]']	[0.00041129798046313226, 0.00025606417329981923, 0.00022481658379547298, 0.00020947519806213677, 0.00016349065117537975, 0.00013975045294500887, 0.00017296301666647196, 0.000191280894796364, 0.0001900895731523633, 0.00015760753012727946, 0.00018157217709813267, 0.00014898207155056298, 0.00021979812299832702, 0.00024561231839470565, 0.00016940117347985506, 0.00015987757069524378, 0.00017488074081484228, 0.00016752244846429676, 0.9964158535003662]
['[CLS]', 'as', 'a', 'boy', 'though', 'i', 'had', 'often', 'stayed', 'at', 'styles', 'his', 'mothers', 'place', 'in', '[SEP]']	[0.001979045569896698, 0.0012865264434367418, 0.0014630587538704276, 0.0014203372411429882, 0.001403670641593635, 0.0014384891837835312, 0.0014872229658067226, 0.0015922640450298786, 0.001475746277719736, 0.0016564831603318453, 0.0012474192772060633, 0.0018606685334816575, 0.0015027058543637395, 0.0013670830521732569, 0.002163573633879423, 0.9766557216644287]
