['[CLS]', 'the', 'intense', 'interest', 'aroused', 'in', 'the', 'public', 'by', 'what', 'was', 'known', 'at', 'the', 'time', 'as', 'the', 'styles', 'case', 'has', 'now', 'somewhat', 'subsided', '[SEP]']	[9.335577487945557e-05, 7.429391553159803e-05, 6.458991265390068e-05, 6.92562825861387e-05, 8.372141746804118e-05, 6.329762982204556e-05, 5.600537406280637e-05, 7.600389653816819e-05, 8.288962271763012e-05, 7.54919383325614e-05, 7.341085438383743e-05, 8.41564906295389e-05, 7.253975491039455e-05, 5.1798084314214066e-05, 9.82685960480012e-05, 0.00010609957098495215, 7.549380825366825e-05, 6.806684541516006e-05, 0.00011055064533138648, 8.777627954259515e-05, 7.658400136278942e-05, 6.601406494155526e-05, 8.84354449226521e-05, 0.9982020854949951]
['[CLS]', 'nevertheless', 'in', 'view', 'of', 'the', 'worldwide', 'notoriety', 'which', 'attended', 'it', 'i', 'have', 'been', 'asked', 'both', 'by', 'my', 'friend', 'and', 'the', 'family', 'themselves', 'to', 'write', 'an', 'account', 'of', 'the', 'whole', 'story', '[SEP]']	[1.3293983101902995e-05, 8.979474841908086e-06, 8.23164009489119e-06, 1.2052233614667784e-05, 7.184702553786337e-06, 9.23440711630974e-06, 7.914238267403562e-06, 8.42338522488717e-06, 9.598025826562662e-06, 1.2207112376927398e-05, 1.1514466677908786e-05, 1.7084143109968863e-05, 9.216961188940331e-06, 7.965888471517246e-06, 1.220587728312239e-05, 9.616909665055573e-06, 8.153697308443952e-06, 7.753172212687787e-06, 7.814413947926369e-06, 1.0258461770717986e-05, 6.9746388362545986e-06, 8.653554687043652e-06, 1.0323578862880822e-05, 1.0939076673821546e-05, 1.1087874554505106e-05, 8.845286174619105e-06, 1.0817407201102469e-05, 7.834755706426222e-06, 6.844448762421962e-06, 9.82414621830685e-06, 1.0145244232262485e-05, 0.9996986985206604]
['[CLS]', 'this', 'we', 'trust', 'will', 'silence', 'the', 'sensational', 'rumours', 'which', 'still', 'persist', '[SEP]']	[0.0027003525756299496, 0.0031368762720376253, 0.002732452005147934, 0.003267499851062894, 0.0027327528223395348, 0.0029893454629927874, 0.002597665414214134, 0.004546167096123099, 0.002896052785217762, 0.0029933894984424114, 0.003241274505853653, 0.0032822194043546915, 0.9628840684890747]
['[CLS]', 'i', 'will', 'therefore', 'briefly', 'set', 'down', 'the', 'circumstances', 'which', 'led', 'to', 'my', 'being', 'connected', 'with', 'the', 'affair', '[SEP]']	[0.0005872921901755035, 0.00045781454537063837, 0.0004480508796405047, 0.0003856455732602626, 0.00040884260670281947, 0.0005515094962902367, 0.0004175289941485971, 0.00046048537478782237, 0.0005176961421966553, 0.0004547556454781443, 0.0006622395012527704, 0.00035293493419885635, 0.0004530831938609481, 0.0005141913425177336, 0.00048794469330459833, 0.0003748256422113627, 0.0005100493435747921, 0.0005516649689525366, 0.9914035201072693]
['[CLS]', 'i', 'had', 'been', 'invalided', 'home', 'from', 'the', 'front', 'and', 'after', 'spending', 'some', 'months', 'in', 'a', 'rather', 'depressing', 'convalescent', 'home', 'was', 'given', 'a', 'months', 'sick', 'leave', '[SEP]']	[3.275407152614207e-06, 2.6258942398271756e-06, 2.0888946892227978e-06, 2.233608256574371e-06, 4.284281203581486e-06, 2.318132601430989e-06, 2.1039693365310086e-06, 1.4688114333694102e-06, 2.187677637266461e-06, 2.3885634163889335e-06, 2.3126874566514743e-06, 2.1018736333644483e-06, 1.594869445398217e-06, 2.300838787050452e-06, 2.3205568595585646e-06, 1.899500375657226e-06, 1.7933978142536944e-06, 3.832188895103172e-06, 4.741280804410053e-06, 2.597763113953988e-06, 2.2501822058984544e-06, 2.2760184492653934e-06, 1.8098057807947043e-06, 2.070751861538156e-06, 1.7312310092165717e-06, 2.781767079795827e-06, 0.9999370574951172]
['[CLS]', 'having', 'no', 'near', 'relations', 'or', 'friends', 'i', 'was', 'trying', 'to', 'make', 'up', 'my', 'mind', 'what', 'to', 'do', 'when', 'i', 'ran', 'across', 'john', 'cavendish', '[SEP]']	[1.6073896404122934e-05, 1.4302080671768636e-05, 1.1755642844946124e-05, 1.0043872862297576e-05, 1.2179297300463077e-05, 9.996990229410585e-06, 1.2041169611620717e-05, 1.3955432223156095e-05, 1.0788397048600018e-05, 1.3276044228405226e-05, 9.087262696994003e-06, 1.3236119229986798e-05, 1.1888374501722865e-05, 1.053669438988436e-05, 1.5351592082879506e-05, 1.8045158867607825e-05, 9.958670489140786e-06, 1.1789188647526316e-05, 1.4287153135228436e-05, 1.1844645996461622e-05, 1.2297644389036577e-05, 1.33583143906435e-05, 1.025266192300478e-05, 1.1782455658249091e-05, 0.9997014999389648]
['[CLS]', 'i', 'had', 'seen', 'very', 'little', 'of', 'him', 'for', 'some', 'years', '[SEP]']	[0.008619338274002075, 0.007359998766332865, 0.008214659057557583, 0.010744708590209484, 0.006768274586647749, 0.010242542251944542, 0.008561238646507263, 0.008879690431058407, 0.008236238732933998, 0.0073456973768770695, 0.009580211713910103, 0.9054473042488098]
['[CLS]', 'indeed', 'i', 'had', 'never', 'known', 'him', 'particularly', 'well', '[SEP]']	[0.012057684361934662, 0.012934106402099133, 0.01121494360268116, 0.011672445572912693, 0.013108021579682827, 0.013909188099205494, 0.012445775792002678, 0.011607030406594276, 0.016139134764671326, 0.8849118947982788]
['[CLS]', 'he', 'was', 'a', 'good', 'fifteen', 'years', 'my', 'senior', 'for', 'one', 'thing', 'though', 'he', 'hardly', 'looked', 'his', 'years', '[SEP]']	[0.0003896982816513628, 0.0003377793182153255, 0.00033670509583316743, 0.00025678679230622947, 0.0003418195992708206, 0.000268777075689286, 0.00043659101356752217, 0.0002825153642334044, 0.0004238372785039246, 0.0003524071944411844, 0.00033221999183297157, 0.0003036644193343818, 0.0003274535993114114, 0.0003267750726081431, 0.00028416336863301694, 0.0003885323239956051, 0.0002943247091025114, 0.0004508004349190742, 0.9938648343086243]
['[CLS]', 'as', 'a', 'boy', 'though', 'i', 'had', 'often', 'stayed', 'at', 'styles', 'his', 'mothers', 'place', 'in', '[SEP]']	[0.0027294738683849573, 0.0028451981488615274, 0.0018812328344210982, 0.002666710875928402, 0.0027366611175239086, 0.00250456016510725, 0.0024394337087869644, 0.0022363578900694847, 0.002509363228455186, 0.002433468122035265, 0.0024765192065387964, 0.002703105565160513, 0.002536510583013296, 0.0024585560895502567, 0.002950745401903987, 0.9618923664093018]
