['[CLS]', 'the', 'intense', 'interest', 'aroused', 'in', 'the', 'public', 'by', 'what', 'was', 'known', 'at', 'the', 'time', 'as', 'the', 'styles', 'case', 'has', 'now', 'somewhat', 'subsided', '[SEP]']	[2.6753550628200173e-06, 4.6366344577108975e-06, 3.628146259870846e-06, 4.805825483344961e-06, 3.334738039484364e-06, 3.0369910746230744e-06, 3.646391860456788e-06, 4.866979907092173e-06, 4.156803242949536e-06, 3.834648850897793e-06, 3.639856913650874e-06, 3.4422155295033008e-06, 3.128489879600238e-06, 3.0428300306084566e-06, 3.2306968478224007e-06, 3.822450253210263e-06, 4.470700332603883e-06, 3.341996944072889e-06, 6.37725224805763e-06, 6.2659578361490276e-06, 4.382841325423215e-06, 4.4504431571112946e-06, 4.551891379378503e-06, 0.9999074935913086]
['[CLS]', 'nevertheless', 'in', 'view', 'of', 'the', 'worldwide', 'notoriety', 'which', 'attended', 'it', 'i', 'have', 'been', 'asked', 'both', 'by', 'my', 'friend', 'and', 'the', 'family', 'themselves', 'to', 'write', 'an', 'account', 'of', 'the', 'whole', 'story', '[SEP]']	[1.270385574514421e-08, 2.6417836807013373e-08, 1.6937724112153774e-08, 1.6114931611355132e-08, 1.448569619810769e-08, 1.5539994180358008e-08, 1.6080603515433722e-08, 1.852222197840092e-08, 1.7230201265761025e-08, 1.5962831056981486e-08, 1.7034368582358184e-08, 2.1828299168191734e-08, 2.3349038258402288e-08, 1.8193651030173896e-08, 1.9753240820818974e-08, 2.5459923946868912e-08, 1.855146258833429e-08, 2.1849416498298524e-08, 1.7557573173121455e-08, 1.7599450785610316e-08, 1.6428915117217002e-08, 1.6204777963935157e-08, 1.7353318781943017e-08, 2.0307364678728845e-08, 1.8418543135112486e-08, 1.7206685853921044e-08, 1.6540660396913154e-08, 1.7440788369071925e-08, 1.8310554850131666e-08, 1.676950667217625e-08, 2.030476942138648e-08, 1.0]
['[CLS]', 'this', 'we', 'trust', 'will', 'silence', 'the', 'sensational', 'rumours', 'which', 'still', 'persist', '[SEP]']	[0.0005699365283362567, 0.0007125858101062477, 0.0008256922592408955, 0.0007988879224285483, 0.0008652119431644678, 0.0007934499299153686, 0.0008957002428360283, 0.0014558571856468916, 0.0007308452622964978, 0.0013488506665453315, 0.0007809646194800735, 0.0008353347657248378, 0.9893864989280701]
['[CLS]', 'i', 'will', 'therefore', 'briefly', 'set', 'down', 'the', 'circumstances', 'which', 'led', 'to', 'my', 'being', 'connected', 'with', 'the', 'affair', '[SEP]']	[1.8068956705974415e-05, 2.6706300559453666e-05, 3.332171036163345e-05, 2.9638555133715272e-05, 2.7703763407771476e-05, 3.2143518183147535e-05, 2.5323290174128488e-05, 2.4459983251290396e-05, 2.317147664143704e-05, 2.269311335112434e-05, 2.0831563233514316e-05, 2.099680932587944e-05, 2.6759098545880988e-05, 2.5286897653131746e-05, 2.453598426654935e-05, 2.329173730686307e-05, 2.4746042981860228e-05, 2.4381495677516796e-05, 0.9995461702346802]
['[CLS]', 'i', 'had', 'been', 'invalided', 'home', 'from', 'the', 'front', 'and', 'after', 'spending', 'some', 'months', 'in', 'a', 'rather', 'depressing', 'convalescent', 'home', 'was', 'given', 'a', 'months', 'sick', 'leave', '[SEP]']	[5.160061711251274e-09, 8.509060123174095e-09, 8.021778796774015e-09, 7.446648631059816e-09, 1.5423217369914255e-08, 6.281504205674082e-09, 7.64155405619249e-09, 7.023206016754102e-09, 6.74965727753829e-09, 9.745457774101851e-09, 6.821617493102394e-09, 5.778068246087287e-09, 5.508279166122065e-09, 5.396261215651066e-09, 5.763660659852121e-09, 6.5410188376802125e-09, 6.451276401975292e-09, 1.2782544800415963e-08, 1.8680159641348837e-08, 6.303011002017911e-09, 1.0174265874240973e-08, 6.7211249898946335e-09, 7.79103714876328e-09, 7.250515299261906e-09, 6.9772490007835586e-09, 7.661679291004475e-09, 1.0]
['[CLS]', 'having', 'no', 'near', 'relations', 'or', 'friends', 'i', 'was', 'trying', 'to', 'make', 'up', 'my', 'mind', 'what', 'to', 'do', 'when', 'i', 'ran', 'across', 'john', 'cavendish', '[SEP]']	[4.8247681405655385e-08, 5.546404224787693e-08, 8.391248229600023e-08, 5.8836789662564115e-08, 5.851012119251209e-08, 6.461747403818663e-08, 5.307710182478331e-08, 6.444970779284631e-08, 6.608211577940892e-08, 5.755424581366242e-08, 5.561658511510359e-08, 6.103814342850455e-08, 5.4872050014864726e-08, 5.963386939811244e-08, 6.851141876040856e-08, 7.101146337618047e-08, 5.8804925373578953e-08, 7.705855153972152e-08, 6.076817982147986e-08, 6.362453319752603e-08, 6.038988686896118e-08, 6.36109476204183e-08, 6.284287934477106e-08, 6.037146249582293e-08, 0.999998152256012]
['[CLS]', 'i', 'had', 'seen', 'very', 'little', 'of', 'him', 'for', 'some', 'years', '[SEP]']	[0.0025680530816316605, 0.003928883001208305, 0.0039017093367874622, 0.004337213933467865, 0.003506514010950923, 0.004052634816616774, 0.0036009217146784067, 0.004214820917695761, 0.0036784186959266663, 0.003353625303134322, 0.0036946157924830914, 0.9591626524925232]
['[CLS]', 'indeed', 'i', 'had', 'never', 'known', 'him', 'particularly', 'well', '[SEP]']	[0.0032050160225480795, 0.004525140393525362, 0.004495980218052864, 0.00389266898855567, 0.004143554717302322, 0.004240311682224274, 0.004496951587498188, 0.003763641230762005, 0.004231060855090618, 0.963005781173706]
['[CLS]', 'he', 'was', 'a', 'good', 'fifteen', 'years', 'my', 'senior', 'for', 'one', 'thing', 'though', 'he', 'hardly', 'looked', 'his', 'years', '[SEP]']	[1.3577388926933054e-05, 1.615225301065948e-05, 1.852050263551064e-05, 1.634218278923072e-05, 1.992593752220273e-05, 1.6868641978362575e-05, 1.7083362763514742e-05, 2.9251659725559875e-05, 1.8693872334551997e-05, 2.2587400962947868e-05, 1.765385786711704e-05, 1.565161073813215e-05, 2.2762123990105465e-05, 1.5328374502132647e-05, 2.0318360839155503e-05, 1.8820430341293104e-05, 1.5786377844051458e-05, 1.8904094758909196e-05, 0.999665379524231]
['[CLS]', 'as', 'a', 'boy', 'though', 'i', 'had', 'often', 'stayed', 'at', 'styles', 'his', 'mothers', 'place', 'in', '[SEP]']	[0.00023384427186101675, 0.0002659116289578378, 0.0002498496905900538, 0.00025885141803883016, 0.0005802410887554288, 0.00032987238955684006, 0.00031516290619038045, 0.00029864878160879016, 0.0002799395879264921, 0.0002893002238124609, 0.0005638289730995893, 0.0005118639674037695, 0.00029450326110236347, 0.0002846735587809235, 0.00037962119677104056, 0.9948644042015076]
['[CLS]', 'we', 'had', 'a', 'good', 'yarn', 'about', 'old', 'times', 'and', 'it', 'ended', 'in', 'his', 'inviting', 'me', 'down', 'to', 'styles', 'to', 'spend', 'my', 'leave', 'there', '[SEP]']	[1.0122338522933205e-07, 1.2426441742263705e-07, 1.1181478498656361e-07, 1.058445278090403e-07, 1.2164055362973158e-07, 1.2207087252136262e-07, 1.4312395535398537e-07, 1.3334042137103097e-07, 1.198073391606158e-07, 2.537233569910313e-07, 1.391390327398767e-07, 1.2156343132119218e-07, 1.1913194697399376e-07, 2.0255251342859992e-07, 1.351537832761096e-07, 1.3375574781093746e-07, 1.1539794542159143e-07, 1.180104476361521e-07, 1.6151189186075499e-07, 1.2083063438694808e-07, 1.1159831103668694e-07, 1.279262562547956e-07, 1.1397295196502455e-07, 1.6239953026797593e-07, 0.9999961853027344]
['[CLS]', 'the', 'mater', 'will', 'be', 'delighted', 'to', 'see', 'you', 'all', 'those', 'years', 'he', 'added', '[SEP]']	[4.56675115856342e-05, 5.91928546782583e-05, 5.7933364587370306e-05, 6.655231845797971e-05, 5.4260995966615155e-05, 5.228146619629115e-05, 5.013815825805068e-05, 5.076851448393427e-05, 5.653249172610231e-05, 4.844023715122603e-05, 5.0375259888824075e-05, 4.934341995976865e-05, 6.719196971971542e-05, 7.167535659391433e-05, 0.9992192387580872]
