['[CLS]', 'the', 'intense', 'interest', 'aroused', 'in', 'the', 'public', 'by', 'what', 'was', 'known', 'at', 'the', 'time', 'as', 'the', 'styles', 'case', 'has', 'now', 'somewhat', 'subsided', '[SEP]']	[1.0, 1.3692695866041049e-08, 1.6427065929747187e-08, 1.5083440274565874e-08, 1.600203347607021e-08, 1.3361073136763935e-08, 1.316210962443165e-08, 1.431491281067565e-08, 1.3809698273803406e-08, 1.326228105114069e-08, 1.4097712330851664e-08, 1.7330693324879576e-08, 1.3697684764224505e-08, 1.3382035923825697e-08, 1.6631771515562832e-08, 1.3820132593878043e-08, 1.3364512163605013e-08, 1.6313006057089297e-08, 1.5251316654030234e-08, 1.3968326051383428e-08, 1.489819023703376e-08, 1.6329630980749243e-08, 1.5829485278118227e-08, 1.4035948403545717e-08]
['[CLS]', 'nevertheless', 'in', 'view', 'of', 'the', 'worldwide', 'notoriety', 'which', 'attended', 'it', 'i', 'have', 'been', 'asked', 'both', 'by', 'my', 'friend', 'and', 'the', 'family', 'themselves', 'to', 'write', 'an', 'account', 'of', 'the', 'whole', 'story', '[SEP]']	[1.0, 4.1408651507701677e-10, 3.440855933511955e-10, 4.4313716585087093e-10, 3.417799376848052e-10, 3.160049444339563e-10, 3.889760458175573e-10, 4.012683518794802e-10, 3.333573694863645e-10, 3.9532541129538856e-10, 3.286815541958532e-10, 3.5064129377815334e-10, 3.4087044298303226e-10, 3.6765049338249867e-10, 4.91762464083223e-10, 4.266910991201911e-10, 3.633457146268171e-10, 3.6080502474611365e-10, 5.149126125481018e-10, 3.612732890623249e-10, 3.245358426440248e-10, 4.292002586669952e-10, 3.886430621768966e-10, 3.4777586366274704e-10, 4.221272220661376e-10, 3.6737429764954754e-10, 3.9763264902958895e-10, 3.482325539039266e-10, 3.209403021120494e-10, 4.089275307261886e-10, 3.5526476205305357e-10, 3.517519053808371e-10]
['[CLS]', 'this', 'we', 'trust', 'will', 'silence', 'the', 'sensational', 'rumours', 'which', 'still', 'persist', '[SEP]']	[0.9995985627174377, 3.0838240490993485e-05, 3.0007064196979627e-05, 3.2053980248747393e-05, 3.065617784159258e-05, 3.206605833838694e-05, 2.8697291782009415e-05, 6.185484016896226e-05, 3.200928767910227e-05, 2.9305045245564543e-05, 3.267325155320577e-05, 3.106662552454509e-05, 3.0396700822166167e-05]
['[CLS]', 'i', 'will', 'therefore', 'briefly', 'set', 'down', 'the', 'circumstances', 'which', 'led', 'to', 'my', 'being', 'connected', 'with', 'the', 'affair', '[SEP]']	[0.9999713897705078, 1.737203092488926e-06, 1.5973779454725445e-06, 1.618615215193131e-06, 1.5916178881525411e-06, 1.5840524838495185e-06, 1.6342438584615593e-06, 1.392509943798359e-06, 1.8515426063459017e-06, 1.4417131524169235e-06, 1.6652245449222391e-06, 1.4547634918926633e-06, 1.5911974742266466e-06, 1.7042005993062048e-06, 1.8218374862044584e-06, 1.4931160876585636e-06, 1.4235369008019916e-06, 1.8070136320602614e-06, 1.6164910903171403e-06]
['[CLS]', 'i', 'had', 'been', 'invalided', 'home', 'from', 'the', 'front', 'and', 'after', 'spending', 'some', 'months', 'in', 'a', 'rather', 'depressing', 'convalescent', 'home', 'was', 'given', 'a', 'months', 'sick', 'leave', '[SEP]']	[1.0, 7.339869823042022e-10, 6.76884992500959e-10, 6.610461067424467e-10, 1.4640509360397402e-09, 6.956675790981137e-10, 6.373134797676983e-10, 6.480019854038233e-10, 8.824693198405953e-10, 7.258066925253104e-10, 7.450238759254546e-10, 8.443467036656216e-10, 7.16490644592227e-10, 9.177628657042192e-10, 6.939327445998345e-10, 6.957670550811201e-10, 9.308084303327746e-10, 1.7311665989616642e-09, 2.625514694543085e-09, 8.433890252845799e-10, 7.550118308330411e-10, 7.809719537732462e-10, 6.921509476676135e-10, 8.991657973744793e-10, 8.549108088118373e-10, 7.196682139110067e-10, 6.79990619367743e-10]
['[CLS]', 'having', 'no', 'near', 'relations', 'or', 'friends', 'i', 'was', 'trying', 'to', 'make', 'up', 'my', 'mind', 'what', 'to', 'do', 'when', 'i', 'ran', 'across', 'john', 'cavendish', '[SEP]']	[1.0, 7.060101836486865e-09, 7.448381467156651e-09, 7.031262239109992e-09, 7.65017293957726e-09, 6.465689317280976e-09, 7.4307440200982455e-09, 6.634920168835379e-09, 6.708982702718913e-09, 7.089693720985224e-09, 6.508041217045957e-09, 7.353886388727915e-09, 6.881968328542598e-09, 6.910195082809878e-09, 7.409966418236991e-09, 6.55533183291368e-09, 6.672001173768649e-09, 6.794465434722952e-09, 6.825847442826216e-09, 7.125823042741786e-09, 7.279656877301477e-09, 6.87636569907113e-09, 7.536770318949948e-09, 7.569673776686159e-09, 6.54757226214997e-09]
['[CLS]', 'i', 'had', 'seen', 'very', 'little', 'of', 'him', 'for', 'some', 'years', '[SEP]']	[0.9986838698387146, 0.000121495351777412, 0.00011778822226915509, 0.00012497852731030434, 0.00012605043593794107, 0.00013126787962391973, 0.0001139290034188889, 0.00011835799523396417, 0.0001126996721723117, 0.00011535586963873357, 0.0001169624665635638, 0.00011688518861774355]
['[CLS]', 'indeed', 'i', 'had', 'never', 'known', 'him', 'particularly', 'well', '[SEP]']	[0.9913482666015625, 0.0010096232872456312, 0.0009338204981759191, 0.0009217756451107562, 0.0009977108566090465, 0.0010122908279299736, 0.0009550299728289247, 0.0009442258742637932, 0.0009787494782358408, 0.0008985518361441791]
['[CLS]', 'he', 'was', 'a', 'good', 'fifteen', 'years', 'my', 'senior', 'for', 'one', 'thing', 'though', 'he', 'hardly', 'looked', 'his', 'years', '[SEP]']	[0.9999961853027344, 2.3088232126156072e-07, 2.2442421254709188e-07, 2.1944049422017997e-07, 2.3774536828113924e-07, 2.2615077455157007e-07, 2.2528239185248822e-07, 2.2522075937558839e-07, 2.3494258982736937e-07, 2.1763395352536463e-07, 2.2617406614244828e-07, 2.454997911627288e-07, 2.2339966676554468e-07, 2.2866669269205886e-07, 2.482425713878911e-07, 2.5513091372886265e-07, 2.2823510903435817e-07, 2.3917328917377745e-07, 2.2680001166008878e-07]
['[CLS]', 'as', 'a', 'boy', 'though', 'i', 'had', 'often', 'stayed', 'at', 'styles', 'his', 'mothers', 'place', 'in', '[SEP]']	[0.9999522566795349, 3.151599003103911e-06, 3.135954784738715e-06, 3.402079755687737e-06, 3.1101828881219262e-06, 3.1387191938847536e-06, 3.109527142441948e-06, 3.1688259696238674e-06, 3.2749667298048735e-06, 3.037370561287389e-06, 3.325832494738279e-06, 3.1697991289547645e-06, 3.3545013593538897e-06, 3.33712387146079e-06, 3.083710907958448e-06, 3.2409325285698287e-06]
['[CLS]', 'we', 'had', 'a', 'good', 'yarn', 'about', 'old', 'times', 'and', 'it', 'ended', 'in', 'his', 'inviting', 'me', 'down', 'to', 'styles', 'to', 'spend', 'my', 'leave', 'there', '[SEP]']	[1.0, 2.594380710263522e-08, 2.597733050890838e-08, 2.5623318578027465e-08, 2.8433438714614567e-08, 2.877924920596797e-08, 2.4376182850005534e-08, 3.3160556967004595e-08, 2.7160007576298995e-08, 2.7251699563635157e-08, 2.656244291188159e-08, 3.476078092035095e-08, 2.6844965361760842e-08, 2.947342103709616e-08, 3.861372022129217e-08, 2.804691590085895e-08, 3.238942625216623e-08, 2.7887367082257697e-08, 3.7158677912429994e-08, 2.7609823760599284e-08, 3.4400589044025764e-08, 2.7457737417080352e-08, 2.9239147991688696e-08, 2.8004848218188272e-08, 2.678804023048542e-08]
