['[CLS]', '▁the', '▁intense', '▁interest', '▁aroused', '▁in', '▁the', '▁public', '▁by', '▁what', '▁was', '▁known', '▁at', '▁the', '▁time', '▁as', '▁the', '▁styles', '▁case', '▁has', '▁now', '▁somewhat', '▁subsided', '[SEP]']	[1.617180167556853e-08, 1.1551537504317366e-08, 1.0665182514912885e-08, 1.0515728732229945e-08, 1.040553421205459e-08, 1.0511236325783102e-08, 1.1613394690357381e-08, 1.0703391950528385e-08, 1.0604047417928086e-08, 1.0590363253015767e-08, 1.0829147356616886e-08, 1.0853258736176485e-08, 1.0674991557380054e-08, 1.1470345562258899e-08, 1.0611493017620433e-08, 1.062447463340277e-08, 1.1487007789412473e-08, 2.0158289260052698e-08, 1.0408134798467472e-08, 1.3604236848152595e-08, 1.2149000028216506e-08, 1.0821756823986561e-08, 1.4446074558804867e-08, 1.0]
['[CLS]', '▁nevertheless', '▁in', '▁view', '▁of', '▁the', '▁worldwide', '▁notoriety', '▁which', '▁attended', '▁it', '▁i', '▁have', '▁been', '▁asked', '▁both', '▁by', '▁my', '▁friend', '▁and', '▁the', '▁family', '▁themselves', '▁to', '▁write', '▁an', '▁account', '▁of', '▁the', '▁whole', '▁story', '[SEP]']	[7.427660569936378e-11, 4.269668646417202e-11, 3.542888205032568e-11, 3.5375202767085057e-11, 3.824592031964613e-11, 4.007129003613663e-11, 3.644505530697728e-11, 3.795777234194553e-11, 3.746156509998322e-11, 4.308921969231605e-11, 5.280388626349719e-11, 5.5448829555659884e-11, 3.9524904182908216e-11, 3.6182546542251615e-11, 3.5656321645261e-11, 3.9686868374966267e-11, 3.613316590378446e-11, 3.939545217823692e-11, 3.757420069527839e-11, 3.9847441318796584e-11, 4.529012581633296e-11, 3.9231985715648676e-11, 3.720691810205068e-11, 3.5016323174374975e-11, 3.735503573132348e-11, 3.815288016073559e-11, 3.643650658968767e-11, 4.8527622892313715e-11, 4.7018253873654103e-11, 4.2077012013530535e-11, 5.047864556906312e-11, 1.0]
['[CLS]', '▁this', '▁we', '▁trust', '▁will', '▁silence', '▁the', '▁sensational', '▁rumours', '▁which', '▁still', '▁persist', '[SEP]']	[0.000324880558764562, 0.00025117298355326056, 0.0002679044264368713, 0.00022347354388330132, 0.00026584952138364315, 0.00021469953935593367, 0.00023292395053431392, 0.0002134285168722272, 0.0002286129747517407, 0.00023612717632204294, 0.0002275280567118898, 0.00028493974241428077, 0.9970290064811707]
['[CLS]', '▁i', '▁will', '▁therefore', '▁briefly', '▁set', '▁down', '▁the', '▁circumstances', '▁which', '▁led', '▁to', '▁my', '▁being', '▁connected', '▁with', '▁the', '▁affair', '[SEP]']	[9.874978559309966e-07, 6.954682589821459e-07, 6.851308285149571e-07, 7.333338771786657e-07, 6.290545115916757e-07, 7.352267061833118e-07, 6.635825116063643e-07, 6.629986728512449e-07, 6.465104434028035e-07, 6.273918984334159e-07, 6.347855787680601e-07, 6.616949121962534e-07, 7.429828770000313e-07, 6.515425070574565e-07, 6.650980139966123e-07, 6.943032531125937e-07, 8.851061465975363e-07, 9.688984619060648e-07, 0.9999865889549255]
['[CLS]', '▁i', '▁had', '▁been', '▁invalid', 'ed', '▁home', '▁from', '▁the', '▁front', '▁and', '▁after', '▁spending', '▁some', '▁months', '▁in', '▁a', '▁rather', '▁depressing', '▁con', 'val', 'escent', '▁home', '▁was', '▁given', '▁a', '▁months', '▁sick', '▁leave', '[SEP]']	[2.3562514162023263e-09, 2.0659791655219806e-09, 1.7034877952681882e-09, 1.4614123244882649e-09, 1.6941301694828326e-09, 1.4776830870033564e-09, 1.5930945451714251e-09, 1.6518615364446987e-09, 1.965664075953555e-09, 2.2637731689201246e-09, 2.8752349390259724e-09, 1.8041867999585293e-09, 1.540846894521053e-09, 1.4507338663705127e-09, 1.5204488779119174e-09, 1.604175237090999e-09, 1.572997621046568e-09, 1.5263414976374179e-09, 1.7879695501932247e-09, 1.5028898125990509e-09, 1.4348555676946262e-09, 1.5912088313640993e-09, 1.8199401985441455e-09, 1.829668416775121e-09, 1.5454679758164502e-09, 1.7138352959022995e-09, 1.9958761310334694e-09, 2.2953647871304383e-09, 2.897437623161636e-09, 1.0]
['[CLS]', '▁having', '▁no', '▁near', '▁relations', '▁or', '▁friends', '▁i', '▁was', '▁trying', '▁to', '▁make', '▁up', '▁my', '▁mind', '▁what', '▁to', '▁do', '▁when', '▁i', '▁ran', '▁across', '▁john', '▁cavendish', '[SEP]']	[2.638052798431545e-08, 2.089157469242764e-08, 1.9648927818138873e-08, 1.782474612355145e-08, 2.015452338355317e-08, 1.824469997302458e-08, 6.639290717203039e-08, 2.5553575255798933e-08, 1.932191651121684e-08, 1.880472133564126e-08, 1.773802615900877e-08, 2.12636361851537e-08, 1.9688993546651545e-08, 1.8405513557695485e-08, 1.8595780915120486e-08, 1.8093430753651774e-08, 1.7593745127442162e-08, 1.8729336304090793e-08, 2.054678205354321e-08, 2.1252729354159783e-08, 2.0765559938240585e-08, 2.067328352950426e-08, 2.455903036491236e-08, 2.4498676864936897e-08, 1.0]
['[CLS]', '▁i', '▁had', '▁seen', '▁very', '▁little', '▁of', '▁him', '▁for', '▁some', '▁years', '[SEP]']	[0.0007989465375430882, 0.000731053703930229, 0.0006517439614981413, 0.0006179980700835586, 0.00051133893430233, 0.0005206353962421417, 0.0005438541411422193, 0.000572620308957994, 0.0005263616912998259, 0.0005078026442788541, 0.0008417824865318835, 0.9931760430335999]
['[CLS]', '▁indeed', '▁i', '▁had', '▁never', '▁known', '▁him', '▁particularly', '▁well', '[SEP]']	[0.004729836713522673, 0.003154606092721224, 0.003803122555837035, 0.0035923707764595747, 0.002965188818052411, 0.003888057079166174, 0.003221645252779126, 0.003009802894666791, 0.0047029838897287846, 0.966932475566864]
['[CLS]', '▁he', '▁was', '▁a', '▁good', '▁fifteen', '▁years', '▁my', '▁senior', '▁for', '▁one', '▁thing', '▁though', '▁he', '▁hardly', '▁looked', '▁his', '▁years', '[SEP]']	[3.2499488042958546e-06, 1.998871766772936e-06, 3.554695467755664e-06, 1.94525614460872e-06, 1.8172114550907281e-06, 1.7669480030235718e-06, 1.9061094462813344e-06, 1.944276846188586e-06, 1.9564317881304305e-06, 1.7597001260583056e-06, 1.8621620938574779e-06, 1.7334199355900637e-06, 1.9155361314915353e-06, 2.046384906861931e-06, 1.9709134448930854e-06, 2.285931259393692e-06, 1.9140204585710308e-06, 2.431512257317081e-06, 0.9999618530273438]
['[CLS]', '▁as', '▁a', '▁boy', '▁though', '▁i', '▁had', '▁often', '▁stayed', '▁at', '▁styles', '▁his', '▁mothers', '▁place', '▁in', '[SEP]']	[8.240959868999198e-05, 7.279394048964605e-05, 5.9245212469249964e-05, 6.201441283337772e-05, 6.453553942264989e-05, 8.592966332798824e-05, 6.82121462887153e-05, 5.8100911701330915e-05, 7.155924686230719e-05, 6.433766975533217e-05, 6.922536704223603e-05, 9.707752178655937e-05, 7.644521247129887e-05, 6.072297765058465e-05, 0.0001024522862280719, 0.998904824256897]
['[CLS]', '▁we', '▁had', '▁a', '▁good', '▁yarn', '▁about', '▁old', '▁times', '▁and', '▁it', '▁ended', '▁in', '▁his', '▁inviting', '▁me', '▁down', '▁to', '▁styles', '▁to', '▁spend', '▁my', '▁leave', '▁there', '[SEP]']	[4.7463895924693134e-08, 2.9765269360382263e-08, 3.094861966701501e-08, 3.073408549880696e-08, 2.6058470936618505e-08, 3.7522475793139165e-08, 2.6324229907004337e-08, 2.5226546185308507e-08, 2.4749571281290628e-08, 3.162319828220461e-08, 2.828080702954594e-08, 2.7052522000303725e-08, 2.5309491391567462e-08, 2.7153896908771458e-08, 2.985424885082466e-08, 2.865168902133064e-08, 2.8841400379064908e-08, 3.0713341203636446e-08, 3.91793975040855e-08, 2.751976424519853e-08, 2.6367397154558603e-08, 2.800212506315347e-08, 2.916879537906425e-08, 4.779429829682158e-08, 1.0]
['[CLS]', '▁the', '▁mater', '▁will', '▁be', '▁delighted', '▁to', '▁see', '▁you', '▁all', '▁those', '▁years', '▁he', '▁added', '[SEP]']	[6.0865713749080896e-05, 5.1928804168710485e-05, 5.89840165048372e-05, 4.799232192453928e-05, 4.350801100372337e-05, 4.3778924009529874e-05, 4.2805921111721545e-05, 4.31165644840803e-05, 4.66847195639275e-05, 4.187162630842067e-05, 4.740443910122849e-05, 4.244437877787277e-05, 5.184404653846286e-05, 7.610276225022972e-05, 0.9993003010749817]
['[CLS]', '▁your', '▁mother', '▁keeps', '▁well', '▁i', '▁asked', '[SEP]']	[0.025805240496993065, 0.02092592976987362, 0.019400235265493393, 0.025355014950037003, 0.022667083889245987, 0.0253711249679327, 0.0448697991669178, 0.815605640411377]
['[CLS]', '▁oh', '▁yes', '[SEP]']	[0.14262573421001434, 0.1375036984682083, 0.17326629161834717, 0.5466044545173645]
