['[CLS]', 'presents', 'a', 'good', 'case', 'while', 'failing', 'to', 'provide', 'a', 'reason', 'for', 'us', 'to', 'care', 'beyond', 'the', 'very', 'basic', 'dictums', 'of', 'human', 'decency', '[SEP]']	[8.173393073462876e-10, 6.002888741640788e-10, 5.618139287122403e-10, 5.432506111624491e-10, 6.322585788254287e-10, 5.763734489683259e-10, 5.512512113448054e-10, 5.48477208095477e-10, 5.543120407125457e-10, 5.509537270853571e-10, 5.688875481801858e-10, 5.601906716279359e-10, 8.436673581968535e-10, 5.889095877620321e-10, 6.041298572512233e-10, 5.473547726175809e-10, 5.687606496884712e-10, 5.398894109553964e-10, 5.455630947004408e-10, 1.6704477245887972e-09, 5.732073149466999e-10, 7.854070727120188e-10, 1.5259221108898657e-09, 1.0]
['[CLS]', 'beautifully', 'crafted', 'engaging', 'filmmaking', 'that', 'should', 'attract', 'upscale', 'audiences', 'hungry', 'for', 'quality', 'and', 'a', 'nostalgic', 'twisty', 'yarn', 'that', 'will', 'keep', 'them', 'guessing', '[SEP]']	[5.475732756110574e-09, 3.9160781284408586e-09, 4.0206455942382036e-09, 4.240213513639901e-09, 6.238544347780817e-09, 3.675209470088703e-09, 3.745152632461668e-09, 4.454618895977092e-09, 5.408739234269433e-09, 4.563572186810916e-09, 3.827675509882056e-09, 3.786004842964985e-09, 3.812934412650293e-09, 3.7180001299930154e-09, 3.853151575583524e-09, 1.2404803850785129e-08, 8.504599247061151e-09, 6.0514846467185635e-09, 3.6425911176252157e-09, 3.8218681552848466e-09, 4.341437875865495e-09, 5.259516822064825e-09, 5.684637649494562e-09, 1.0]
['[CLS]', 'bread', 'my', 'sweet', 'has', 'so', 'many', 'flaws', 'it', 'would', 'be', 'easy', 'for', 'critics', 'to', 'shred', 'it', '[SEP]']	[1.949693978531286e-05, 2.351723742322065e-05, 1.483226333220955e-05, 1.9861488908645697e-05, 1.604978933755774e-05, 1.2574961147038266e-05, 1.2970384887012187e-05, 1.9669712855829857e-05, 1.310716470470652e-05, 1.302276268688729e-05, 1.3089039384794887e-05, 1.3113392014929559e-05, 1.3494321137841325e-05, 3.0040391720831394e-05, 1.3580160157289356e-05, 3.3447739042458124e-05, 2.0629435312002897e-05, 0.999697744846344]
['[CLS]', 'slow', 'silly', 'and', 'unintentionally', 'hilarious', '[SEP]']	[0.0006862966693006456, 0.0007574207265861332, 0.000735298206564039, 0.0006100646569393575, 0.0029093717457726598, 0.000743966840673238, 0.993557870388031]
['[CLS]', 'ultimately', 'feels', 'empty', 'and', 'unsatisfying', 'like', 'swallowing', 'a', 'communion', 'wafer', 'without', 'the', 'wine', '[SEP]']	[9.12433461053297e-06, 7.587907020933926e-06, 8.971419447334483e-06, 8.776987669989467e-06, 6.87814099364914e-06, 2.8160088731965516e-05, 7.641318006790243e-06, 1.1222276953049004e-05, 8.077023267105687e-06, 1.1825277397292666e-05, 1.8901940165960696e-05, 7.912803994258866e-06, 8.298496140923817e-06, 1.147106468124548e-05, 0.999845564365387]
['[CLS]', 'exudes', 'the', 'fizz', 'of', 'a', 'busby', 'berkeley', 'musical', 'and', 'the', 'visceral', 'excitement', 'of', 'a', 'sports', 'extravaganza', '[SEP]']	[1.2473858390649184e-08, 1.9641103854439734e-08, 8.313185695385528e-09, 1.769054236433476e-08, 8.002019491470946e-09, 8.765781878139478e-09, 1.7758825521241306e-08, 1.2789606707030998e-08, 1.0860671473267303e-08, 7.901480358896151e-09, 8.401029205629129e-09, 2.3598467180363514e-08, 9.067131045981114e-09, 8.003071982898291e-09, 9.544431023300604e-09, 1.307283969964601e-08, 3.499652478922144e-08, 1.0]
['[CLS]', 'the', 'film', 'rehashes', 'several', 'old', 'themes', 'and', 'is', 'capped', 'with', 'pointless', 'extremes', '[SEP]']	[9.224139648722485e-05, 8.155007526511326e-05, 0.00011520119733177125, 0.00020804470113944262, 6.614570884266868e-05, 8.27703406685032e-05, 9.710658923722804e-05, 6.532305269502103e-05, 6.873402890050784e-05, 7.154641207307577e-05, 7.289765926543623e-05, 9.680903167463839e-05, 0.00010955682955682278, 0.9987724423408508]
['[CLS]', 'ryan', 'gosling', 'is', 'in', 'a', 'word', 'brilliant', 'as', 'the', 'conflicted', 'daniel', '[SEP]']	[0.00017451253370381892, 0.00013880935148335993, 0.000250447730650194, 0.000148337145219557, 0.0001222622668137774, 0.00011430958693381399, 0.0001250933564733714, 0.00012060000153724104, 0.00014319515321403742, 0.0001459665218135342, 0.0002642318431753665, 0.00015178231114987284, 0.998100221157074]
['[CLS]', 'if', 'deuces', 'wild', 'had', 'been', 'tweaked', 'up', 'a', 'notch', 'it', 'would', 'have', 'become', 'a', 'camp', 'adventure', 'one', 'of', 'those', 'movies', '[SEP]']	[5.740372088780532e-08, 4.962640431926957e-08, 1.5396510022469556e-07, 5.403514791169073e-08, 4.9840313209870146e-08, 5.8220017251642275e-08, 2.1031954489103555e-07, 4.92331615475905e-08, 5.597490471132005e-08, 7.470823248922898e-08, 8.639025139700607e-08, 4.7144045112190724e-08, 4.701913525195778e-08, 5.404267255926243e-08, 5.852463047517631e-08, 7.168427629267171e-08, 6.696240006931475e-08, 5.330436181338882e-08, 4.878299364463601e-08, 4.819865750960162e-08, 2.7213820885663154e-07, 0.999998152256012]
['[CLS]', 'frida', 'is', 'certainly', 'no', 'disaster', 'but', 'neither', 'is', 'it', 'the', 'kahlo', 'movie', 'frida', 'fans', 'have', 'been', 'looking', 'for', '[SEP]']	[1.7501110960438382e-07, 2.867096497993771e-07, 1.477533970728473e-07, 1.1702554303383295e-07, 1.2245951097611396e-07, 1.7964214293897385e-07, 1.162498008966395e-07, 1.1362251939317503e-07, 1.1461953874913888e-07, 1.4264782066675252e-07, 1.7353956138776994e-07, 4.3456098808292154e-07, 2.441176718548377e-07, 3.002526938189476e-07, 1.8432821491387585e-07, 1.163637080026092e-07, 1.1578487857377695e-07, 1.3291079881128098e-07, 1.4674918702439754e-07, 0.9999961853027344]
['[CLS]', 'the', 'film', 'often', 'achieves', 'a', 'mesmerizing', 'poetry', '[SEP]']	[0.00040179668576456606, 0.0003376174718141556, 0.00045635312562808394, 0.0003442520974203944, 0.0006351602496579289, 0.0003260923840571195, 0.0013935657625552267, 0.000604871369432658, 0.9955002665519714]
['[CLS]', 'a', 'work', 'of', 'astonishing', 'delicacy', 'and', 'force', '[SEP]']	[0.0014664706541225314, 0.001540101715363562, 0.0019880933687090874, 0.0012735511409118772, 0.0013774688122794032, 0.004253207705914974, 0.0012456878321245313, 0.0014924407005310059, 0.9853629469871521]
['[CLS]', 'for', 'the', 'most', 'part', 'the', 'ingredients', 'are', 'there', '[SEP]']	[0.0024032911751419306, 0.001994029153138399, 0.0019497136818245053, 0.001961861504241824, 0.00202542869374156, 0.002309122821316123, 0.0027446970343589783, 0.0023057395592331886, 0.0023647593334317207, 0.9799411296844482]
['[CLS]', 'but', 'if', '[SEP]']	[0.10621926933526993, 0.10457560420036316, 0.10583815723657608, 0.6833668351173401]
['[CLS]', 'the', 'acting', 'is', 'stiff', 'the', 'story', 'lacks', 'all', 'trace', 'of', 'wit', 'the', 'sets', 'look', 'like', 'they', 'were', 'borrowed', 'from', '[SEP]']	[2.2503259060613345e-06, 1.8358130091655767e-06, 1.9755991615966195e-06, 1.6227900232479442e-06, 2.015135123656364e-06, 1.992587158383685e-06, 2.6509933377383277e-06, 1.6291896827169694e-06, 1.5325326785387006e-06, 1.5954946093188482e-06, 1.6577662336203502e-06, 2.255398612760473e-06, 1.860857310020947e-06, 2.5492067834420595e-06, 1.7332198467556736e-06, 1.6071267054940108e-06, 1.9422921013756422e-06, 1.9709059415617958e-06, 2.6172137950197794e-06, 2.38435518440383e-06, 0.9999599456787109]
['[CLS]', 'this', 'version', 'moves', 'beyond', 'the', '[SEP]']	[0.01992056891322136, 0.016987601295113564, 0.0186950471252203, 0.018541716039180756, 0.017941394820809364, 0.018575740978121758, 0.8893377780914307]
