Spearman	Kendall	MutualInformation
0.35	0.25	3.09
0.33	0.23	3.09
0.50	0.35	2.77
0.60	0.40	1.61
0.52	0.31	2.56
0.49	0.32	2.77
0.27	0.21	2.48
0.29	0.20	2.40
0.18	0.08	3.00
0.25	0.14	2.89
0.54	0.43	1.95
0.75	0.62	1.95
0.45	0.36	2.08
-1.00	-1.00	0.69
0.16	0.10	2.94
0.00	-0.20	1.61
0.57	0.41	3.00
0.14	0.07	1.79
0.31	0.22	2.77
0.83	0.60	1.79
0.16	0.15	2.48
-0.31	-0.14	2.08
-0.40	-0.28	2.20
0.35	0.25	3.04
0.32	0.24	1.95
0.15	0.16	2.30
-0.26	-0.20	1.79
-0.29	-0.14	2.08
0.80	0.60	1.61
0.16	0.13	2.56
0.48	0.28	2.20
1.00	1.00	0.69
0.04	0.01	2.83
1.00	1.00	1.10
0.60	0.47	1.79
0.12	0.06	2.20
0.09	-0.07	1.79
0.48	0.31	2.40
0.69	0.60	2.83
0.35	0.24	2.40
0.54	0.43	1.95
0.42	0.36	2.48
0.43	0.33	1.79
0.77	0.60	1.79
0.21	0.15	3.37
0.40	0.30	3.14
0.50	0.33	1.10
0.33	0.22	3.18
0.35	0.26	3.43
0.53	0.38	2.56
-0.24	-0.13	2.40
0.04	0.02	2.77
-0.67	-0.43	2.08
-0.54	-0.33	1.95
0.30	0.21	2.56
-0.18	-0.13	3.09
-0.04	-0.02	2.30
0.58	0.45	2.64
0.36	0.27	3.69
-0.14	-0.09	3.43
0.46	0.32	3.37
0.52	0.41	2.71
0.57	0.42	2.94
0.22	0.14	3.18
0.34	0.21	2.64
0.18	0.15	2.56
-0.05	-0.04	3.18
-0.27	-0.22	2.20
0.52	0.41	3.14
0.55	0.42	2.48
0.37	0.28	2.56
0.21	0.12	3.58
0.55	0.39	3.08
0.31	0.20	2.71
0.03	0.03	2.77
0.70	0.51	3.00
0.40	0.33	1.39
0.05	0.01	2.64
0.26	0.18	3.26
0.31	0.20	1.79
0.35	0.20	2.30
0.12	0.07	2.08
-0.39	-0.26	2.94
0.47	0.32	3.04
-0.80	-0.67	1.39
0.07	0.04	3.14
-0.09	-0.08	2.94
0.24	0.12	2.71
0.25	0.20	2.40
-0.20	-0.13	2.40
0.30	0.21	3.00
0.44	0.33	2.56
0.44	0.32	3.30
0.36	0.22	2.71
0.41	0.28	2.56
0.49	0.33	3.14
0.24	0.16	2.64
0.52	0.38	2.30
-0.10	-0.05	3.00
0.55	0.38	3.00
-0.17	-0.09	3.04
-0.08	-0.07	2.77
0.44	0.29	2.30
0.12	0.08	3.22
-0.01	-0.01	2.64
0.12	0.08	3.33
-0.16	-0.12	3.37
0.25	0.21	2.56
-0.05	-0.06	2.20
0.40	0.27	2.64
0.47	0.27	2.40
1.00	1.00	1.10
0.31	0.22	3.26
0.58	0.41	2.56
0.22	0.16	2.89
0.00	0.05	1.95
1.00	1.00	1.10
-1.00	-1.00	0.69
0.45	0.34	3.26
-0.13	-0.07	3.30
0.09	0.07	2.77
0.23	0.17	3.26
-0.40	-0.30	2.71
0.47	0.32	3.22
0.02	0.00	2.56
nan	nan	0.00
0.43	0.33	1.95
0.09	0.09	2.71
-0.30	-0.20	1.61
0.41	0.29	3.22
-0.37	-0.24	2.89
-0.08	-0.03	3.00
-0.20	-0.12	2.64
1.00	1.00	1.39
-0.14	-0.10	3.04
-0.03	-0.02	2.94
0.27	0.15	2.48
0.26	0.16	3.18
-0.08	-0.10	2.64
0.02	0.01	2.89
-1.00	-1.00	1.10
0.31	0.23	3.00
0.03	0.01	2.64
0.33	0.30	2.48
0.19	0.08	2.94
-0.54	-0.43	1.95
0.08	0.08	3.30
0.65	0.45	2.40
-0.33	-0.22	2.89
0.29	0.21	2.08
0.36	0.28	2.77
0.74	0.55	2.77
0.49	0.31	2.83
0.40	0.33	1.39
0.27	0.18	3.26
-0.01	0.01	2.89
0.20	0.07	1.79
0.02	0.03	2.64
0.44	0.33	2.77
0.03	0.00	2.20
0.13	0.08	2.77
0.55	0.41	2.89
0.30	0.22	2.77
0.43	0.37	2.71
0.25	0.18	2.56
-0.02	-0.03	3.22
-0.10	-0.07	2.08
0.10	0.07	3.18
0.25	0.16	3.43
-0.70	-0.60	1.61
0.58	0.38	2.30
0.49	0.33	1.79
0.09	0.06	3.22
0.56	0.33	2.48
0.25	0.15	2.48
0.20	0.00	1.39
0.26	0.20	2.30
0.23	0.17	2.20
-0.20	-0.12	2.89
0.10	0.05	3.18
0.03	0.01	3.14
-0.90	-0.80	1.61
0.40	0.26	2.83
-0.16	-0.13	3.09
-0.09	-0.08	2.56
0.19	0.09	3.47
0.11	0.06	3.50
0.37	0.22	2.20
0.50	0.33	1.10
-0.80	-0.67	1.39
-0.07	-0.04	3.26
-0.24	-0.20	2.71
0.37	0.24	2.71
0.49	0.36	2.64
0.57	0.39	3.04
-0.02	-0.04	3.18
0.23	0.14	3.18
0.07	0.00	2.20
-0.32	-0.17	2.20
0.37	0.25	3.18
0.32	0.24	1.95
0.33	0.25	3.00
0.28	0.20	3.30
-0.06	-0.06	3.14
-0.23	-0.15	2.56
0.27	0.11	2.20
1.00	1.00	1.39
0.01	0.01	3.56
0.49	0.33	2.48
0.26	0.20	3.71
-0.03	-0.03	3.00
0.74	0.59	2.56
0.43	0.20	1.79
0.38	0.28	3.04
1.00	1.00	0.69
-0.80	-0.67	1.39
-0.50	-0.36	2.56
0.15	0.09	3.22
0.17	0.12	3.18
-0.01	-0.05	2.40
0.10	0.06	3.26
0.27	0.22	2.89
1.00	1.00	1.10
0.29	0.17	2.77
0.40	0.29	2.08
-0.20	-0.17	2.20
0.25	0.18	3.40
-0.50	-0.33	1.10
0.66	0.47	1.79
0.54	0.39	2.71
0.40	0.29	2.89
0.11	0.05	2.40
-0.19	-0.12	3.33
0.68	0.47	2.30
-1.00	-1.00	0.69
0.01	0.02	2.40
0.19	0.16	2.64
-0.15	-0.10	2.64
-0.16	-0.12	3.43
0.46	0.32	3.18
0.25	0.18	3.56
0.90	0.80	1.61
-0.13	-0.07	3.64
0.20	0.00	1.39
0.50	0.40	1.61
0.52	0.34	3.14
-0.10	-0.11	2.30
-0.40	-0.33	1.39
0.40	0.40	1.61
0.28	0.19	3.04
0.20	0.00	1.39
0.30	0.20	2.89
0.24	0.18	3.09
-0.29	-0.21	2.08
0.24	0.21	2.08
0.62	0.50	2.20
0.42	0.29	3.22
0.37	0.25	2.89
-0.03	0.00	2.83
0.50	0.33	1.10
0.35	0.26	2.71
0.22	0.17	3.00
-0.12	-0.12	2.71
0.52	0.39	2.94
0.56	0.39	2.71
0.13	0.10	3.22
0.50	0.33	1.10
-0.50	-0.33	1.10
0.21	0.13	2.77
-0.11	-0.14	1.95
0.21	0.18	2.83
0.65	0.46	2.56
0.39	0.24	2.71
0.13	0.11	2.20
1.00	1.00	1.10
1.00	1.00	0.69
-0.06	0.01	2.64
-0.50	-0.33	1.10
0.37	0.28	3.00
0.50	0.33	1.95
-0.83	-0.73	1.79
0.43	0.32	3.33
0.27	0.14	3.14
0.90	0.80	1.61
0.09	0.10	2.56
0.12	0.10	2.64
0.50	0.33	1.10
0.05	0.02	3.26
-0.80	-0.67	1.39
0.40	0.30	3.04
0.32	0.20	2.89
0.69	0.54	2.71
-0.03	-0.05	2.64
-1.00	-1.00	1.10
0.41	0.15	2.48
-1.00	-1.00	0.69
0.31	0.21	2.83
-0.05	-0.09	2.40
0.50	0.33	1.10
-0.03	-0.02	3.30
0.32	0.17	3.22
0.37	0.27	2.64
0.01	0.02	2.77
0.30	0.22	2.71
0.44	0.30	2.77
0.25	0.16	2.30
0.00	0.00	1.61
0.71	0.49	2.64
0.34	0.31	2.40
0.12	0.07	2.08
0.55	0.42	3.00
0.26	0.17	3.18
-1.00	-1.00	0.69
0.06	0.06	2.48
