Spearman	Kendall	MutualInformation
0.17	0.11	3.09
0.43	0.33	2.77
0.37	0.26	2.56
0.72	0.56	2.40
0.51	0.34	3.00
0.29	0.20	2.89
0.79	0.71	1.95
0.04	0.05	1.95
0.71	0.57	2.08
1.00	1.00	0.69
0.37	0.24	2.94
0.10	0.00	1.61
0.42	0.28	3.00
0.26	0.20	1.79
-0.60	-0.47	1.79
0.27	0.09	2.48
0.36	0.21	2.08
0.05	0.00	2.20
0.42	0.32	3.04
0.43	0.33	1.95
0.71	0.60	1.79
0.71	0.50	2.08
1.00	1.00	1.61
0.65	0.41	2.56
0.15	0.17	2.20
0.55	0.38	2.83
0.71	0.60	1.79
0.27	0.22	2.20
0.49	0.33	1.79
0.38	0.27	2.40
0.55	0.46	2.83
0.82	0.62	1.95
0.55	0.45	2.48
0.71	0.60	1.79
0.71	0.60	1.79
0.27	0.19	3.14
0.50	0.33	1.10
0.35	0.24	3.18
0.49	0.35	3.43
0.29	0.13	2.40
0.62	0.40	2.77
0.10	0.07	2.08
0.36	0.33	1.95
0.10	0.03	2.56
0.05	0.03	3.09
0.54	0.38	2.30
0.67	0.54	2.64
0.72	0.56	3.33
0.62	0.47	3.36
0.53	0.38	3.43
0.52	0.41	2.71
0.45	0.32	2.94
0.67	0.49	3.18
0.45	0.31	2.56
0.30	0.25	3.18
-0.12	-0.11	2.20
0.56	0.42	3.14
0.82	0.64	2.48
-0.22	-0.15	2.56
0.59	0.41	3.58
-0.07	-0.05	2.71
0.45	0.33	2.77
0.56	0.39	3.00
0.40	0.33	1.39
0.27	0.19	3.26
0.60	0.47	1.79
0.04	-0.02	2.30
0.55	0.43	2.08
0.12	0.06	2.94
0.60	0.33	1.39
0.60	0.43	3.14
0.43	0.27	2.94
0.57	0.41	2.71
0.58	0.45	2.40
0.35	0.24	2.40
0.38	0.29	3.00
0.31	0.21	2.56
0.40	0.31	2.56
0.55	0.37	3.14
0.46	0.36	2.64
-0.18	-0.16	2.30
0.04	0.03	3.00
0.63	0.49	3.00
0.19	0.12	3.04
0.25	0.12	2.77
0.58	0.33	2.30
0.51	0.35	3.22
0.16	0.12	2.64
0.44	0.26	3.33
0.56	0.39	3.37
0.42	0.32	2.64
0.24	0.16	2.40
0.50	0.33	1.10
0.28	0.22	3.26
0.07	0.08	2.89
0.61	0.52	1.95
-1.00	-1.00	0.69
0.57	0.41	3.26
0.20	0.15	3.30
0.29	0.20	2.77
0.37	0.22	3.26
-0.10	-0.05	2.71
0.48	0.36	2.56
nan	nan	0.00
0.68	0.52	1.95
0.50	0.35	2.71
0.22	0.17	3.18
0.28	0.18	2.89
0.27	0.14	3.00
0.17	0.10	2.64
1.00	1.00	1.39
0.83	0.64	2.30
0.31	0.20	3.04
0.65	0.48	2.77
0.38	0.30	2.94
-0.03	-0.03	2.48
0.40	0.26	3.18
0.56	0.44	2.89
1.00	1.00	1.10
0.35	0.25	3.00
0.35	0.30	2.64
0.22	0.21	2.48
0.68	0.45	2.94
0.75	0.62	1.95
0.39	0.25	3.30
0.16	0.11	2.89
0.50	0.40	2.77
0.49	0.41	2.83
0.80	0.67	1.39
0.41	0.27	3.26
0.40	0.25	2.89
0.60	0.47	1.79
0.32	0.23	2.64
0.31	0.23	2.77
0.08	0.06	2.20
0.36	0.28	2.77
0.40	0.30	2.71
-0.02	0.01	3.22
0.14	0.07	2.08
0.13	0.09	3.18
0.35	0.24	3.43
0.70	0.60	1.61
0.43	0.31	3.40
0.30	0.16	2.30
0.37	0.33	1.79
0.32	0.23	3.22
0.42	0.36	2.48
0.64	0.48	2.48
0.80	0.67	1.39
0.47	0.33	2.30
-0.10	-0.11	2.20
-0.10	-0.06	2.89
0.31	0.19	3.18
-0.50	-0.20	1.61
0.13	0.07	2.83
0.42	0.30	3.09
0.58	0.44	2.56
0.48	0.33	3.47
0.39	0.28	3.50
0.48	0.33	2.20
0.64	0.46	3.26
1.00	1.00	1.10
1.00	1.00	1.39
0.54	0.35	3.26
0.37	0.22	2.71
0.06	0.07	2.71
0.55	0.49	2.64
0.37	0.23	3.18
0.47	0.34	3.18
0.53	0.33	2.20
0.68	0.50	2.20
0.66	0.50	3.18
0.54	0.43	1.95
0.19	0.11	3.00
0.24	0.16	3.30
-0.09	-0.05	2.56
0.58	0.39	2.20
0.46	0.30	3.56
0.36	0.27	2.48
0.70	0.49	2.56
0.49	0.33	1.79
0.70	0.49	3.04
1.00	1.00	0.69
0.40	0.33	1.39
0.36	0.31	2.56
0.43	0.29	3.22
0.35	0.23	3.18
0.32	0.27	2.40
0.37	0.24	3.26
1.00	1.00	1.10
0.71	0.53	2.77
0.37	0.28	2.20
0.20	0.14	3.40
1.00	1.00	1.10
-0.26	-0.20	1.79
0.64	0.47	2.71
0.31	0.20	2.89
0.50	0.38	2.40
0.55	0.35	3.33
0.77	0.64	2.30
-1.00	-1.00	0.69
0.28	0.24	2.40
0.31	0.21	2.64
0.48	0.36	2.64
0.12	0.10	3.43
0.32	0.21	3.18
0.24	0.15	3.56
0.90	0.80	1.61
0.18	0.11	3.64
0.80	0.67	1.39
0.90	0.80	1.61
0.46	0.33	3.14
0.76	0.56	2.30
0.60	0.33	1.39
-0.30	-0.20	1.61
0.28	0.21	3.04
0.40	0.33	1.39
0.39	0.29	3.09
0.57	0.49	2.64
0.24	0.14	2.08
0.21	0.21	2.08
0.77	0.67	2.20
0.41	0.33	3.22
0.58	0.45	2.89
0.55	0.38	2.83
1.00	1.00	1.10
0.32	0.22	2.71
0.43	0.33	3.00
0.21	0.16	2.71
0.44	0.33	2.94
0.12	0.07	2.71
1.00	1.00	1.10
0.50	0.33	1.10
0.54	0.43	1.95
0.49	0.37	2.83
0.50	0.28	2.71
0.37	0.22	2.20
1.00	1.00	1.10
0.20	0.16	2.64
0.50	0.33	1.10
0.26	0.19	3.00
0.00	-0.05	1.95
0.89	0.73	1.79
0.33	0.20	3.33
0.29	0.22	3.14
0.42	0.33	2.30
0.34	0.21	2.56
0.21	0.16	2.64
1.00	1.00	1.10
0.13	0.06	3.26
0.60	0.33	1.39
0.65	0.47	3.04
0.29	0.16	2.89
0.64	0.49	2.71
0.52	0.32	2.64
0.50	0.33	1.10
0.54	0.33	2.48
1.00	1.00	0.69
0.50	0.33	1.10
0.22	0.16	3.22
0.62	0.47	2.64
0.42	0.25	2.77
0.51	0.37	2.71
0.20	0.12	2.77
0.87	0.69	2.30
0.30	0.20	1.61
0.57	0.43	2.08
0.58	0.40	3.00
0.57	0.38	3.18
-1.00	-1.00	0.69
0.50	0.36	2.48
0.08	0.05	2.64
0.50	0.35	3.09
0.41	0.29	3.00
0.46	0.32	2.89
0.48	0.35	3.56
0.29	0.21	2.08
0.49	0.33	3.47
0.03	0.06	2.89
1.00	1.00	0.69
0.14	0.09	3.22
0.50	0.35	2.89
0.45	0.38	2.30
0.26	0.21	2.08
0.56	0.41	2.71
0.09	0.10	3.18
0.29	0.26	2.71
0.41	0.26	3.30
0.51	0.38	3.14
0.51	0.35	3.61
0.65	0.47	3.22
0.49	0.39	1.14
0.61	0.47	2.30
0.03	0.02	3.09
0.25	0.16	2.40
0.53	0.39	3.47
0.26	0.17	3.58
0.02	0.05	2.40
0.46	0.31	3.73
0.52	0.39	2.94
0.39	0.31	2.40
0.31	0.23	3.14
0.29	0.20	3.22
0.40	0.32	2.77
0.12	0.11	2.30
0.34	0.23	3.47
0.62	0.43	2.71
0.36	0.25	2.83
0.19	0.15	0.47
0.62	0.44	2.20
0.41	0.31	3.43
0.65	0.50	2.94
0.09	0.06	3.30
0.28	0.21	2.64
0.17	0.14	2.08
0.11	0.13	2.40
0.42	0.26	2.71
0.46	0.30	3.43
-0.05	0.00	2.08
0.29	0.19	2.83
0.72	0.50	3.22
0.51	0.35	2.77
0.83	0.71	2.08
0.29	0.19	3.14
0.53	0.34	3.30
0.40	0.26	3.00
0.31	0.14	3.30
0.12	0.07	2.89
0.55	0.41	3.26
0.67	0.50	2.08
0.77	0.56	2.20
