Spearman	Kendall	MutualInformation
-0.01	-0.00	3.09
0.00	-0.03	3.09
0.06	0.00	2.77
0.80	0.60	1.61
0.10	0.08	2.56
0.62	0.47	2.77
0.02	-0.03	2.48
0.19	0.13	2.40
0.15	0.12	3.00
0.01	0.02	2.89
0.46	0.33	1.95
-0.29	-0.24	1.95
-0.19	-0.07	2.08
-1.00	-1.00	0.69
0.19	0.13	2.94
0.10	0.00	1.61
-0.04	-0.08	3.00
-0.43	-0.33	1.79
0.26	0.17	2.77
0.66	0.60	1.79
-0.13	-0.06	2.48
-0.02	-0.07	2.08
-0.42	-0.33	2.20
0.41	0.32	3.04
0.25	0.24	1.95
-0.22	-0.16	2.30
-0.66	-0.47	1.79
-0.12	0.00	2.08
0.90	0.80	1.61
-0.35	-0.26	2.56
-0.03	0.00	2.20
1.00	1.00	0.69
-0.22	-0.13	2.83
0.50	0.33	1.10
0.77	0.60	1.79
0.32	0.17	2.20
0.66	0.60	1.79
0.10	0.02	2.40
0.44	0.37	2.83
-0.27	-0.16	2.40
-0.18	-0.14	1.95
0.15	0.09	2.48
-0.26	-0.20	1.79
0.09	0.07	1.79
0.01	0.00	3.37
0.34	0.26	3.14
-0.50	-0.33	1.10
0.27	0.19	3.18
-0.06	-0.04	3.43
-0.28	-0.26	2.56
-0.72	-0.49	2.40
-0.04	0.00	2.77
-0.29	-0.07	2.08
-0.21	-0.14	1.95
0.06	0.08	2.56
-0.18	-0.14	3.09
0.26	0.16	2.30
0.48	0.38	2.64
0.23	0.15	3.69
-0.21	-0.12	3.43
0.26	0.18	3.37
0.26	0.18	2.71
0.41	0.27	2.94
0.34	0.22	3.18
-0.02	-0.03	2.64
-0.20	-0.13	2.56
-0.16	-0.09	3.18
-0.40	-0.28	2.20
0.16	0.14	3.14
0.13	0.09	2.48
0.04	0.08	2.56
0.10	0.06	3.58
0.41	0.32	3.08
0.06	0.01	2.71
-0.31	-0.18	2.77
0.47	0.36	3.00
0.40	0.33	1.39
-0.79	-0.63	2.64
0.02	-0.00	3.26
0.83	0.73	1.79
-0.07	-0.07	2.30
-0.40	-0.29	2.08
-0.60	-0.43	2.94
0.10	0.09	3.04
0.40	0.33	1.39
-0.10	-0.09	3.14
-0.30	-0.24	2.94
0.32	0.22	2.71
0.31	0.31	2.40
-0.03	-0.02	2.40
-0.16	-0.05	3.00
-0.09	-0.08	2.56
0.32	0.27	3.30
0.31	0.20	2.71
0.53	0.44	2.56
0.42	0.28	3.14
0.18	0.14	2.64
-0.36	-0.24	2.30
-0.20	-0.15	3.00
0.57	0.40	3.00
-0.14	-0.15	3.04
-0.34	-0.25	2.77
-0.07	-0.07	2.30
-0.04	-0.05	3.22
-0.39	-0.30	2.64
-0.10	-0.08	3.33
-0.17	-0.13	3.37
0.05	0.13	2.56
-0.27	-0.11	2.20
-0.02	-0.01	2.64
-0.70	-0.49	2.40
-1.00	-1.00	1.10
0.05	0.03	3.26
0.50	0.31	2.56
-0.41	-0.27	2.89
-0.07	-0.05	1.95
1.00	1.00	1.10
-1.00	-1.00	0.69
0.01	0.01	3.26
-0.18	-0.14	3.30
0.19	0.13	2.77
0.13	0.10	3.26
-0.70	-0.56	2.71
0.22	0.14	3.22
0.18	0.13	2.56
nan	nan	0.00
0.18	0.14	1.95
0.17	0.05	2.71
-0.10	0.00	1.61
0.16	0.08	3.22
-0.33	-0.29	2.89
-0.08	-0.07	3.00
0.17	0.16	2.64
0.80	0.67	1.39
-0.29	-0.25	3.04
-0.33	-0.24	2.94
0.22	0.15	2.48
0.15	0.08	3.18
0.22	0.19	2.64
0.05	0.02	2.89
-0.50	-0.33	1.10
0.13	0.07	3.00
-0.23	-0.16	2.64
0.06	0.06	2.48
0.19	0.15	2.94
-0.11	-0.14	1.95
-0.02	-0.01	3.30
0.07	0.09	2.40
-0.50	-0.36	2.89
-0.02	-0.07	2.08
0.18	0.12	2.77
0.56	0.43	2.77
0.32	0.22	2.83
-0.20	0.00	1.39
0.03	0.03	3.26
-0.53	-0.45	2.89
0.37	0.33	1.79
-0.31	-0.23	2.64
0.21	0.17	2.77
-0.73	-0.61	2.20
-0.20	-0.12	2.77
0.26	0.19	2.89
-0.22	-0.18	2.77
0.19	0.12	2.71
0.34	0.23	2.56
-0.03	-0.01	3.22
-0.45	-0.36	2.08
0.02	0.04	3.18
0.02	0.02	3.43
-0.60	-0.40	1.61
0.26	0.16	2.30
-0.71	-0.47	1.79
0.18	0.13	3.22
0.34	0.21	2.48
0.15	0.09	2.48
-0.80	-0.67	1.39
0.08	0.02	2.30
-0.10	-0.06	2.20
-0.20	-0.11	2.89
-0.23	-0.17	3.18
0.09	0.08	3.14
-1.00	-1.00	1.61
-0.10	-0.01	2.83
-0.03	-0.01	3.09
-0.13	-0.08	2.56
0.07	0.05	3.47
0.05	0.02	3.50
-0.18	-0.11	2.20
0.50	0.33	1.10
0.80	0.67	1.39
-0.06	-0.02	3.26
-0.06	-0.03	2.71
0.15	0.12	2.71
0.07	0.12	2.64
0.34	0.21	3.04
0.02	-0.01	3.18
0.11	0.10	3.18
-0.17	-0.17	2.20
0.03	-0.06	2.20
0.03	0.01	3.18
0.32	0.24	1.95
0.15	0.08	3.00
0.16	0.09	3.30
-0.10	-0.07	3.14
-0.51	-0.33	2.56
0.27	0.11	2.20
1.00	1.00	1.39
-0.03	-0.03	3.56
0.12	0.12	2.48
-0.08	-0.04	3.71
-0.04	0.00	3.00
0.23	0.21	2.56
0.66	0.60	1.79
0.32	0.21	3.04
1.00	1.00	0.69
0.20	0.00	1.39
-0.15	-0.10	2.56
0.30	0.19	3.22
-0.09	-0.07	3.18
-0.40	-0.27	2.40
-0.07	-0.02	3.26
0.45	0.33	2.89
0.50	0.33	1.10
0.03	0.02	2.77
-0.07	0.00	2.08
0.17	0.11	2.20
0.22	0.14	3.40
-1.00	-1.00	1.10
-0.20	-0.07	1.79
0.04	0.01	2.71
-0.02	-0.02	2.89
-0.54	-0.38	2.40
0.18	0.13	3.33
0.54	0.38	2.30
1.00	1.00	0.69
-0.15	-0.09	2.40
-0.53	-0.41	2.64
-0.02	0.01	2.64
-0.20	-0.14	3.43
0.08	0.07	3.18
0.15	0.09	3.56
0.30	0.20	1.61
-0.19	-0.11	3.64
0.80	0.67	1.39
0.10	0.00	1.61
0.11	0.01	3.14
-0.36	-0.24	2.30
0.00	0.00	1.39
0.00	0.00	1.61
0.30	0.19	3.04
0.40	0.33	1.39
0.28	0.19	2.89
0.29	0.19	3.09
-0.62	-0.50	2.08
-0.38	-0.36	2.08
0.55	0.39	2.20
0.25	0.19	3.22
-0.01	-0.06	2.89
0.08	0.07	2.83
-1.00	-1.00	1.10
-0.41	-0.28	2.71
-0.00	-0.01	3.00
-0.10	-0.12	2.71
0.32	0.18	2.94
0.38	0.22	2.71
0.15	0.12	3.22
0.50	0.33	1.10
1.00	1.00	1.10
0.08	0.03	2.77
0.11	-0.05	1.95
-0.13	-0.12	2.83
0.20	0.23	2.56
0.10	0.05	2.71
0.10	0.11	2.20
1.00	1.00	1.10
1.00	1.00	0.69
-0.24	-0.23	2.64
0.50	0.33	1.10
0.43	0.31	3.00
0.43	0.33	1.95
-0.43	-0.33	1.79
0.31	0.22	3.33
-0.34	-0.19	3.14
0.90	0.80	1.61
-0.37	-0.26	2.56
0.05	0.05	2.64
1.00	1.00	1.10
-0.14	-0.11	3.26
0.40	0.33	1.39
0.27	0.20	3.04
-0.17	-0.14	2.89
0.46	0.37	2.71
-0.13	-0.08	2.64
-0.50	-0.33	1.10
0.50	0.21	2.48
-1.00	-1.00	0.69
0.25	0.16	2.83
-0.23	-0.24	2.40
-0.50	-0.33	1.10
0.02	0.04	3.30
-0.35	-0.24	3.22
0.22	0.12	2.64
-0.15	-0.10	2.77
0.08	0.05	2.71
-0.32	-0.17	2.77
0.71	0.56	2.30
-0.50	-0.20	1.61
0.64	0.45	2.64
-0.03	0.02	2.40
0.12	0.07	2.08
0.24	0.19	3.00
-0.13	-0.09	3.18
-1.00	-1.00	0.69
0.07	0.09	2.48
-0.10	-0.12	2.48
-0.49	-0.32	2.64
-0.21	-0.15	3.09
0.49	0.31	2.56
0.07	0.03	3.00
0.10	0.07	3.14
-0.18	-0.14	2.89
-0.06	-0.05	3.56
-0.10	-0.07	2.08
0.30	0.20	1.61
0.19	0.13	3.47
-0.17	-0.16	2.89
-1.00	-1.00	0.69
0.33	0.22	3.22
0.51	0.39	2.89
-0.13	-0.07	2.30
-0.38	-0.29	2.08
0.32	0.20	2.71
-0.23	-0.18	3.18
0.68	0.52	1.95
-0.54	-0.47	2.71
0.00	-0.00	3.30
-0.58	-0.42	3.14
-0.25	-0.16	3.61
0.20	0.15	3.22
0.04	0.02	3.50
-0.13	-0.07	2.30
0.14	0.11	3.09
-0.05	-0.09	2.40
0.05	0.09	2.40
-0.40	-0.29	3.58
0.30	0.24	2.40
-0.29	-0.20	3.87
-0.12	-0.06	2.94
-0.37	-0.38	2.40
-0.01	-0.00	3.14
-0.00	-0.01	3.22
-0.45	-0.30	2.77
-0.45	-0.38	2.30
-0.08	-0.07	3.47
-0.10	-0.09	2.71
-0.33	-0.26	2.83
-0.44	-0.32	3.89
-0.47	-0.27	2.48
-0.23	-0.22	2.20
-0.40	-0.34	3.43
-0.16	-0.18	2.94
-0.49	-0.36	3.30
-0.40	-0.25	2.64
-0.83	-0.64	2.08
-0.59	-0.45	2.40
-0.29	-0.26	2.71
-0.03	-0.00	3.43
-0.43	-0.29	2.08
-0.35	-0.28	2.83
-0.40	-0.25	3.22
-0.14	-0.15	2.77
-0.12	-0.14	2.08
-0.13	-0.08	3.14
-0.33	-0.21	3.00
-0.17	-0.10	3.30
-0.62	-0.46	2.89
-0.12	-0.11	3.26
-0.36	-0.21	2.08
-0.37	-0.28	2.20
-0.11	-0.08	2.64
-0.08	-0.06	3.37
0.16	0.08	2.56
-0.61	-0.41	2.64
-0.04	-0.04	3.00
-0.14	-0.10	3.33
-0.71	-0.43	1.95
0.22	0.13	2.94
0.13	0.10	3.58
0.15	0.11	3.78
-0.19	-0.14	3.33
-0.07	-0.06	2.48
-0.24	-0.16	3.87
-0.24	-0.14	2.08
-0.13	-0.09	3.76
0.14	0.09	2.48
-0.66	-0.47	1.79
-0.02	-0.02	4.01
0.29	0.13	2.40
0.20	0.20	1.61
0.25	0.16	2.64
0.29	0.19	3.09
-0.26	-0.18	3.18
-0.30	-0.19	2.83
0.33	0.25	3.00
-0.23	-0.22	2.83
0.25	0.20	2.40
0.03	0.07	2.77
-0.60	-0.47	1.79
-0.20	-0.13	3.30
0.42	0.28	2.20
0.07	0.00	2.20
-0.36	-0.25	2.89
0.05	0.00	2.77
0.03	-0.07	1.79
-0.55	-0.38	2.30
-0.27	-0.22	2.89
-0.10	-0.06	2.89
-0.31	-0.18	2.48
-0.31	-0.22	2.71
0.15	0.11	2.20
-0.02	0.01	3.00
-0.23	-0.20	2.71
-0.29	-0.19	2.64
-0.16	-0.08	3.33
-0.20	-0.15	2.89
-0.01	0.01	3.26
-0.39	-0.25	2.64
0.02	-0.05	2.56
0.03	0.08	2.64
-0.24	-0.19	3.14
0.39	0.33	1.95
0.24	0.16	2.40
-0.13	-0.09	2.71
-0.38	-0.28	2.89
-0.33	-0.29	2.08
-0.11	-0.07	3.04
-0.41	-0.27	2.77
-0.17	-0.10	2.89
0.14	0.06	2.48
0.36	0.21	2.08
-0.77	-0.60	1.79
-0.58	-0.41	2.71
-0.20	-0.11	2.20
0.23	0.13	3.76
-0.65	-0.41	2.83
0.12	0.07	2.71
-0.29	-0.20	3.26
0.01	-0.01	2.64
-0.35	-0.25	3.33
-0.06	-0.06	3.53
-0.22	-0.16	3.40
-0.31	-0.18	3.14
-0.58	-0.44	3.04
0.32	0.20	2.77
-0.43	-0.27	3.14
-0.33	-0.26	3.14
0.11	0.08	3.37
0.09	0.04	3.04
-0.18	-0.14	2.64
-0.06	-0.07	3.04
-0.19	-0.16	3.30
0.37	0.24	2.48
0.30	0.23	3.33
0.41	0.30	2.94
0.04	0.02	3.69
0.12	0.10	2.89
0.07	0.05	3.47
-0.05	-0.03	3.66
0.02	0.03	3.40
-0.44	-0.36	2.94
-0.33	-0.24	3.69
-0.37	-0.19	2.64
-0.17	-0.12	2.77
0.09	0.05	3.99
-0.15	-0.11	3.26
-0.25	-0.17	3.18
0.04	0.04	3.09
-0.66	-0.48	2.77
-0.05	-0.09	2.40
0.22	0.16	3.43
-0.14	-0.08	2.94
0.13	0.07	2.83
0.11	0.05	2.89
0.25	0.14	1.95
-0.09	-0.03	3.56
0.19	0.13	2.56
0.47	0.37	2.71
-0.24	-0.20	3.47
0.22	0.14	3.45
-0.10	-0.07	2.30
-0.42	-0.31	2.94
0.10	0.06	3.37
0.66	0.47	1.79
0.20	0.12	3.14
-0.39	-0.24	2.30
-0.30	-0.20	1.61
0.01	-0.03	2.56
0.11	0.05	2.40
-0.27	-0.25	2.64
-0.07	-0.08	3.33
-0.22	-0.16	2.71
0.21	0.16	2.30
-0.39	-0.25	3.00
-0.18	-0.18	2.56
-0.44	-0.30	2.48
0.09	0.20	1.79
0.37	0.26	3.76
-0.45	-0.33	3.00
0.04	0.03	3.64
-0.23	-0.18	2.94
0.26	0.19	2.83
-0.36	-0.33	2.56
-0.44	-0.33	3.09
0.02	0.01	2.83
-0.25	-0.15	3.22
-0.36	-0.28	2.71
-0.49	-0.35	2.83
-0.58	-0.50	2.20
-0.24	-0.12	2.77
-0.26	-0.18	2.77
0.26	0.19	3.43
0.34	0.26	3.22
-0.66	-0.49	2.89
-0.18	-0.18	2.89
-0.10	-0.08	2.56
-0.32	-0.27	2.77
0.05	0.00	3.09
-0.03	-0.03	3.30
-0.08	-0.04	3.30
-0.33	-0.23	2.64
-0.07	-0.02	3.47
-0.58	-0.50	2.20
0.14	0.09	3.00
0.05	0.05	2.56
0.14	0.09	3.58
-0.37	-0.27	3.00
0.01	-0.01	3.87
-0.43	-0.27	2.40
-0.77	-0.60	1.79
-0.05	-0.05	3.33
-0.40	-0.28	3.18
0.06	0.05	3.09
-0.17	-0.11	2.89
0.05	0.08	2.56
-0.05	-0.03	3.22
-0.17	-0.08	2.64
-0.20	-0.20	1.79
-0.09	-0.20	1.79
-0.27	-0.18	3.22
-0.15	-0.10	3.22
-0.09	-0.05	2.64
0.07	0.04	3.30
-0.30	-0.16	2.30
-0.13	-0.07	3.00
0.36	0.21	2.08
-0.20	-0.12	2.71
0.08	0.11	2.30
-0.08	-0.05	2.56
0.10	0.09	2.71
0.17	0.16	3.00
0.28	0.21	2.48
-0.15	-0.12	2.83
-0.23	-0.17	3.00
-0.33	-0.22	3.28
0.23	0.18	2.56
-0.38	-0.27	2.48
0.18	0.14	3.50
0.22	0.14	2.89
