Spearman	Kendall	MutualInformation
-0.07	-0.06	3.09
0.38	0.27	3.09
0.57	0.45	2.77
1.00	1.00	1.61
0.54	0.36	2.56
0.78	0.60	2.77
0.73	0.52	2.48
0.56	0.45	2.40
0.38	0.26	3.00
0.29	0.24	2.89
0.79	0.71	1.95
0.71	0.52	1.95
0.55	0.36	2.08
1.00	1.00	0.69
0.41	0.23	2.94
0.10	0.00	1.61
0.49	0.35	3.00
0.60	0.47	1.79
0.37	0.25	2.77
0.54	0.33	1.79
0.25	0.15	2.48
0.83	0.64	2.08
0.47	0.39	2.20
0.32	0.22	3.04
0.71	0.52	1.95
0.38	0.29	2.30
0.43	0.33	1.79
0.14	0.07	2.08
0.80	0.60	1.61
0.14	0.13	2.56
0.23	0.17	2.20
1.00	1.00	0.69
0.55	0.40	2.83
0.50	0.33	1.10
0.60	0.47	1.79
0.72	0.56	2.20
0.37	0.33	1.79
0.27	0.16	2.40
0.76	0.56	2.83
0.77	0.56	2.40
0.36	0.24	1.95
0.76	0.55	2.48
0.54	0.33	1.79
0.37	0.33	1.79
0.40	0.26	3.37
0.35	0.27	3.14
-0.50	-0.33	1.10
0.42	0.30	3.18
0.30	0.23	3.43
0.59	0.44	2.56
-0.09	-0.05	2.40
0.55	0.40	2.77
0.67	0.50	2.08
0.50	0.33	1.95
0.56	0.38	2.56
0.07	0.04	3.09
0.58	0.33	2.30
0.52	0.38	2.64
0.28	0.22	3.69
0.56	0.39	3.43
0.48	0.33	3.37
0.54	0.39	2.71
0.66	0.47	2.94
0.45	0.31	3.18
0.62	0.45	2.64
0.54	0.41	2.56
0.63	0.46	3.18
-0.17	-0.11	2.20
0.24	0.22	3.14
0.76	0.55	2.48
0.59	0.41	2.56
0.63	0.45	3.58
0.29	0.20	3.08
0.27	0.16	2.71
0.67	0.47	2.77
0.45	0.29	3.00
1.00	1.00	1.39
0.39	0.25	2.64
0.24	0.18	3.26
0.94	0.87	1.79
0.58	0.33	2.30
0.83	0.64	2.08
0.12	0.08	2.94
0.53	0.33	3.04
-0.40	-0.33	1.39
0.19	0.13	3.14
0.43	0.27	2.94
0.33	0.22	2.71
0.65	0.49	2.40
0.12	0.13	2.40
0.72	0.55	3.00
0.78	0.62	2.56
0.24	0.17	3.30
0.74	0.56	2.71
0.61	0.44	2.56
0.57	0.39	3.14
0.70	0.52	2.64
0.05	0.07	2.30
0.10	0.02	3.00
0.58	0.42	3.00
0.32	0.27	3.04
0.45	0.27	2.77
0.53	0.42	2.30
0.51	0.37	3.22
0.13	0.08	2.64
0.51	0.37	3.33
0.21	0.13	3.37
0.57	0.36	2.56
0.50	0.39	2.20
0.28	0.21	2.64
0.30	0.24	2.40
0.50	0.33	1.10
0.70	0.52	3.26
0.79	0.59	2.56
0.24	0.18	2.89
0.61	0.52	1.95
1.00	1.00	1.10
-1.00	-1.00	0.69
0.42	0.30	3.26
0.11	0.08	3.30
0.53	0.38	2.77
0.53	0.35	3.26
-0.12	-0.07	2.71
0.40	0.29	3.22
0.40	0.23	2.56
nan	nan	0.00
0.46	0.33	1.95
-0.44	-0.28	2.71
0.10	0.00	1.61
0.51	0.36	3.22
0.32	0.23	2.89
0.48	0.35	3.00
0.15	0.08	2.64
0.40	0.33	1.39
0.41	0.29	3.04
0.12	0.10	2.94
0.10	0.09	2.48
0.67	0.49	3.18
0.23	0.16	2.64
0.62	0.45	2.89
1.00	1.00	1.10
0.28	0.22	3.00
0.62	0.43	2.64
0.27	0.12	2.48
0.45	0.33	2.94
0.04	0.05	1.95
0.28	0.21	3.30
0.66	0.45	2.40
0.30	0.20	2.89
0.12	0.07	2.08
0.70	0.53	2.77
0.64	0.48	2.77
0.50	0.34	2.83
0.60	0.33	1.39
0.45	0.32	3.26
0.22	0.16	2.89
0.89	0.73	1.79
0.38	0.25	2.64
0.70	0.48	2.77
0.25	0.11	2.20
-0.14	-0.07	2.77
0.56	0.41	2.89
0.68	0.55	2.77
0.61	0.43	2.71
0.54	0.44	2.56
0.22	0.15	3.22
0.57	0.29	2.08
0.12	0.08	3.18
0.45	0.31	3.43
0.10	0.00	1.61
0.03	0.02	2.30
0.14	0.07	1.79
0.46	0.34	3.22
0.59	0.42	2.48
0.74	0.58	2.48
-0.80	-0.67	1.39
0.81	0.60	2.30
-0.17	-0.11	2.20
0.47	0.27	2.89
0.62	0.48	3.18
0.36	0.27	3.14
-0.10	0.00	1.61
0.29	0.21	2.83
0.42	0.28	3.09
0.35	0.28	2.56
0.33	0.22	3.47
0.50	0.37	3.50
0.37	0.22	2.20
1.00	1.00	1.10
0.40	0.33	1.39
0.48	0.31	3.26
0.11	0.03	2.71
0.50	0.33	2.71
0.56	0.43	2.64
0.82	0.60	3.04
0.23	0.15	3.18
0.45	0.32	3.18
0.80	0.67	2.20
0.25	0.17	2.20
0.44	0.28	3.18
0.82	0.62	1.95
0.39	0.23	3.00
0.40	0.30	3.30
0.51	0.32	3.14
0.34	0.23	2.56
0.27	0.17	2.20
1.00	1.00	1.39
0.51	0.33	3.56
0.20	0.18	2.48
0.38	0.27	3.71
0.69	0.51	3.00
0.39	0.26	2.56
0.43	0.20	1.79
0.62	0.42	3.04
1.00	1.00	0.69
-0.40	-0.33	1.39
0.37	0.26	2.56
0.44	0.31	3.22
0.18	0.12	3.18
0.23	0.20	2.40
0.31	0.22	3.26
0.59	0.42	2.89
1.00	1.00	1.10
0.74	0.55	2.77
0.64	0.64	2.08
0.48	0.28	2.20
0.19	0.10	3.40
-0.50	-0.33	1.10
0.60	0.47	1.79
0.21	0.14	2.71
0.47	0.32	2.89
0.64	0.42	2.40
0.63	0.45	3.33
0.65	0.47	2.30
-1.00	-1.00	0.69
0.71	0.49	2.40
0.20	0.14	2.64
0.54	0.38	2.64
0.14	0.08	3.43
0.36	0.25	3.18
0.38	0.26	3.56
0.50	0.40	1.61
-0.06	-0.02	3.64
0.80	0.67	1.39
0.80	0.60	1.61
0.83	0.63	3.14
0.52	0.38	2.30
0.40	0.33	1.39
0.60	0.40	1.61
0.66	0.47	3.04
1.00	1.00	1.39
0.40	0.28	2.89
0.24	0.16	3.09
0.12	0.14	2.08
0.81	0.64	2.08
0.70	0.56	2.20
0.54	0.41	3.22
0.45	0.35	2.89
0.47	0.34	2.83
1.00	1.00	1.10
0.27	0.22	2.71
0.63	0.40	3.00
0.40	0.28	2.71
0.90	0.73	2.94
0.09	0.09	2.71
0.47	0.29	3.22
0.50	0.33	1.10
1.00	1.00	1.10
-0.13	-0.07	2.77
0.54	0.43	1.95
0.03	0.03	2.83
0.62	0.46	2.56
0.26	0.16	2.71
0.63	0.39	2.20
1.00	1.00	1.10
-1.00	-1.00	0.69
0.29	0.21	2.64
-0.50	-0.33	1.10
0.26	0.18	3.00
-0.32	-0.24	1.95
0.26	0.20	1.79
0.22	0.16	3.33
0.44	0.26	3.14
0.90	0.80	1.61
0.38	0.26	2.56
0.19	0.14	2.64
1.00	1.00	1.10
0.32	0.22	3.26
0.40	0.33	1.39
0.37	0.25	3.04
0.52	0.37	2.89
0.56	0.41	2.71
0.09	0.10	2.64
1.00	1.00	1.10
0.55	0.39	2.48
-1.00	-1.00	0.69
0.49	0.37	2.83
0.63	0.45	2.40
0.50	0.33	1.10
0.29	0.18	3.30
0.21	0.15	3.22
0.52	0.30	2.64
0.41	0.33	2.77
0.03	0.07	2.71
0.37	0.18	2.77
0.04	-0.07	2.30
0.60	0.40	1.61
0.71	0.49	2.64
0.28	0.20	2.40
0.55	0.43	2.08
0.63	0.46	3.00
0.43	0.29	3.18
1.00	1.00	0.69
0.35	0.30	2.48
0.76	0.61	2.48
0.57	0.38	2.64
0.49	0.34	3.09
0.35	0.28	2.56
0.33	0.18	3.00
0.27	0.19	3.14
0.37	0.27	2.89
0.51	0.36	3.56
-0.40	-0.29	2.08
1.00	1.00	1.61
0.40	0.29	3.47
0.38	0.25	2.89
1.00	1.00	0.69
0.43	0.29	3.22
0.56	0.44	2.89
0.37	0.24	2.30
0.79	0.64	2.08
0.29	0.24	2.71
0.09	0.07	3.18
1.00	1.00	1.95
0.64	0.49	2.71
0.42	0.29	3.30
0.57	0.42	3.14
0.26	0.19	3.61
0.39	0.26	3.22
0.51	0.34	3.50
0.31	0.20	2.30
-0.21	-0.14	3.09
0.35	0.27	2.40
0.55	0.35	2.40
0.39	0.27	3.58
0.35	0.20	2.40
0.60	0.41	3.87
0.51	0.37	2.94
-0.04	-0.02	2.40
0.19	0.11	3.14
0.37	0.27	3.22
0.36	0.23	2.77
-0.24	-0.29	2.30
0.39	0.26	3.47
0.38	0.24	2.71
0.62	0.46	2.83
0.49	0.34	3.97
0.53	0.39	2.48
0.38	0.28	2.20
0.40	0.30	3.43
0.64	0.45	2.94
0.23	0.16	3.30
0.08	0.08	2.64
-0.17	-0.21	2.08
0.34	0.27	2.40
0.43	0.24	2.71
0.31	0.25	3.43
0.43	0.43	2.08
0.53	0.37	2.83
0.34	0.24	3.22
0.39	0.23	2.77
0.79	0.64	2.08
0.10	0.08	3.14
0.31	0.20	3.00
0.67	0.50	3.30
0.20	0.15	2.89
0.44	0.32	3.26
0.71	0.57	2.08
0.65	0.50	2.20
0.42	0.30	2.64
0.59	0.40	3.37
0.60	0.46	2.56
0.56	0.43	2.64
0.14	0.11	3.00
0.08	0.03	3.33
0.71	0.52	1.95
0.43	0.32	2.94
0.45	0.29	3.58
0.48	0.39	0.81
0.40	0.29	3.33
0.46	0.33	2.48
0.52	0.36	3.84
0.60	0.43	2.08
0.55	0.37	3.73
0.71	0.55	2.48
0.37	0.33	1.79
0.16	0.13	0.09
0.58	0.49	2.40
0.60	0.40	1.61
0.64	0.52	2.64
0.19	0.12	3.09
0.44	0.29	3.18
0.46	0.31	2.83
0.36	0.25	3.00
0.42	0.31	2.83
0.65	0.49	2.40
0.61	0.40	2.77
0.66	0.47	1.79
0.55	0.41	3.30
0.50	0.33	2.20
0.55	0.39	2.20
0.48	0.31	2.89
0.51	0.37	2.77
0.77	0.60	1.79
0.62	0.51	2.30
0.16	0.12	2.89
0.62	0.48	2.89
0.15	0.06	2.48
0.31	0.16	2.71
0.40	0.39	2.20
0.27	0.16	3.00
0.37	0.30	2.71
0.30	0.23	2.64
0.05	0.06	3.33
0.42	0.31	2.89
0.38	0.25	3.26
0.55	0.36	2.64
0.34	0.15	2.56
0.51	0.36	2.64
0.67	0.46	3.14
0.64	0.43	1.95
0.15	0.05	2.40
0.38	0.28	2.71
0.22	0.10	2.89
0.17	-0.07	2.08
0.49	0.35	3.04
0.37	0.27	2.77
0.46	0.29	2.89
0.03	0.00	2.48
0.45	0.36	2.08
0.09	0.07	1.79
0.60	0.50	2.71
0.43	0.33	2.20
0.27	0.18	3.76
0.30	0.22	2.83
0.32	0.22	2.71
0.32	0.16	3.26
0.67	0.49	2.64
0.21	0.12	3.33
0.14	0.10	3.53
0.28	0.21	3.40
0.17	0.11	3.14
0.59	0.44	3.04
0.25	0.18	2.77
-0.23	-0.18	3.14
0.41	0.28	3.14
0.56	0.39	3.37
0.56	0.40	3.04
0.42	0.30	2.64
0.77	0.60	3.04
0.69	0.49	3.30
0.78	0.61	2.48
0.35	0.26	3.33
0.46	0.35	2.94
0.64	0.45	3.65
0.50	0.36	2.89
0.05	0.06	3.47
0.33	0.21	3.66
0.50	0.40	3.40
0.82	0.64	2.94
0.36	0.24	3.65
0.35	0.21	2.64
0.13	0.12	2.77
0.17	0.09	3.99
0.29	0.21	3.26
0.42	0.29	3.18
0.58	0.40	3.09
0.69	0.50	2.77
0.60	0.38	2.40
0.33	0.23	3.43
0.48	0.37	2.94
0.25	0.22	2.83
0.30	0.18	2.89
0.89	0.81	1.95
0.43	0.30	3.56
0.69	0.44	2.56
0.76	0.58	2.71
0.18	0.14	3.47
0.16	0.12	3.50
0.68	0.47	2.30
0.52	0.33	2.94
0.21	0.12	3.37
0.94	0.87	1.79
0.26	0.14	3.14
0.15	0.11	2.30
0.60	0.40	1.61
0.64	0.46	2.56
0.55	0.42	2.40
0.73	0.54	2.64
0.53	0.37	3.33
0.41	0.31	2.71
0.44	0.33	2.30
0.48	0.32	3.00
0.53	0.41	2.56
0.61	0.42	2.48
0.09	0.20	1.79
0.43	0.30	3.87
0.40	0.28	3.00
0.32	0.20	3.64
0.34	0.23	2.94
0.16	0.10	2.83
0.68	0.51	2.56
0.05	0.02	3.09
0.52	0.41	2.83
0.46	0.32	3.22
0.36	0.20	2.71
0.04	0.10	2.83
0.65	0.50	2.20
0.27	0.18	2.77
0.36	0.23	2.77
0.60	0.43	3.43
0.26	0.18	3.22
0.34	0.24	2.89
0.16	0.14	2.89
0.41	0.28	2.56
0.51	0.43	2.77
0.55	0.42	3.09
0.58	0.45	3.30
0.32	0.21	3.30
0.15	0.10	2.64
0.45	0.30	3.47
0.20	0.17	2.20
0.60	0.43	3.00
0.70	0.51	2.56
0.67	0.53	3.58
0.40	0.25	3.00
0.23	0.15	3.67
-0.24	-0.16	2.40
0.77	0.60	1.79
0.60	0.42	3.33
0.26	0.19	3.18
0.39	0.30	3.09
0.53	0.39	2.89
0.54	0.46	2.56
0.10	0.07	3.22
0.36	0.27	2.64
0.49	0.33	1.79
0.77	0.60	1.79
0.77	0.59	3.22
0.32	0.25	3.22
0.71	0.58	2.64
0.72	0.52	3.30
0.16	0.07	2.30
0.48	0.34	3.00
0.02	0.00	2.08
0.05	0.03	2.71
0.55	0.42	2.30
0.05	0.03	2.56
0.30	0.22	2.71
0.68	0.48	3.00
0.06	0.03	2.48
0.42	0.32	2.83
0.29	0.20	3.00
0.45	0.32	3.28
0.25	0.18	2.56
0.55	0.42	2.48
0.43	0.31	3.50
0.44	0.29	2.89
0.57	0.41	3.50
0.57	0.36	2.48
0.55	0.41	3.33
0.58	0.39	3.73
0.41	0.33	3.22
0.32	0.22	3.26
0.11	0.10	3.09
0.51	0.33	3.50
0.44	0.30	3.40
0.13	0.18	2.48
0.63	0.49	2.56
0.40	0.33	2.48
-0.01	-0.03	2.83
0.59	0.35	2.40
0.37	0.07	1.79
0.17	0.15	3.00
0.48	0.32	3.50
0.72	0.54	2.64
0.32	0.26	2.56
0.41	0.28	3.43
0.16	0.12	3.26
0.62	0.49	2.71
0.60	0.44	2.20
0.42	0.31	3.04
0.29	0.19	3.22
0.33	0.19	2.83
0.69	0.54	2.83
0.38	0.23	3.30
0.63	0.45	2.64
0.49	0.47	2.30
0.42	0.33	2.71
0.25	0.14	2.64
-0.37	-0.33	1.79
0.77	0.61	2.20
0.38	0.25	3.09
-0.25	-0.22	2.20
0.66	0.51	2.56
0.87	0.72	2.20
0.66	0.49	2.83
0.60	0.52	2.48
0.74	0.56	2.83
0.62	0.50	2.20
1.00	1.00	0.69
0.63	0.43	3.09
-0.15	-0.17	2.20
0.61	0.50	2.71
-0.50	-0.33	1.10
0.24	0.21	2.08
0.60	0.45	2.48
0.18	0.05	1.95
0.45	0.32	3.14
1.00	1.00	0.69
0.39	0.27	3.00
0.37	0.25	3.04
0.07	0.07	2.08
0.51	0.35	3.18
0.86	0.71	1.95
0.60	0.41	2.89
0.43	0.28	3.09
0.35	0.26	3.09
0.05	-0.05	2.56
0.13	0.07	3.22
0.29	0.18	2.89
-0.06	-0.07	2.83
0.76	0.59	2.83
0.04	0.00	2.48
0.30	0.20	1.61
0.45	0.36	2.48
0.66	0.48	2.48
0.55	0.36	3.47
0.50	0.33	1.10
0.36	0.25	3.00
0.60	0.44	2.56
0.71	0.53	2.83
0.36	0.25	2.77
0.46	0.33	1.95
0.75	0.58	2.71
-0.50	-0.20	1.61
0.43	0.31	2.40
0.15	0.15	2.48
1.00	1.00	1.10
0.17	0.13	2.77
0.58	0.42	3.33
-0.61	-0.33	1.95
0.43	0.32	2.89
0.29	0.27	2.48
-0.07	-0.02	3.00
-0.22	-0.20	2.40
0.64	0.47	2.30
0.53	0.36	3.04
0.20	0.15	2.48
0.07	0.01	2.64
0.67	0.42	2.30
0.33	0.26	2.94
0.73	0.57	2.83
0.33	0.28	2.20
0.29	0.22	2.71
-0.06	-0.05	2.64
0.61	0.44	3.30
0.71	0.56	2.71
0.08	0.08	3.00
0.08	0.07	2.30
0.60	0.41	3.00
0.25	0.22	2.20
0.60	0.46	2.56
0.39	0.30	3.14
0.17	0.17	2.20
-0.11	-0.07	3.22
0.24	0.19	2.64
0.18	0.15	2.48
0.21	0.16	3.22
0.23	0.15	3.14
0.23	0.16	3.00
0.44	0.36	3.09
0.10	0.00	1.61
0.41	0.28	3.37
0.27	0.12	2.48
0.00	0.05	1.95
0.20	0.14	2.64
-0.14	-0.08	2.56
0.31	0.20	3.09
0.24	0.20	2.40
0.01	0.02	3.30
0.16	0.16	2.64
0.55	0.38	3.04
0.69	0.53	2.89
0.09	0.07	1.79
-0.12	-0.13	2.40
0.37	0.24	3.76
0.67	0.52	2.71
0.34	0.23	3.43
0.24	0.18	3.40
0.49	0.39	3.40
0.76	0.56	2.30
0.37	0.26	3.09
0.11	0.08	3.43
0.33	0.23	3.37
0.53	0.35	3.37
-0.03	0.07	1.79
0.94	0.87	1.79
0.73	0.54	3.18
0.41	0.30	2.48
0.46	0.32	3.04
0.48	0.33	3.04
0.12	0.08	2.89
0.42	0.32	2.64
0.21	0.15	2.56
0.33	0.24	2.40
0.67	0.60	2.30
0.56	0.41	3.18
0.41	0.31	2.71
0.38	0.28	3.18
0.65	0.49	2.64
0.72	0.54	2.89
0.26	0.16	2.30
0.61	0.46	2.83
0.17	0.12	3.22
0.32	0.25	2.83
0.43	0.32	2.64
0.46	0.25	2.83
0.54	0.39	2.71
0.42	0.29	2.83
0.57	0.43	3.14
0.47	0.34	3.22
0.16	0.10	3.14
0.68	0.54	2.56
-0.50	-0.33	1.10
0.26	0.16	2.40
0.73	0.51	2.30
0.48	0.33	3.43
0.48	0.35	3.50
0.33	0.23	3.14
0.43	0.32	3.33
0.26	0.20	1.79
0.72	0.52	2.71
0.76	0.57	2.08
0.78	0.60	2.77
0.11	0.10	3.22
0.21	0.14	3.40
0.43	0.32	2.89
0.10	0.07	3.43
0.03	0.04	3.30
0.36	0.27	2.64
0.75	0.59	3.00
0.01	0.05	3.09
0.51	0.38	3.22
0.16	0.14	2.71
0.04	0.08	2.89
0.23	0.11	2.89
0.06	0.10	2.77
0.21	0.15	3.00
0.36	0.25	2.83
0.29	0.25	3.14
0.51	0.36	2.48
0.22	0.14	3.30
0.55	0.38	2.56
0.64	0.50	2.89
0.87	0.73	2.48
0.13	0.11	2.20
0.45	0.29	3.64
0.30	0.19	2.83
0.59	0.45	3.64
1.00	1.00	0.69
0.52	0.36	2.56
0.51	0.34	3.00
0.24	0.18	2.83
0.49	0.38	3.43
-0.03	-0.03	2.83
-0.15	-0.12	2.48
0.30	0.21	2.56
0.81	0.63	2.77
0.42	0.26	3.14
0.23	0.11	2.20
0.43	0.30	3.30
0.27	0.18	3.26
0.63	0.50	2.77
-0.09	0.01	2.71
0.42	0.30	3.14
0.71	0.52	2.64
0.46	0.33	1.95
-0.49	-0.39	2.48
0.28	0.17	2.20
-0.10	0.00	1.61
0.44	0.31	2.40
0.02	-0.02	2.94
0.28	0.20	3.33
0.63	0.39	2.94
0.70	0.50	3.37
0.32	0.23	3.91
-0.40	-0.33	1.39
0.39	0.22	2.71
0.26	0.20	3.18
0.20	0.16	2.30
-0.60	-0.33	1.39
0.40	0.26	2.71
-0.15	-0.13	2.56
-0.07	-0.05	2.56
-0.05	-0.07	3.43
0.25	0.17	3.30
0.27	0.13	2.94
0.26	0.22	2.77
0.50	0.38	2.56
0.39	0.35	2.83
0.56	0.47	2.30
-0.08	-0.04	3.00
0.50	0.38	3.14
0.27	0.15	2.77
0.13	0.10	2.77
0.48	0.35	3.00
0.30	0.20	1.61
0.38	0.22	3.53
0.11	0.09	3.43
0.48	0.31	2.40
0.58	0.42	3.37
0.14	0.08	2.89
0.30	0.20	1.61
0.00	0.00	2.83
-0.12	-0.12	2.94
-0.66	-0.60	1.79
-0.30	-0.20	1.61
-0.03	-0.01	2.94
0.52	0.38	2.30
0.18	0.09	2.94
0.00	-0.07	2.08
0.49	0.38	2.56
0.32	0.24	2.83
0.50	0.33	1.10
0.24	0.20	2.30
0.38	0.24	2.40
0.54	0.38	2.77
0.46	0.32	3.46
0.26	0.21	2.56
0.14	0.05	1.95
0.49	0.38	2.77
0.30	0.19	3.37
0.64	0.46	2.83
0.49	0.31	2.71
0.24	0.24	2.71
0.18	0.09	2.83
-0.07	-0.05	2.40
0.26	0.18	2.77
0.34	0.26	2.71
-0.26	-0.15	2.83
0.29	0.21	2.08
-0.04	-0.05	1.95
