Spearman	Kendall	MutualInformation
-0.25	-0.16	3.09
-0.27	-0.20	3.09
0.34	0.22	2.77
0.30	0.20	1.61
-0.36	-0.23	2.56
0.62	0.47	2.77
-0.01	-0.03	2.48
0.41	0.24	2.40
0.12	0.08	3.00
0.12	0.07	2.89
0.39	0.24	1.95
0.14	0.14	1.95
0.62	0.50	2.08
1.00	1.00	0.69
0.44	0.33	2.94
0.50	0.40	1.61
0.06	0.03	3.00
0.54	0.47	1.79
0.43	0.35	2.77
0.03	-0.07	1.79
0.14	0.03	2.48
0.29	0.21	2.08
0.40	0.28	2.20
0.07	0.07	3.04
0.43	0.33	1.95
-0.10	-0.07	2.30
0.03	-0.07	1.79
0.83	0.64	2.08
0.90	0.80	1.61
0.54	0.44	2.56
0.10	0.06	2.20
1.00	1.00	0.69
0.18	0.07	2.83
0.50	0.33	1.10
0.54	0.47	1.79
0.60	0.44	2.20
0.31	0.20	1.79
0.36	0.31	2.40
0.33	0.26	2.83
0.39	0.31	2.40
0.14	0.24	1.95
0.78	0.61	2.48
0.83	0.73	1.79
0.43	0.20	1.79
-0.30	-0.23	3.37
0.20	0.14	3.14
0.50	0.33	1.10
-0.04	-0.05	3.18
0.14	0.06	3.43
0.09	0.05	2.56
-0.06	-0.05	2.40
-0.17	-0.15	2.77
-0.52	-0.43	2.08
0.21	0.14	1.95
0.08	0.08	2.56
0.13	0.10	3.09
0.82	0.64	2.30
0.66	0.54	2.64
0.04	0.05	3.69
0.14	0.10	3.43
0.05	0.03	3.37
0.11	0.03	2.71
0.26	0.20	2.94
0.09	0.08	3.18
0.08	0.05	2.64
-0.16	-0.10	2.56
0.12	0.08	3.18
0.27	0.11	2.20
-0.22	-0.15	3.14
0.01	0.00	2.48
0.02	-0.03	2.56
0.31	0.23	3.58
0.05	0.05	3.08
0.15	0.10	2.71
-0.24	-0.18	2.77
0.35	0.26	3.00
0.80	0.67	1.39
-0.15	-0.05	2.64
0.11	0.09	3.26
0.54	0.47	1.79
-0.31	-0.16	2.30
0.83	0.71	2.08
0.20	0.12	2.94
0.17	0.12	3.04
0.20	0.00	1.39
0.24	0.17	3.14
0.46	0.33	2.94
0.50	0.33	2.71
0.36	0.27	2.40
0.20	0.13	2.40
-0.13	-0.14	3.00
0.30	0.23	2.56
0.09	0.03	3.30
-0.05	-0.09	2.71
0.40	0.28	2.56
0.06	0.03	3.14
-0.30	-0.25	2.64
0.22	0.16	2.30
0.09	0.02	3.00
0.45	0.32	3.00
0.23	0.19	3.04
-0.18	-0.12	2.77
-0.33	-0.24	2.30
-0.27	-0.19	3.22
-0.47	-0.36	2.64
0.17	0.11	3.33
0.21	0.14	3.37
0.33	0.23	2.56
-0.52	-0.44	2.20
0.08	0.08	2.64
-0.13	-0.09	2.40
1.00	1.00	1.10
-0.07	-0.08	3.26
0.46	0.31	2.56
-0.10	-0.11	2.89
0.46	0.43	1.95
1.00	1.00	1.10
1.00	1.00	0.69
0.08	0.05	3.26
-0.17	-0.12	3.30
0.29	0.23	2.77
-0.10	-0.06	3.26
0.39	0.28	2.71
0.35	0.27	3.22
0.00	0.00	2.56
nan	nan	0.00
0.50	0.33	1.95
0.29	0.18	2.71
-0.20	-0.20	1.61
0.46	0.33	3.22
-0.12	-0.08	2.89
0.11	0.09	3.00
0.02	-0.01	2.64
1.00	1.00	1.39
0.39	0.29	3.04
0.07	0.03	2.94
-0.11	-0.06	2.48
0.48	0.34	3.18
0.16	0.08	2.64
-0.36	-0.27	2.89
1.00	1.00	1.10
0.34	0.23	3.00
0.04	0.10	2.64
0.13	0.06	2.48
0.26	0.20	2.94
0.71	0.52	1.95
0.08	0.04	3.30
0.12	0.09	2.40
-0.28	-0.22	2.89
0.36	0.21	2.08
0.21	0.15	2.77
-0.14	-0.17	2.77
0.31	0.18	2.83
1.00	1.00	1.39
0.30	0.21	3.26
0.08	0.02	2.89
0.60	0.47	1.79
-0.22	-0.16	2.64
-0.09	-0.08	2.77
-0.38	-0.28	2.20
0.29	0.18	2.77
-0.04	-0.08	2.89
0.01	-0.02	2.77
-0.21	-0.18	2.71
0.50	0.38	2.56
0.24	0.18	3.22
0.36	0.29	2.08
-0.43	-0.29	3.18
0.01	0.00	3.43
0.90	0.80	1.61
0.38	0.20	2.30
0.60	0.47	1.79
-0.07	-0.05	3.22
-0.03	-0.03	2.48
-0.23	-0.27	2.48
0.80	0.67	1.39
0.26	0.24	2.30
0.17	0.11	2.20
0.04	0.01	2.89
-0.01	-0.02	3.18
-0.02	-0.07	3.14
0.40	0.40	1.61
0.08	0.04	2.83
0.24	0.20	3.09
0.69	0.49	2.56
0.35	0.23	3.47
0.24	0.17	3.50
0.02	0.06	2.20
0.50	0.33	1.10
0.80	0.67	1.39
-0.03	-0.02	3.26
0.62	0.47	2.71
-0.34	-0.20	2.71
0.04	0.05	2.64
0.23	0.10	3.04
-0.16	-0.14	3.18
0.20	0.14	3.18
0.42	0.28	2.20
0.10	0.06	2.20
-0.09	-0.10	3.18
0.71	0.52	1.95
0.18	0.13	3.00
0.03	0.02	3.30
-0.23	-0.16	3.14
-0.15	-0.10	2.56
0.15	0.00	2.20
0.80	0.67	1.39
-0.09	-0.07	3.56
0.43	0.30	2.48
0.12	0.10	3.71
0.02	0.03	3.00
0.39	0.26	2.56
0.94	0.87	1.79
0.02	0.06	3.04
1.00	1.00	0.69
1.00	1.00	1.39
0.10	0.05	2.56
0.22	0.13	3.22
0.02	0.02	3.18
-0.18	-0.16	2.40
0.05	0.01	3.26
0.29	0.22	2.89
1.00	1.00	1.10
0.21	0.18	2.77
0.43	0.36	2.08
0.30	0.22	2.20
0.26	0.19	3.40
1.00	1.00	1.10
0.60	0.33	1.79
-0.02	0.07	2.71
0.02	0.03	2.89
0.74	0.60	2.40
-0.27	-0.19	3.33
0.72	0.56	2.30
-1.00	-1.00	0.69
0.15	0.16	2.40
0.07	0.03	2.64
0.17	0.16	2.64
-0.35	-0.23	3.43
0.10	0.02	3.18
0.05	0.04	3.56
0.50	0.40	1.61
-0.00	-0.02	3.64
1.00	1.00	1.39
0.70	0.60	1.61
0.35	0.26	3.14
0.73	0.56	2.30
0.80	0.67	1.39
-0.80	-0.60	1.61
0.11	0.07	3.04
0.40	0.33	1.39
0.08	0.06	2.89
0.36	0.22	3.09
0.21	0.21	2.08
-0.02	-0.07	2.08
0.43	0.33	2.20
0.04	0.01	3.22
0.17	0.10	2.89
0.21	0.16	2.83
0.50	0.33	1.10
-0.43	-0.31	2.71
0.33	0.21	3.00
-0.02	-0.03	2.71
0.27	0.15	2.94
0.47	0.30	2.71
0.19	0.13	3.22
0.50	0.33	1.10
0.50	0.33	1.10
0.18	0.07	2.77
0.50	0.33	1.95
-0.24	-0.15	2.83
0.26	0.13	2.56
0.06	0.03	2.71
-0.15	-0.11	2.20
1.00	1.00	1.10
1.00	1.00	0.69
0.52	0.41	2.64
1.00	1.00	1.10
0.05	0.01	3.00
0.07	0.05	1.95
0.60	0.47	1.79
-0.02	-0.02	3.33
-0.02	-0.00	3.14
0.90	0.80	1.61
-0.08	0.00	2.56
0.37	0.25	2.64
1.00	1.00	1.10
0.06	0.03	3.26
0.60	0.33	1.39
0.48	0.35	3.04
-0.08	-0.07	2.89
0.44	0.31	2.71
0.31	0.23	2.64
1.00	1.00	1.10
0.49	0.24	2.48
1.00	1.00	0.69
0.28	0.21	2.83
0.87	0.71	2.40
0.50	0.33	1.10
-0.15	-0.09	3.30
0.12	0.10	3.22
0.74	0.60	2.64
0.24	0.18	2.77
0.17	0.10	2.71
-0.46	-0.33	2.77
0.89	0.73	2.30
0.70	0.60	1.61
0.56	0.38	2.64
0.22	0.20	2.40
0.14	0.07	2.08
-0.03	-0.07	3.00
-0.35	-0.24	3.18
1.00	1.00	0.69
0.05	0.03	2.48
-0.43	-0.33	2.48
-0.13	-0.10	2.64
0.13	0.10	3.09
0.27	0.21	2.56
0.00	0.00	3.00
0.09	0.04	3.14
0.17	0.10	2.89
-0.17	-0.11	3.56
-0.17	-0.21	2.08
0.10	0.00	1.61
-0.35	-0.29	3.47
0.23	0.19	2.89
1.00	1.00	0.69
0.26	0.15	3.22
0.09	0.02	2.89
0.18	0.07	2.30
-0.02	-0.07	2.08
0.19	0.12	2.71
0.23	0.16	3.18
0.54	0.43	1.95
0.14	0.09	2.71
0.03	0.00	3.30
0.15	0.11	3.14
-0.13	-0.10	3.61
0.32	0.20	3.22
0.08	0.05	3.50
0.41	0.16	2.30
-0.27	-0.19	3.09
0.50	0.35	2.40
0.48	0.45	2.40
-0.33	-0.27	3.58
0.65	0.49	2.40
-0.13	-0.08	3.87
-0.07	-0.06	2.94
0.30	0.16	2.40
-0.12	-0.11	3.14
-0.56	-0.38	3.22
-0.26	-0.22	2.77
0.18	0.16	2.30
0.23	0.15	3.47
-0.25	-0.16	2.71
-0.12	-0.09	2.83
-0.33	-0.24	3.97
-0.30	-0.12	2.48
0.83	0.67	2.20
-0.06	-0.05	3.43
0.25	0.22	2.94
0.10	0.01	3.30
0.27	0.12	2.64
0.26	0.29	2.08
-0.49	-0.35	2.40
0.04	0.07	2.71
0.33	0.20	3.43
0.05	0.00	2.08
0.09	0.07	2.83
0.13	0.08	3.22
0.09	0.02	2.77
0.50	0.36	2.08
0.04	0.03	3.14
0.01	0.01	3.00
-0.10	-0.07	3.30
-0.08	-0.03	2.89
0.29	0.16	3.26
0.19	0.14	2.08
0.43	0.28	2.20
-0.12	-0.12	2.64
0.16	0.11	3.37
0.24	0.15	2.56
0.09	0.08	2.64
0.11	0.04	3.00
0.03	0.03	3.33
-0.68	-0.52	1.95
0.57	0.42	2.94
0.13	0.08	3.58
0.06	0.03	3.78
0.02	0.01	3.33
0.14	0.09	2.48
0.29	0.19	3.87
0.71	0.50	2.08
0.13	0.09	3.76
0.63	0.48	2.48
0.83	0.73	1.79
0.05	0.05	4.01
0.51	0.35	2.40
0.70	0.60	1.61
0.75	0.60	2.64
0.08	0.04	3.09
-0.36	-0.28	3.18
0.10	0.06	2.83
0.40	0.32	3.00
0.15	0.09	2.83
-0.20	-0.20	2.40
0.32	0.27	2.77
-0.77	-0.60	1.79
-0.11	-0.06	3.30
0.27	0.22	2.20
0.07	0.06	2.20
0.58	0.35	2.89
0.37	0.28	2.77
0.49	0.33	1.79
-0.60	-0.51	2.30
0.06	0.07	2.89
0.11	0.05	2.89
-0.30	-0.21	2.48
0.57	0.47	2.71
0.83	0.67	2.20
-0.04	0.01	3.00
0.67	0.56	2.71
0.16	0.12	2.64
0.30	0.21	3.33
0.41	0.25	2.89
-0.04	-0.05	3.26
0.06	0.03	2.64
0.51	0.33	2.56
0.67	0.49	2.64
-0.03	0.01	3.14
0.61	0.52	1.95
0.53	0.35	2.40
0.40	0.28	2.71
0.34	0.19	2.89
0.60	0.43	2.08
0.46	0.31	3.04
0.14	0.07	2.77
-0.20	-0.14	2.89
0.57	0.36	2.48
0.74	0.57	2.08
0.09	0.07	1.79
-0.50	-0.37	2.71
0.80	0.67	2.20
-0.17	-0.10	3.76
-0.33	-0.19	2.83
0.49	0.35	2.71
0.24	0.16	3.26
-0.03	-0.03	2.64
-0.33	-0.19	3.33
-0.07	-0.04	3.53
0.15	0.13	3.40
0.18	0.14	3.14
-0.35	-0.22	3.04
0.38	0.30	2.77
-0.20	-0.15	3.14
0.02	0.04	3.14
0.28	0.18	3.37
0.11	0.07	3.04
0.05	0.03	2.64
0.05	0.03	3.04
0.16	0.08	3.30
0.50	0.36	2.48
0.28	0.19	3.33
0.57	0.43	2.94
0.15	0.07	3.69
0.17	0.11	2.89
-0.01	-0.02	3.47
0.26	0.15	3.66
0.01	-0.00	3.40
-0.37	-0.32	2.94
-0.12	-0.10	3.69
-0.02	0.01	2.64
0.35	0.23	2.77
0.01	0.00	3.99
-0.02	-0.03	3.26
-0.06	-0.06	3.18
0.05	0.06	3.09
-0.15	-0.12	2.77
0.25	0.20	2.40
0.03	0.04	3.43
0.01	0.05	2.94
-0.16	-0.10	2.83
0.17	0.14	2.89
0.39	0.33	1.95
-0.13	-0.08	3.56
0.18	0.15	2.56
0.05	0.03	2.71
0.13	0.06	3.47
0.04	-0.02	3.50
0.14	0.11	2.30
-0.35	-0.29	2.94
-0.01	0.00	3.37
0.71	0.60	1.79
-0.13	-0.07	3.14
0.41	0.16	2.30
0.10	0.00	1.61
-0.03	-0.03	2.56
0.37	0.24	2.40
0.15	0.05	2.64
0.06	0.03	3.28
0.15	0.14	2.71
0.31	0.20	2.30
0.09	0.06	3.00
0.32	0.28	2.56
0.08	0.03	2.48
0.37	0.33	1.79
0.35	0.25	3.87
0.28	0.19	3.00
-0.02	-0.02	3.64
0.41	0.29	2.94
0.24	0.19	2.83
-0.05	-0.05	2.56
-0.00	-0.02	3.09
0.40	0.31	2.83
0.13	0.11	3.22
0.36	0.24	2.71
0.21	0.13	2.83
0.18	0.17	2.20
0.18	0.10	2.77
0.29	0.20	2.77
0.38	0.27	3.43
0.29	0.23	3.22
0.19	0.14	2.89
0.24	0.19	2.89
0.07	-0.03	2.56
0.36	0.32	2.77
0.44	0.33	3.09
0.42	0.30	3.30
0.52	0.37	3.30
-0.02	0.01	2.64
-0.14	-0.10	3.47
0.77	0.56	2.20
0.31	0.18	3.00
-0.04	-0.05	2.56
0.23	0.16	3.58
0.01	0.01	3.00
-0.05	-0.02	3.87
0.10	0.09	2.40
0.49	0.33	1.79
-0.03	-0.02	3.33
-0.10	-0.04	3.18
0.26	0.16	3.09
-0.13	-0.16	2.89
0.45	0.36	2.56
0.18	0.12	3.22
-0.27	-0.25	2.64
0.31	0.20	1.79
0.37	0.33	1.79
0.02	0.01	3.22
0.10	0.07	3.22
0.02	-0.01	2.64
