Spearman	Kendall	MutualInformation
0.00	-0.02	3.09
0.26	0.17	2.77
0.07	0.08	2.56
0.58	0.42	2.40
0.19	0.12	3.00
-0.06	-0.05	2.89
0.50	0.33	1.95
0.43	0.33	1.95
0.19	0.14	2.08
1.00	1.00	0.69
0.06	0.06	2.94
-0.70	-0.60	1.61
0.27	0.17	3.00
-0.60	-0.47	1.79
0.94	0.87	1.79
0.13	0.06	2.48
0.05	0.07	2.08
-0.28	-0.11	2.20
0.21	0.14	3.04
0.43	0.24	1.95
-0.94	-0.87	1.79
-0.57	-0.36	2.08
0.80	0.60	1.61
-0.21	-0.21	2.56
-0.35	-0.17	2.20
0.14	0.09	2.83
0.60	0.47	1.79
0.38	0.28	2.20
0.20	0.07	1.79
-0.04	-0.02	2.40
0.67	0.47	2.83
0.61	0.43	1.95
0.56	0.48	2.48
-0.03	0.07	1.79
0.09	0.07	1.79
0.17	0.08	3.14
0.50	0.33	1.10
-0.15	-0.09	3.18
0.34	0.25	3.39
0.57	0.42	2.40
0.37	0.22	2.77
-0.24	-0.14	2.08
-0.07	-0.05	1.95
0.31	0.18	2.56
-0.56	-0.41	3.09
0.68	0.51	2.30
0.10	0.10	2.64
0.64	0.48	3.33
0.42	0.34	0.31
0.22	0.16	3.34
0.67	0.50	2.71
0.04	0.02	2.94
0.47	0.36	3.18
0.54	0.36	2.56
-0.16	-0.12	3.18
-0.82	-0.61	2.20
0.09	0.02	3.14
0.36	0.24	2.48
-0.17	-0.10	2.56
-0.17	-0.12	3.23
0.29	0.20	2.71
0.15	0.08	2.77
0.23	0.19	3.00
0.80	0.67	1.39
0.09	0.08	3.26
0.03	-0.07	1.79
-0.15	-0.11	2.30
-0.57	-0.50	2.08
-0.68	-0.49	2.94
0.60	0.33	1.39
0.14	0.09	3.14
-0.04	-0.02	2.94
0.34	0.26	2.71
0.35	0.24	2.40
0.01	0.02	2.40
0.35	0.28	3.00
0.77	0.62	2.56
0.35	0.28	2.56
0.20	0.12	3.14
-0.31	-0.27	2.64
0.30	0.24	2.30
-0.19	-0.15	3.00
0.62	0.44	3.00
0.06	0.08	3.04
0.06	0.03	2.77
0.47	0.42	2.30
0.33	0.22	3.22
-0.01	-0.03	2.64
-0.36	-0.24	3.33
0.19	0.14	3.32
0.16	0.10	2.64
0.60	0.42	2.40
-1.00	-1.00	1.10
0.30	0.19	3.26
-0.29	-0.22	2.89
0.29	0.24	1.95
1.00	1.00	0.69
0.02	0.02	3.20
-0.09	-0.04	3.30
0.28	0.17	2.77
0.20	0.10	3.26
-0.03	-0.03	2.71
0.52	0.36	2.56
nan	nan	0.00
-0.04	-0.05	1.95
-0.59	-0.43	2.71
0.20	0.13	3.18
-0.08	-0.05	2.89
0.13	0.08	3.00
-0.02	0.01	2.64
0.40	0.33	1.39
0.41	0.33	2.30
0.24	0.16	3.04
0.76	0.60	2.77
-0.32	-0.22	2.94
-0.50	-0.33	2.48
0.40	0.28	3.18
0.58	0.40	2.89
0.50	0.33	1.10
-0.25	-0.18	3.00
0.26	0.21	2.64
0.68	0.42	2.48
0.05	-0.01	2.94
-0.25	-0.24	1.95
0.16	0.08	3.30
0.28	0.19	2.89
0.44	0.35	2.77
0.01	0.03	2.83
0.00	0.00	1.39
-0.08	-0.08	3.26
0.31	0.16	2.89
-0.09	-0.20	1.79
-0.06	-0.01	2.64
0.19	0.13	2.77
0.08	0.11	2.20
0.31	0.25	2.77
0.31	0.20	2.71
-0.02	-0.03	3.22
0.48	0.29	2.08
-0.02	-0.04	3.18
0.27	0.19	3.39
-0.90	-0.80	1.61
-0.23	-0.18	2.99
0.21	0.20	2.30
0.09	0.07	1.79
0.32	0.24	3.22
0.07	0.06	2.48
0.18	0.15	2.48
0.20	0.00	1.39
-0.22	-0.20	2.30
-0.15	-0.22	2.20
0.33	0.20	2.89
0.27	0.17	3.18
0.60	0.40	1.61
0.18	0.15	2.83
-0.16	-0.12	3.09
-0.04	-0.03	2.56
0.13	0.10	3.47
0.24	0.16	3.50
0.45	0.33	2.20
0.25	0.17	3.26
-0.50	-0.33	1.10
0.80	0.67	1.39
0.07	0.04	3.26
-0.12	-0.12	2.71
0.40	0.28	2.71
0.01	-0.03	2.64
0.13	0.09	3.18
0.10	0.05	3.18
0.18	0.17	2.20
-0.30	-0.22	2.20
0.54	0.38	3.18
0.57	0.33	1.95
0.36	0.25	3.00
-0.04	0.01	3.30
-0.45	-0.31	2.56
0.53	0.39	2.20
0.06	0.06	3.52
-0.03	-0.06	2.48
0.45	0.36	2.56
0.37	0.07	1.79
0.48	0.37	3.04
1.00	1.00	0.69
-0.80	-0.67	1.39
-0.11	-0.03	2.56
0.02	-0.06	3.22
0.16	0.11	3.18
-0.06	-0.09	2.40
-0.24	-0.11	3.26
1.00	1.00	1.10
0.49	0.30	2.77
0.18	0.11	2.20
-0.17	-0.12	3.40
-0.50	-0.33	1.10
-0.54	-0.47	1.79
0.27	0.14	2.71
-0.08	-0.03	2.89
-0.39	-0.27	2.40
0.30	0.21	3.33
0.14	0.02	2.30
1.00	1.00	0.69
0.58	0.49	2.40
-0.21	-0.16	2.64
0.25	0.19	2.64
-0.44	-0.28	3.34
-0.05	-0.04	3.18
0.39	0.32	0.51
0.60	0.40	1.61
-0.12	-0.09	0.48
0.80	0.67	1.39
-0.70	-0.60	1.61
0.33	0.19	3.14
0.05	0.11	2.30
-0.40	-0.33	1.39
0.30	0.20	1.61
0.08	0.03	3.04
0.20	0.00	1.39
0.09	0.06	3.09
0.72	0.54	2.64
-0.24	-0.07	2.08
-0.07	-0.07	2.08
0.53	0.33	2.20
-0.13	-0.09	3.22
0.06	0.05	2.89
-0.04	-0.01	2.83
-0.50	-0.33	1.10
0.07	0.03	2.71
0.23	0.15	3.00
0.03	-0.05	2.71
0.49	0.35	2.94
-0.07	-0.05	2.71
1.00	1.00	1.10
0.50	0.33	1.10
0.54	0.43	1.95
0.09	0.04	2.83
-0.04	-0.03	2.71
0.38	0.33	2.20
1.00	1.00	1.10
-0.08	-0.10	2.64
0.50	0.33	1.10
-0.05	-0.03	3.00
0.14	0.24	1.95
0.26	0.20	1.79
-0.03	-0.05	3.33
0.11	0.07	3.14
-0.03	0.07	2.30
0.27	0.15	2.56
-0.16	-0.14	2.64
1.00	1.00	1.10
-0.06	-0.05	3.26
1.00	1.00	1.39
0.07	0.08	3.04
0.20	0.12	2.89
0.51	0.37	2.71
0.20	0.12	2.64
-0.50	-0.33	1.10
0.49	0.33	2.48
-1.00	-1.00	0.69
1.00	1.00	1.10
0.10	0.05	3.22
0.27	0.14	2.64
0.04	0.05	2.77
0.21	0.09	2.71
0.05	0.03	2.77
0.24	0.11	2.30
-0.60	-0.40	1.61
0.69	0.57	2.08
0.62	0.46	3.00
0.23	0.12	3.18
-1.00	-1.00	0.69
0.27	0.18	2.48
0.12	0.12	2.64
-0.01	-0.06	3.09
0.06	0.01	3.00
0.08	0.02	2.89
0.03	0.01	2.09
-0.64	-0.43	2.08
0.15	0.13	3.38
0.14	0.11	2.89
1.00	1.00	0.69
0.37	0.28	3.22
0.30	0.19	2.89
0.02	0.02	2.30
0.64	0.50	2.08
0.22	0.14	2.71
-0.00	0.01	3.18
0.05	0.05	2.71
-0.05	-0.06	3.30
0.18	0.14	3.14
-0.00	0.02	3.46
-0.07	-0.06	3.22
0.27	0.18	1.68
-0.61	-0.42	2.30
0.17	0.14	3.09
0.45	0.35	2.40
0.05	0.04	3.47
-0.03	-0.01	3.58
0.17	0.16	2.40
-0.00	0.00	2.29
-0.34	-0.26	2.94
0.36	0.27	2.40
0.11	0.09	3.14
-0.04	-0.04	3.22
-0.29	-0.23	2.77
-0.04	-0.07	2.30
0.16	0.11	3.47
0.25	0.20	2.71
0.28	0.21	2.83
0.19	0.15	0.47
-0.37	-0.28	2.20
0.05	0.02	3.39
0.10	0.06	2.94
-0.08	-0.04	3.30
0.34	0.27	2.64
-0.43	-0.29	2.08
-0.20	-0.09	2.40
0.19	0.12	2.71
-0.22	-0.17	3.43
-0.52	-0.36	2.08
0.29	0.21	2.83
-0.27	-0.21	3.22
0.06	0.02	2.77
0.07	0.07	2.08
-0.19	-0.10	3.14
0.46	0.33	3.30
-0.38	-0.25	3.00
-0.08	-0.05	3.30
0.32	0.24	2.89
0.29	0.21	3.26
0.12	0.07	2.08
0.17	0.17	2.20
0.13	0.08	2.64
0.37	0.29	3.00
0.24	0.13	2.56
0.42	0.34	2.64
-0.03	-0.04	3.00
0.04	0.05	1.95
0.40	0.32	0.55
-0.28	-0.19	3.58
0.11	0.07	3.33
0.10	0.06	2.48
0.15	0.12	0.49
0.43	0.29	2.08
0.02	0.03	1.67
0.35	0.27	2.48
-0.31	-0.20	1.79
0.47	0.39	0.44
0.80	0.60	1.61
