Spearman	Kendall	MutualInformation
0.21	0.15	3.09
0.35	0.27	2.77
0.45	0.31	2.56
0.62	0.49	2.40
0.29	0.23	3.00
0.27	0.16	2.89
0.96	0.90	1.95
0.21	0.14	1.95
0.67	0.50	2.08
-1.00	-1.00	0.69
0.37	0.29	2.94
0.60	0.40	1.61
0.38	0.26	3.00
-0.77	-0.60	1.79
0.66	0.47	1.79
0.12	0.09	2.48
0.62	0.43	2.08
0.35	0.22	2.20
0.58	0.44	3.04
0.29	0.24	1.95
0.31	0.20	1.79
0.10	0.07	2.08
0.80	0.60	1.61
0.28	0.18	2.56
-0.08	-0.06	2.20
0.43	0.31	2.83
0.77	0.60	1.79
0.68	0.50	2.20
0.20	0.07	1.79
0.40	0.27	2.40
0.73	0.60	2.83
0.54	0.43	1.95
0.79	0.61	2.48
-0.26	-0.20	1.79
0.49	0.33	1.79
0.50	0.35	3.14
0.50	0.33	1.10
0.26	0.16	3.18
0.33	0.24	3.43
0.61	0.38	2.40
0.62	0.42	2.77
0.12	0.07	2.08
0.32	0.24	1.95
0.36	0.26	2.56
0.29	0.20	3.09
0.68	0.51	2.30
0.63	0.47	2.64
0.46	0.33	3.33
0.34	0.23	3.69
0.23	0.17	3.43
0.56	0.47	2.71
0.28	0.25	2.94
0.62	0.43	3.18
0.07	0.05	2.56
0.53	0.38	3.18
0.17	0.17	2.20
0.38	0.27	3.14
0.54	0.52	2.48
0.48	0.36	2.56
0.31	0.21	3.58
0.50	0.37	2.71
0.25	0.15	2.77
0.54	0.38	3.00
0.40	0.33	1.39
0.13	0.09	3.26
0.49	0.33	1.79
-0.01	-0.02	2.30
-0.40	-0.36	2.08
-0.07	-0.02	2.94
0.00	0.00	1.39
0.18	0.11	3.14
0.32	0.24	2.94
0.56	0.41	2.71
0.53	0.38	2.40
0.48	0.35	2.40
0.33	0.23	3.00
0.84	0.69	2.56
0.52	0.38	2.56
0.49	0.32	3.14
0.38	0.25	2.64
0.71	0.51	2.30
0.21	0.13	3.00
0.55	0.41	3.00
0.60	0.42	3.04
0.34	0.25	2.77
0.39	0.29	2.30
0.44	0.31	3.22
0.35	0.23	2.64
0.11	0.08	3.33
0.57	0.41	3.37
0.40	0.32	2.64
-0.34	-0.27	2.40
-0.50	-0.33	1.10
0.32	0.21	3.26
-0.37	-0.22	2.89
0.29	0.24	1.95
1.00	1.00	0.69
0.32	0.23	3.26
0.34	0.25	3.30
0.29	0.23	2.77
0.44	0.34	3.26
0.09	0.09	2.71
0.63	0.44	2.56
nan	nan	0.00
0.14	0.05	1.95
-0.04	0.03	2.71
0.27	0.19	3.18
0.43	0.29	2.89
0.62	0.46	3.00
0.49	0.32	2.64
0.80	0.67	1.39
0.36	0.29	2.30
0.55	0.40	3.04
0.61	0.47	2.77
0.09	0.08	2.94
0.17	0.12	2.48
0.38	0.25	3.18
0.54	0.40	2.89
0.50	0.33	1.10
0.04	-0.01	3.00
0.05	0.03	2.64
0.17	0.06	2.48
0.14	0.15	2.94
0.61	0.52	1.95
0.52	0.34	3.30
0.36	0.24	2.89
0.44	0.35	2.77
0.27	0.18	2.83
-0.40	-0.33	1.39
0.49	0.33	3.26
0.11	0.10	2.89
0.14	0.20	1.79
0.41	0.30	2.64
0.74	0.57	2.77
-0.03	-0.06	2.20
0.11	0.07	2.77
0.06	0.05	2.71
0.45	0.29	3.22
-0.10	-0.07	2.08
0.11	0.06	3.18
0.48	0.36	3.43
0.60	0.40	1.61
0.13	0.10	3.40
0.07	0.07	2.30
0.03	-0.07	1.79
0.45	0.34	3.22
0.52	0.36	2.48
0.31	0.24	2.48
-0.80	-0.67	1.39
0.45	0.29	2.30
0.25	0.17	2.20
0.38	0.23	2.89
0.12	0.09	3.18
0.80	0.60	1.61
-0.00	0.04	2.83
0.19	0.13	3.09
0.37	0.28	2.56
0.31	0.21	3.47
0.42	0.31	3.50
0.50	0.33	2.20
0.39	0.30	3.26
0.50	0.33	1.10
0.40	0.33	1.39
0.19	0.13	3.26
0.30	0.26	2.71
0.77	0.54	2.71
0.12	0.08	2.64
0.30	0.16	3.18
0.39	0.29	3.18
0.47	0.33	2.20
-0.15	-0.06	2.20
0.63	0.46	3.18
0.79	0.62	1.95
0.48	0.38	3.00
0.51	0.39	3.30
0.14	0.03	2.56
0.57	0.44	2.20
0.27	0.18	3.56
0.37	0.21	2.48
0.37	0.26	2.56
0.54	0.33	1.79
0.58	0.44	3.04
1.00	1.00	0.69
-0.80	-0.67	1.39
0.76	0.56	2.56
0.56	0.39	3.22
0.15	0.07	3.18
0.13	0.09	2.40
0.25	0.15	3.26
1.00	1.00	1.10
0.27	0.17	2.77
0.65	0.50	2.20
0.19	0.14	3.40
1.00	1.00	1.10
-0.89	-0.73	1.79
0.56	0.39	2.71
-0.29	-0.20	2.89
0.31	0.24	2.40
0.32	0.24	3.33
0.60	0.51	2.30
1.00	1.00	0.69
0.57	0.42	2.40
-0.04	-0.03	2.64
0.26	0.23	2.64
-0.09	-0.04	3.43
0.31	0.23	3.18
0.64	0.48	3.56
0.50	0.20	1.61
0.36	0.24	3.64
0.40	0.33	1.39
0.30	0.20	1.61
0.60	0.42	3.14
0.05	0.02	2.30
0.60	0.33	1.39
0.20	0.20	1.61
0.46	0.30	3.04
0.80	0.67	1.39
0.43	0.32	3.09
0.58	0.45	2.64
0.14	0.07	2.08
0.00	0.00	2.08
0.73	0.61	2.20
0.19	0.13	3.22
0.24	0.14	2.89
0.44	0.32	2.83
1.00	1.00	1.10
-0.03	-0.05	2.71
0.46	0.37	3.00
-0.11	-0.10	2.71
0.56	0.40	2.94
0.07	0.07	2.71
0.50	0.33	1.10
0.50	0.33	1.10
0.36	0.24	1.95
0.19	0.15	2.83
0.37	0.20	2.71
0.52	0.33	2.20
1.00	1.00	1.10
0.09	0.01	2.64
0.50	0.33	1.10
0.23	0.16	3.00
-0.21	-0.24	1.95
0.54	0.47	1.79
0.23	0.15	3.33
0.24	0.15	3.14
0.12	0.11	2.30
0.37	0.28	2.56
0.21	0.16	2.64
1.00	1.00	1.10
0.25	0.16	3.26
0.80	0.67	1.39
0.43	0.30	3.04
0.55	0.39	2.89
0.64	0.49	2.71
0.24	0.16	2.64
1.00	1.00	1.10
0.59	0.45	2.48
1.00	1.00	0.69
1.00	1.00	1.10
0.12	0.08	3.22
0.49	0.34	2.64
0.09	0.08	2.77
0.18	0.10	2.71
-0.01	0.02	2.77
0.50	0.33	2.30
0.90	0.80	1.61
0.76	0.57	2.08
0.59	0.45	3.00
0.31	0.23	3.18
-1.00	-1.00	0.69
0.28	0.18	2.48
0.42	0.32	2.64
-0.03	-0.03	3.09
0.41	0.32	3.00
0.10	0.05	2.89
0.12	0.08	3.56
0.00	0.00	2.08
0.48	0.33	3.47
0.34	0.16	2.89
1.00	1.00	0.69
0.52	0.36	3.22
0.31	0.22	2.89
-0.02	-0.02	2.30
0.67	0.50	2.08
0.47	0.41	2.71
0.21	0.13	3.18
0.38	0.28	2.71
0.39	0.28	3.30
0.62	0.47	3.14
0.36	0.26	3.61
0.52	0.37	3.22
0.48	0.32	3.50
0.24	0.11	2.30
0.16	0.10	3.09
0.59	0.42	2.40
0.34	0.22	3.47
0.36	0.25	3.58
-0.13	-0.09	2.40
0.32	0.23	3.57
0.15	0.10	2.94
0.37	0.31	2.40
0.33	0.19	3.14
0.43	0.33	3.22
-0.04	-0.03	2.77
0.08	0.07	2.30
0.21	0.14	3.47
0.35	0.26	2.71
0.48	0.38	2.83
0.13	0.09	2.13
0.60	0.44	2.20
0.19	0.13	3.43
0.27	0.20	2.94
0.41	0.30	3.30
0.40	0.30	2.64
-0.14	-0.14	2.08
-0.16	-0.16	2.40
0.17	0.10	2.71
0.33	0.22	3.43
-0.50	-0.36	2.08
0.19	0.12	2.83
0.27	0.21	3.22
0.35	0.28	2.77
0.24	0.21	2.08
0.39	0.27	3.14
0.38	0.29	3.30
0.31	0.21	3.00
0.32	0.23	3.30
0.73	0.52	2.89
0.57	0.40	3.26
0.21	0.21	2.08
-0.08	-0.06	2.20
0.63	0.49	2.64
0.64	0.48	3.00
0.45	0.31	2.56
0.38	0.27	2.64
0.20	0.13	3.00
-0.11	0.05	1.95
0.40	0.32	0.55
0.06	0.06	3.58
0.41	0.29	3.33
0.64	0.45	2.48
0.45	0.31	3.87
0.07	0.14	2.08
0.40	0.28	3.76
0.55	0.39	2.48
0.26	0.20	1.79
0.41	0.34	1.06
-0.30	-0.20	1.61
0.46	0.30	2.64
0.43	0.30	3.09
0.38	0.26	3.18
0.32	0.25	2.83
0.19	0.14	3.00
0.71	0.49	2.40
0.24	0.07	2.77
0.71	0.47	1.79
0.51	0.38	3.30
0.15	0.12	3.30
0.52	0.33	2.20
0.73	0.56	2.20
0.09	0.06	2.89
-0.20	-0.11	2.30
0.28	0.27	2.89
-0.01	-0.01	2.89
0.06	0.06	2.48
0.26	0.12	2.71
-0.06	-0.05	3.00
-0.05	-0.01	2.64
0.60	0.46	3.04
0.25	0.18	2.56
0.12	0.08	2.64
0.52	0.37	3.14
0.32	0.24	1.95
0.31	0.16	2.40
0.21	0.16	2.71
0.51	0.39	2.89
-0.29	-0.21	2.08
0.22	0.13	3.04
0.52	0.35	2.77
0.59	0.49	1.50
0.38	0.28	2.89
0.26	0.21	2.56
0.25	0.18	3.30
0.73	0.55	2.48
0.57	0.36	2.08
0.03	0.07	1.79
0.32	0.20	2.71
0.18	0.15	3.33
0.55	0.39	2.20
0.38	0.24	3.76
-0.05	-0.04	2.83
0.80	0.62	2.71
0.19	0.13	3.26
0.27	0.18	2.48
0.22	0.16	2.64
0.20	0.13	3.47
0.09	0.05	3.33
0.53	0.38	3.40
0.04	-0.01	3.14
-0.15	-0.10	3.04
0.18	0.13	2.77
-0.06	-0.05	3.14
0.04	0.03	3.14
0.49	0.33	3.37
0.11	0.09	3.04
0.14	0.08	2.64
0.51	0.37	3.04
0.58	0.43	3.30
0.84	0.70	2.48
0.64	0.48	3.33
0.62	0.45	3.69
0.44	0.38	2.56
0.55	0.42	2.89
0.09	0.07	3.47
0.47	0.34	3.66
0.60	0.44	3.40
0.25	0.17	2.94
0.46	0.35	3.69
0.20	0.10	2.64
0.44	0.32	2.77
0.36	0.26	3.22
0.57	0.39	3.99
0.12	0.10	3.26
0.40	0.26	3.18
0.48	0.34	3.09
-0.18	-0.15	2.77
0.66	0.53	2.40
0.46	0.34	3.43
0.15	0.13	2.94
0.40	0.29	2.83
0.50	0.38	3.14
0.09	0.07	2.89
0.14	0.24	1.95
0.17	0.11	3.56
0.33	0.18	2.56
0.36	0.25	3.47
0.46	0.34	3.50
-0.02	-0.07	2.30
0.13	0.10	2.83
0.17	0.10	3.37
0.49	0.33	1.79
0.52	0.36	3.14
0.49	0.33	2.30
0.60	0.40	1.61
0.20	0.15	2.56
0.33	0.21	3.58
0.67	0.51	2.56
0.03	0.03	2.64
0.32	0.23	3.33
-0.17	-0.16	2.71
0.45	0.33	2.30
0.26	0.16	3.00
0.16	0.09	2.48
0.66	0.60	1.79
0.47	0.38	0.82
-0.09	-0.20	1.79
0.25	0.15	3.47
0.44	0.25	2.94
0.38	0.24	2.83
0.49	0.33	2.56
0.01	0.01	3.09
0.52	0.41	2.83
0.30	0.19	3.22
0.77	0.55	3.08
0.04	0.01	2.71
0.03	0.00	2.83
-0.19	-0.12	3.52
0.28	0.17	2.20
0.11	0.12	2.77
0.42	0.33	2.77
0.34	0.23	3.22
0.37	0.24	2.89
0.32	0.23	3.47
0.34	0.22	2.89
0.59	0.46	2.56
0.32	0.25	2.77
0.24	0.17	3.30
0.26	0.17	3.04
0.75	0.56	2.20
0.11	0.03	2.64
0.48	0.35	3.47
0.13	0.06	2.20
0.34	0.24	2.83
0.82	0.65	3.00
0.40	0.28	2.56
0.59	0.43	3.58
0.47	0.29	3.00
0.17	0.12	3.87
0.37	0.33	1.79
0.56	0.39	3.33
0.36	0.24	3.18
-0.03	-0.03	2.89
0.48	0.33	2.56
0.22	0.16	3.22
0.45	0.31	3.30
-0.26	-0.20	1.79
0.26	0.20	1.79
0.26	0.19	3.22
0.38	0.27	3.15
0.21	0.15	3.22
0.44	0.32	3.30
0.39	0.29	2.30
0.00	-0.07	2.08
0.47	0.39	2.71
0.30	0.16	2.30
0.60	0.51	2.56
0.48	0.37	2.71
0.43	0.33	3.00
0.54	0.45	2.48
0.04	-0.04	2.83
0.34	0.25	3.00
0.35	0.25	3.28
0.33	0.26	2.56
0.55	0.42	2.48
0.24	0.17	3.50
0.48	0.35	3.50
-0.03	0.03	2.48
0.30	0.22	3.76
0.20	0.15	3.22
0.31	0.21	3.26
0.22	0.13	3.26
0.34	0.24	3.09
0.17	0.12	3.50
0.41	0.31	3.40
0.15	0.09	2.48
0.37	0.26	2.56
0.47	0.33	2.48
0.57	0.41	2.83
0.40	0.27	2.40
-0.49	-0.33	1.79
0.49	0.36	3.00
0.57	0.38	3.50
-0.18	-0.13	2.56
0.14	0.11	3.43
0.36	0.29	3.26
0.41	0.28	2.71
0.47	0.22	2.20
0.21	0.15	3.04
0.38	0.25	3.22
0.27	0.24	2.83
0.30	0.19	2.83
0.27	0.20	3.30
0.39	0.30	2.64
0.53	0.36	3.37
0.36	0.26	3.26
0.41	0.28	2.71
0.35	0.25	2.64
-0.03	0.07	1.79
0.33	0.28	2.20
0.46	0.33	3.09
0.61	0.41	2.56
0.82	0.69	2.83
0.42	0.39	2.20
-1.00	-1.00	0.69
-0.20	-0.17	2.20
-0.13	-0.07	2.71
1.00	1.00	1.10
0.31	0.21	2.48
0.57	0.33	1.95
0.47	0.32	3.14
1.00	1.00	0.69
0.29	0.19	3.00
0.24	0.14	3.04
0.50	0.43	2.08
0.21	0.14	1.95
0.48	0.36	2.89
0.29	0.20	3.09
0.95	0.86	2.08
0.66	0.50	3.09
0.06	0.02	3.43
0.26	0.18	2.56
0.40	0.24	3.22
0.35	0.25	2.89
0.26	0.22	2.83
0.33	0.21	2.48
0.30	0.20	1.61
0.36	0.24	2.48
0.40	0.27	3.47
1.00	1.00	1.10
0.25	0.16	3.00
0.74	0.54	2.56
0.00	-0.02	2.77
0.29	0.05	1.95
0.30	0.20	1.61
0.17	0.16	2.40
0.76	0.61	2.48
0.36	0.20	2.77
0.38	0.27	3.33
-0.50	-0.43	1.95
0.18	0.15	2.89
0.50	0.36	2.48
0.26	0.20	3.00
0.69	0.53	2.40
0.77	0.60	2.30
