Spearman	Kendall	MutualInformation
0.31	0.20	3.09
0.39	0.23	2.77
0.26	0.15	2.56
0.15	0.05	2.40
0.27	0.18	3.00
0.17	0.19	2.89
0.46	0.33	1.95
0.07	-0.05	1.95
0.17	0.07	2.08
-1.00	-1.00	0.69
-0.23	-0.17	2.94
-0.30	-0.20	1.61
0.21	0.14	3.00
-0.03	-0.07	1.79
-0.20	-0.07	1.79
-0.30	-0.09	2.48
-0.12	-0.14	2.08
-0.27	-0.22	2.20
-0.11	-0.08	3.04
0.18	0.14	1.95
-0.03	0.07	1.79
-0.02	0.07	2.08
0.90	0.80	1.61
0.02	0.05	2.56
0.67	0.50	2.20
-0.19	-0.06	2.83
0.71	0.47	1.79
-0.68	-0.50	2.20
-0.71	-0.60	1.79
-0.21	-0.09	2.40
0.27	0.18	2.83
-0.39	-0.33	1.95
0.34	0.30	2.48
0.31	0.33	1.79
0.09	0.07	1.79
0.39	0.30	3.14
-0.50	-0.33	1.10
0.01	-0.03	3.18
0.41	0.26	3.43
-0.02	-0.02	2.40
-0.06	-0.03	2.77
0.00	0.00	2.08
-0.25	-0.24	1.95
0.57	0.38	2.56
0.00	0.00	3.09
0.30	0.16	2.30
0.36	0.27	2.64
0.45	0.34	3.33
0.42	0.29	3.69
0.38	0.26	3.43
0.26	0.18	2.71
0.18	0.15	2.94
0.23	0.14	3.18
-0.23	-0.18	2.56
0.06	0.07	3.18
-0.40	-0.33	2.20
0.48	0.36	3.14
0.14	0.09	2.48
0.49	0.36	2.56
0.03	0.01	3.58
0.41	0.28	2.71
0.02	0.03	2.77
0.36	0.27	3.00
0.20	0.00	1.39
0.31	0.18	3.26
0.66	0.60	1.79
0.31	0.29	2.30
-0.07	-0.14	2.08
0.03	0.02	2.94
-0.40	-0.33	1.39
0.29	0.23	3.14
0.18	0.12	2.94
0.01	0.03	2.71
0.31	0.16	2.40
-0.05	0.02	2.40
0.09	0.08	3.00
0.34	0.26	2.56
0.52	0.38	2.56
0.38	0.25	3.14
-0.47	-0.30	2.64
0.52	0.38	2.30
0.43	0.26	3.00
0.32	0.18	3.00
0.02	0.03	3.04
-0.41	-0.28	2.77
0.55	0.42	2.30
-0.06	-0.07	3.22
-0.12	-0.10	2.64
-0.02	-0.01	3.33
0.17	0.12	3.37
0.31	0.19	2.64
0.50	0.35	2.40
-0.50	-0.33	1.10
0.16	0.10	3.26
0.23	0.16	2.89
0.46	0.43	1.95
-1.00	-1.00	0.69
0.13	0.08	3.26
-0.16	-0.10	3.30
0.21	0.13	2.77
0.24	0.15	3.26
0.27	0.16	2.71
0.07	0.08	2.56
nan	nan	0.00
0.32	0.14	1.95
-0.19	-0.12	2.71
0.15	0.11	3.18
0.06	0.05	2.89
0.46	0.28	3.00
-0.06	-0.03	2.64
0.40	0.33	1.39
0.18	0.11	2.30
0.24	0.20	3.04
0.25	0.20	2.77
0.05	0.03	2.94
0.10	0.09	2.48
0.11	0.04	3.18
0.14	0.07	2.89
-1.00	-1.00	1.10
0.22	0.11	3.00
0.29	0.19	2.64
0.22	0.15	2.48
0.40	0.31	2.94
-0.68	-0.52	1.95
0.38	0.27	3.30
-0.13	-0.10	2.89
0.68	0.48	2.77
0.21	0.18	2.83
0.00	0.00	1.39
0.13	0.11	3.26
0.18	0.08	2.89
0.26	0.20	1.79
-0.09	-0.08	2.64
0.05	0.02	2.77
0.12	0.11	2.20
0.07	0.02	2.77
-0.06	-0.03	2.71
0.35	0.24	3.22
0.14	0.14	2.08
-0.05	-0.01	3.18
0.24	0.18	3.43
-0.70	-0.60	1.61
-0.08	-0.04	3.40
0.64	0.47	2.30
-0.14	-0.20	1.79
0.15	0.11	3.22
-0.41	-0.30	2.48
-0.22	-0.21	2.48
0.00	0.00	1.39
0.22	0.11	2.30
0.28	0.17	2.20
-0.04	-0.02	2.89
0.10	0.07	3.18
-0.60	-0.40	1.61
0.31	0.24	2.83
0.15	0.13	3.09
0.52	0.38	2.56
0.19	0.13	3.47
-0.03	-0.05	3.50
-0.07	-0.06	2.20
0.30	0.21	3.26
0.50	0.33	1.10
-1.00	-1.00	1.39
0.42	0.31	3.26
0.09	0.01	2.71
0.37	0.24	2.71
0.41	0.34	2.64
0.33	0.26	3.18
0.19	0.12	3.18
0.35	0.28	2.20
-0.58	-0.44	2.20
0.36	0.23	3.18
0.68	0.43	1.95
0.54	0.47	3.00
0.04	0.01	3.30
0.53	0.36	2.56
0.80	0.67	2.20
0.03	0.03	3.56
0.50	0.39	2.48
0.09	0.05	2.56
0.54	0.33	1.79
0.11	0.08	3.04
-1.00	-1.00	0.69
-0.40	-0.33	1.39
-0.02	0.00	2.56
0.33	0.22	3.22
0.17	0.12	3.18
0.60	0.49	2.40
-0.00	0.00	3.26
0.50	0.33	1.10
-0.19	-0.15	2.77
-0.22	-0.11	2.20
0.26	0.18	3.40
-0.50	-0.33	1.10
0.60	0.47	1.79
0.28	0.18	2.71
-0.10	-0.03	2.89
0.42	0.24	2.40
0.23	0.15	3.33
0.73	0.60	2.30
-1.00	-1.00	0.69
-0.19	-0.16	2.40
0.18	0.12	2.64
0.17	0.14	2.64
-0.08	-0.05	3.43
0.62	0.45	3.18
0.33	0.24	3.56
-0.30	-0.20	1.61
0.20	0.12	3.64
0.40	0.33	1.39
0.10	0.00	1.61
0.49	0.34	3.14
0.10	-0.02	2.30
0.00	0.00	1.39
0.60	0.40	1.61
0.25	0.17	3.04
0.40	0.33	1.39
0.34	0.22	3.09
0.63	0.45	2.64
0.17	0.14	2.08
0.62	0.43	2.08
0.53	0.39	2.20
0.38	0.29	3.22
0.45	0.37	2.89
0.48	0.38	2.83
-1.00	-1.00	1.10
0.26	0.22	2.71
0.51	0.34	3.00
0.48	0.30	2.71
0.73	0.54	2.94
-0.02	-0.01	2.71
0.50	0.33	1.10
-1.00	-1.00	1.10
-0.18	-0.24	1.95
0.27	0.19	2.83
-0.39	-0.26	2.71
0.05	-0.06	2.20
0.50	0.33	1.10
-0.17	-0.08	2.64
-1.00	-1.00	1.10
0.02	-0.01	3.00
-0.18	-0.24	1.95
-0.71	-0.47	1.79
0.36	0.25	3.33
-0.02	-0.03	3.14
0.13	0.11	2.30
-0.25	-0.15	2.56
0.48	0.30	2.64
0.50	0.33	1.10
0.33	0.21	3.26
-0.60	-0.33	1.39
0.04	0.03	3.04
-0.02	-0.02	2.89
0.60	0.41	2.71
0.27	0.19	2.64
-0.50	-0.33	1.10
0.70	0.52	2.48
1.00	1.00	0.69
-0.50	-0.33	1.10
0.18	0.15	3.22
0.39	0.30	2.64
0.46	0.32	2.77
0.59	0.43	2.71
0.56	0.35	2.77
0.38	0.29	2.30
-0.20	-0.20	1.61
-0.07	-0.14	2.08
0.39	0.26	3.00
-0.28	-0.18	3.18
-1.00	-1.00	0.69
-0.41	-0.30	2.48
0.18	0.10	2.64
0.13	0.07	3.09
0.25	0.21	3.00
0.16	0.11	2.89
0.12	0.09	3.56
-0.19	-0.14	2.08
0.09	0.06	3.47
0.12	0.07	2.89
-1.00	-1.00	0.69
-0.07	-0.06	3.22
0.15	0.12	2.89
-0.04	-0.07	2.30
-0.36	-0.21	2.08
-0.04	0.03	2.71
0.27	0.19	3.18
0.20	0.10	2.71
-0.04	-0.02	3.30
-0.08	-0.07	3.14
-0.11	-0.07	3.61
0.28	0.21	3.22
0.45	0.32	3.50
0.31	0.20	2.30
-0.01	0.02	3.09
-0.03	-0.02	2.40
-0.09	-0.05	3.47
0.02	0.02	3.58
0.50	0.31	2.40
-0.02	0.00	3.87
0.12	0.08	2.94
0.09	0.13	2.40
-0.20	-0.11	3.14
0.06	0.05	3.22
0.10	0.03	2.77
-0.07	-0.07	2.30
0.20	0.13	3.47
0.12	0.10	2.71
-0.04	-0.06	2.83
-0.08	-0.07	3.97
-0.05	-0.06	2.20
0.06	0.03	3.43
-0.20	-0.15	2.94
0.02	0.04	3.30
-0.25	-0.19	2.64
-0.31	-0.21	2.08
-0.60	-0.45	2.40
-0.06	-0.07	2.71
-0.05	-0.04	3.43
-0.17	-0.21	2.08
0.19	0.13	2.83
-0.27	-0.21	3.22
0.24	0.13	2.77
0.19	0.14	2.08
0.27	0.17	3.14
-0.02	-0.01	3.30
-0.01	-0.01	3.00
0.16	0.08	3.30
0.10	0.12	2.89
0.41	0.34	3.26
0.24	0.14	2.08
-0.45	-0.28	2.20
-0.05	-0.03	2.64
0.14	0.09	3.00
0.23	0.08	2.56
-0.13	-0.12	2.64
0.45	0.32	3.00
-0.14	-0.05	1.95
0.21	0.15	4.13
-0.10	-0.07	3.58
-0.07	-0.04	3.33
0.04	0.06	2.48
-0.09	-0.06	3.87
-0.21	-0.14	2.08
-0.02	-0.02	3.76
0.57	0.45	2.48
-0.60	-0.47	1.79
0.27	0.18	4.01
-0.80	-0.60	1.61
-0.13	-0.05	2.64
0.11	0.03	3.09
0.34	0.27	3.18
-0.37	-0.28	2.83
0.34	0.23	3.00
-0.14	-0.09	2.40
-0.39	-0.28	2.77
-0.60	-0.47	1.79
-0.13	-0.10	3.30
-0.22	-0.17	3.30
-0.02	-0.06	2.20
