['[CLR]', 'presents', 'a', 'good', 'case', 'while', 'failing', 'to', 'provide', 'a', 'reason', 'for', 'us', 'to', 'care', 'beyond', 'the', 'very', 'basic', 'dictums', 'of', 'human', 'decency', '[SEP]']	[3.5831063091754913, 7.315635107457638, 4.864683531224728, 7.537520878016949, 8.49398473277688, 6.7561976090073586, 9.091677613556385, 4.685947585850954, 7.544929903000593, 4.224600249901414, 8.5485635176301, 5.212277140468359, 6.253568515181541, 5.647177768871188, 8.54177650436759, 7.109497372061014, 4.84926363825798, 6.237094849348068, 6.688422754406929, 21.315906796604395, 4.430195324122906, 6.354276672005653, 13.86953167244792, 6.411532044410706]
['[CLR]', 'beautifully', 'crafted', 'engaging', 'filmmaking', 'that', 'should', 'attract', 'upscale', 'audiences', 'hungry', 'for', 'quality', 'and', 'a', 'nostalgic', 'twisty', 'yarn', 'that', 'will', 'keep', 'them', 'guessing', '[SEP]']	[3.528956927359104, 6.892379220575094, 6.978962682187557, 6.7780095636844635, 8.792522668838501, 5.773866202682257, 6.504665549844503, 7.00827170163393, 7.364746980369091, 7.238479241728783, 8.276062618941069, 4.785610850900412, 6.750517074018717, 4.482919922098517, 5.009327743202448, 17.139181764796376, 12.195427477359772, 9.079348236322403, 4.590926365926862, 5.012153314426541, 5.392969593405724, 4.2305327989161015, 7.308255810290575, 5.775917902588844]
['[CLR]', 'bread', 'my', 'sweet', 'has', 'so', 'many', 'flaws', 'it', 'would', 'be', 'easy', 'for', 'critics', 'to', 'shred', 'it', '[SEP]']	[3.4395617321133614, 7.595493912696838, 5.390719637274742, 7.793314807116985, 6.1719205640256405, 6.924770567566156, 6.643271222710609, 7.956979751586914, 5.214066851884127, 5.69340367987752, 4.581096742302179, 7.446818634867668, 4.779596842825413, 8.221921816468239, 4.687111996114254, 14.145815640687943, 4.1837083995342255, 4.427569195628166]
['[CLR]', 'slow', 'silly', 'and', 'unintentionally', 'hilarious', '[SEP]']	[2.2176219075918198, 3.2717711851000786, 4.045291058719158, 2.1613106057047844, 18.73233224451542, 5.544921115040779, 3.0473145991563797]
['[CLR]', 'ultimately', 'feels', 'empty', 'and', 'unsatisfying', 'like', 'swallowing', 'a', 'communion', 'wafer', 'without', 'the', 'wine', '[SEP]']	[3.0265595950186253, 6.0115673169493675, 6.412819042801857, 5.91626363992691, 3.6501034572720528, 21.627308815717697, 4.942127399146557, 8.0464478880167, 3.8874928914010525, 7.316440716385841, 12.879527188837528, 4.3866225481033325, 3.5796311497688293, 5.596127517521381, 5.0055721662938595]
['[CLR]', 'exudes', 'the', 'fizz', 'of', 'a', 'busby', 'berkeley', 'musical', 'and', 'the', 'visceral', 'excitement', 'of', 'a', 'sports', 'extravaganza', '[SEP]']	[3.638741370290518, 11.900827523320913, 4.822260115295649, 13.585783869028091, 5.497564822435379, 4.703195333480835, 14.28990375250578, 8.180434003472328, 8.219737216830254, 4.490773178637028, 4.604265373200178, 16.965719055384398, 7.748045556247234, 4.102695178240538, 3.670343479141593, 5.893761117011309, 22.623232893645763, 4.185464128851891]
['[CLR]', 'the', 'film', 'rehashes', 'several', 'old', 'themes', 'and', 'is', 'capped', 'with', 'pointless', 'extremes', '[SEP]']	[2.7561852522194386, 3.6906952559947968, 5.342594489455223, 17.477692775428295, 5.370973229408264, 5.891171082854271, 6.928706146776676, 3.4155655577778816, 4.328586582094431, 8.076114900410175, 4.859526589512825, 6.915508300065994, 5.548515845090151, 4.269383206963539]
['[CLR]', 'ryan', 'gosling', 'is', 'in', 'a', 'word', 'brilliant', 'as', 'the', 'conflicted', 'daniel', '[SEP]']	[2.39148935303092, 5.153038091957569, 9.353113204240799, 4.707844525575638, 4.294496595859528, 3.8588410206139088, 6.6016378328204155, 7.759254045784473, 3.9943608827888966, 3.333969209343195, 10.511977732181549, 4.948322467505932, 3.374227426946163]
['[CLR]', 'if', 'deuces', 'wild', 'had', 'been', 'tweaked', 'up', 'a', 'notch', 'it', 'would', 'have', 'become', 'a', 'camp', 'adventure', 'one', 'of', 'those', 'movies', '[SEP]']	[3.9728860929608345, 6.904794614762068, 22.03086457774043, 8.071066915988922, 5.8223367147147655, 5.066433608531952, 25.68660405278206, 5.1278971917927265, 5.472727183252573, 9.372730322182178, 5.842980891466141, 5.600033387541771, 5.764436554163694, 7.471724200993776, 4.995401779189706, 8.064707361161709, 10.26667619496584, 6.239877851679921, 5.167642353102565, 6.4821468479931355, 7.663780052214861, 5.274046249687672]
['[CLR]', 'frida', 'is', 'certainly', 'no', 'disaster', 'but', 'neither', 'is', 'it', 'the', 'kahlo', 'movie', 'frida', 'fans', 'have', 'been', 'looking', 'for', '[SEP]']	[3.4016031213104725, 12.455411188304424, 5.681128576397896, 7.43476752564311, 5.390050161629915, 8.309755954891443, 5.898997336626053, 7.260912321507931, 6.822056956589222, 5.721713945269585, 4.614054061472416, 17.172710340470076, 8.531885415315628, 12.82564265280962, 8.917239166796207, 5.4971692860126495, 4.805322699248791, 6.808452073484659, 4.63310369476676, 4.425820831209421]
