['[CLS]', 'presents', 'a', 'good', 'case', 'while', 'failing', 'to', 'provide', 'a', 'reason', 'for', 'us', 'to', 'care', 'beyond', 'the', 'very', 'basic', 'dictums', 'of', 'human', 'decency', '[SEP]']	[0.49922406673431396, 6.639344792347401e-05, 5.664907075697556e-05, 5.9018733736593276e-05, 5.962275463389233e-05, 5.944845179328695e-05, 5.6470900744898245e-05, 4.9771751946536824e-05, 5.9911166317760944e-05, 6.125342042651027e-05, 5.8897734561469406e-05, 5.689785393769853e-05, 5.5469467042712495e-05, 4.915644240099937e-05, 5.770162169937976e-05, 6.30350477877073e-05, 5.1858780352631584e-05, 5.846603380632587e-05, 6.319172098301351e-05, 0.00018271998123964295, 5.1112518121954054e-05, 5.4832795285619795e-05, 0.00011607823762460612, 0.4993278384208679]
['[CLS]', 'beautifully', 'crafted', 'engaging', 'filmmaking', 'that', 'should', 'attract', 'upscale', 'audiences', 'hungry', 'for', 'quality', 'and', 'a', 'nostalgic', 'twisty', 'yarn', 'that', 'will', 'keep', 'them', 'guessing', '[SEP]']	[0.4991983473300934, 6.506304634967819e-05, 6.516333087347448e-05, 6.015379767632112e-05, 6.545693759107962e-05, 5.681223774445243e-05, 5.9975649492116645e-05, 5.8901550801238045e-05, 6.10803472227417e-05, 5.656415305566043e-05, 6.517097062896937e-05, 5.6416534789605066e-05, 5.4202602768782526e-05, 5.6815762945916504e-05, 6.832524377387017e-05, 0.0001631604100111872, 0.00011807952978415415, 5.6499346101190895e-05, 5.661703835357912e-05, 5.894032074138522e-05, 6.721228419337422e-05, 5.8685294789029285e-05, 6.446904444601387e-05, 0.49930742383003235]
['[CLS]', 'bread', 'my', 'sweet', 'has', 'so', 'many', 'flaws', 'it', 'would', 'be', 'easy', 'for', 'critics', 'to', 'shred', 'it', '[SEP]']	[0.4888550639152527, 0.0013180990936234593, 0.001520858146250248, 0.001410609926097095, 0.0014325921656563878, 0.0011673535918816924, 0.0013017823221161962, 0.0012416901299729943, 0.0012871639337390661, 0.0012407059548422694, 0.001355465268716216, 0.0013551939046010375, 0.0013617681106552482, 0.0012311298632994294, 0.0012234763707965612, 0.002523010363802314, 0.0012453736271709204, 0.48892849683761597]
['[CLS]', 'slow', 'silly', 'and', 'unintentionally', 'hilarious', '[SEP]']	[0.4229375123977661, 0.01955111138522625, 0.01887914352118969, 0.01645110920071602, 0.08042812626808882, 0.01878122054040432, 0.4229719042778015]
['[CLS]', 'ultimately', 'feels', 'empty', 'and', 'unsatisfying', 'like', 'swallowing', 'a', 'communion', 'wafer', 'without', 'the', 'wine', '[SEP]']	[0.48909056186676025, 0.001313008600845933, 0.0015828899340704083, 0.0013419740134850144, 0.001101154019124806, 0.0047383413184434175, 0.001455184887163341, 0.0013453320134431124, 0.0012458065757527947, 0.0012661477085202932, 0.0024353800108656287, 0.0014526128070428967, 0.0012588074896484613, 0.001206971239298582, 0.48916569352149963]
['[CLS]', 'exudes', 'the', 'fizz', 'of', 'a', 'busby', 'berkeley', 'musical', 'and', 'the', 'visceral', 'excitement', 'of', 'a', 'sports', 'extravaganza', '[SEP]']	[0.49867212772369385, 0.00024415932421106845, 0.00010326705523766577, 0.0002071531635010615, 0.00010185858991462737, 0.0001280564465560019, 0.00022127836564322934, 0.0001050596620189026, 0.0001145268470281735, 0.00010290654608979821, 0.00010793250112328678, 0.00029311428806977347, 0.00011043852282455191, 9.486960334470496e-05, 0.00010209929314441979, 9.983637573895976e-05, 0.0004218595931888558, 0.4987691342830658]
['[CLS]', 'the', 'film', 'rehashes', 'several', 'old', 'themes', 'and', 'is', 'capped', 'with', 'pointless', 'extremes', '[SEP]']	[0.4687122404575348, 0.004361131228506565, 0.00391217228025198, 0.013133085798472166, 0.0047209179028868675, 0.004353111609816551, 0.0042487857863307, 0.004166555590927601, 0.0044368780218064785, 0.004598350264132023, 0.005734189413487911, 0.004448396153748035, 0.004418657626956701, 0.4687553644180298]
['[CLS]', 'ryan', 'gosling', 'is', 'in', 'a', 'word', 'brilliant', 'as', 'the', 'conflicted', 'daniel', '[SEP]']	[0.439621239900589, 0.007573521696031094, 0.015541228465735912, 0.009926343336701393, 0.008978777565062046, 0.01053523924201727, 0.009128421545028687, 0.009888643398880959, 0.009758489206433296, 0.010973899625241756, 0.02018598560243845, 0.008226653560996056, 0.4396617114543915]
['[CLS]', 'if', 'deuces', 'wild', 'had', 'been', 'tweaked', 'up', 'a', 'notch', 'it', 'would', 'have', 'become', 'a', 'camp', 'adventure', 'one', 'of', 'those', 'movies', '[SEP]']	[0.4988628327846527, 7.910664862720296e-05, 0.0002566181428846903, 8.967838948592544e-05, 7.822635234333575e-05, 7.779210136504844e-05, 0.000325333843647968, 8.774882735451683e-05, 0.00011647614155663177, 8.87949499883689e-05, 8.119101403281093e-05, 7.644652941962704e-05, 8.137287659337744e-05, 9.05082852113992e-05, 9.674895409261808e-05, 8.696388977114111e-05, 9.4217000878416e-05, 0.00010539523646002635, 8.882730617187917e-05, 9.055690316017717e-05, 9.27601067814976e-05, 0.4989527761936188]
['[CLS]', 'frida', 'is', 'certainly', 'no', 'disaster', 'but', 'neither', 'is', 'it', 'the', 'kahlo', 'movie', 'frida', 'fans', 'have', 'been', 'looking', 'for', '[SEP]']	[0.4984463155269623, 0.0002484488068148494, 0.0001679529232205823, 0.00014092041237745434, 0.00014514572103507817, 0.00014524224388878793, 0.00014911666221451014, 0.0001244238665094599, 0.00012363634596113116, 0.000120499636977911, 0.0001932586164912209, 0.00036289638228481635, 0.0001354917185381055, 0.0002392189417150803, 0.0001246712781721726, 0.00016025843797251582, 0.00014278128219302744, 0.00014099689724389464, 0.00012814074580091983, 0.4985608458518982]
['[CLS]', 'the', 'film', 'often', 'achieves', 'a', 'mesmerizing', 'poetry', '[SEP]']	[0.44505900144577026, 0.00905975978821516, 0.008917157538235188, 0.010192045010626316, 0.02116718329489231, 0.010059901513159275, 0.04061765782535076, 0.009825730696320534, 0.44510146975517273]
['[CLS]', 'a', 'work', 'of', 'astonishing', 'delicacy', 'and', 'force', '[SEP]']	[0.436751127243042, 0.01581341214478016, 0.01384829729795456, 0.013285258784890175, 0.015222875401377678, 0.041190437972545624, 0.013090645894408226, 0.01400801632553339, 0.4367901682853699]
['[CLS]', 'for', 'the', 'most', 'part', 'the', 'ingredients', 'are', 'there', '[SEP]']	[0.40576669573783875, 0.02218031696975231, 0.02410302124917507, 0.02395573817193508, 0.02390863001346588, 0.022628918290138245, 0.02275906689465046, 0.024808453395962715, 0.024091646075248718, 0.4057975113391876]
['[CLS]', 'but', 'if', '[SEP]']	[0.2845665216445923, 0.22609713673591614, 0.2047654688358307, 0.2845708727836609]
['[CLS]', 'the', 'acting', 'is', 'stiff', 'the', 'story', 'lacks', 'all', 'trace', 'of', 'wit', 'the', 'sets', 'look', 'like', 'they', 'were', 'borrowed', 'from', '[SEP]']	[0.4890801012516022, 0.0012557021109387279, 0.0011112954234704375, 0.001312980311922729, 0.0011118700494989753, 0.0011257973965257406, 0.0009949886007234454, 0.0014045551652088761, 0.0011766540119424462, 0.0012633843580260873, 0.0010163875995203853, 0.0011429650476202369, 0.001133873243816197, 0.0010509509593248367, 0.0011963529977947474, 0.0010865838266909122, 0.0009930679807439446, 0.0011596513213589787, 0.0011287650559097528, 0.0011111863423138857, 0.48914283514022827]
