['[CLS]', 'presents', 'a', 'good', 'case', 'while', 'failing', 'to', 'provide', 'a', 'reason', 'for', 'us', 'to', 'care', 'beyond', 'the', 'very', 'basic', 'dictums', 'of', 'human', 'decency', '[SEP]']	[0.00015613186405971646, 0.00024858099641278386, 0.00011950776388403028, 0.00022842685575596988, 0.000278943422017619, 0.00012932447134517133, 0.00021533195103984326, 0.00013332118396647274, 0.00012765955762006342, 0.00012258636706974357, 0.00016357221466023475, 0.00011893449118360877, 0.00034941788180731237, 0.0001335434935754165, 0.0004845749936066568, 0.00011627802450675517, 0.00011711783736245707, 0.00011579101555980742, 0.00014465722779277712, 0.0005145853720023297, 0.00012540009629447013, 0.0006231716251932085, 0.00132020705495961, 0.9939131736755371]
['[CLS]', 'beautifully', 'crafted', 'engaging', 'filmmaking', 'that', 'should', 'attract', 'upscale', 'audiences', 'hungry', 'for', 'quality', 'and', 'a', 'nostalgic', 'twisty', 'yarn', 'that', 'will', 'keep', 'them', 'guessing', '[SEP]']	[0.00015639400226064026, 0.00018751391326077282, 0.00044558156514540315, 0.000529280980117619, 0.0010175068164244294, 0.00014638208085671067, 0.00012255433830432594, 0.00017315431614406407, 0.001739442115649581, 0.00023068829614203423, 0.00012508883082773536, 0.00011290891416138038, 0.00014120400010142475, 0.00011278675810899585, 0.00010971334995701909, 0.0003311200998723507, 0.00024131048849085346, 0.0001723884925013408, 0.00010703119187382981, 0.00010789225052576512, 0.00011031705071218312, 0.00012671237345784903, 0.00030591999529860914, 0.9931465983390808]
['[CLS]', 'bread', 'my', 'sweet', 'has', 'so', 'many', 'flaws', 'it', 'would', 'be', 'easy', 'for', 'critics', 'to', 'shred', 'it', '[SEP]']	[0.0011152763618156314, 0.0033889540936797857, 0.0012671472504734993, 0.004726688843220472, 0.0010100541403517127, 0.0009976447327062488, 0.0009888855274766684, 0.002200409071519971, 0.0009402738069184124, 0.0011808397248387337, 0.0009509348892606795, 0.001344309072010219, 0.0008880541427060962, 0.0024805706925690174, 0.0009205255191773176, 0.002731151762418449, 0.0011378709459677339, 0.9717302322387695]
['[CLS]', 'slow', 'silly', 'and', 'unintentionally', 'hilarious', '[SEP]']	[0.04573038965463638, 0.07235093414783478, 0.045485980808734894, 0.08665958791971207, 0.1556333601474762, 0.0780847817659378, 0.5160551071166992]
['[CLS]', 'ultimately', 'feels', 'empty', 'and', 'unsatisfying', 'like', 'swallowing', 'a', 'communion', 'wafer', 'without', 'the', 'wine', '[SEP]']	[0.002231333404779434, 0.00199423567391932, 0.0020621027797460556, 0.001600434654392302, 0.0013139481889083982, 0.005142678157426417, 0.0015007818583399057, 0.0026205144822597504, 0.0012187971733510494, 0.00422315951436758, 0.0031909948447719216, 0.0015246992697939277, 0.0012465078616514802, 0.00505020609125495, 0.9650793671607971]
['[CLS]', 'exudes', 'the', 'fizz', 'of', 'a', 'busby', 'berkeley', 'musical', 'and', 'the', 'visceral', 'excitement', 'of', 'a', 'sports', 'extravaganza', '[SEP]']	[1.9937533579650335e-05, 2.2888174498802982e-05, 1.0657746315700933e-05, 2.7121597668156028e-05, 1.2469583452912048e-05, 1.2980864994460717e-05, 2.8035897230438422e-05, 2.0093561033718288e-05, 4.5248641981743276e-05, 1.2136258192185778e-05, 1.0776911040011328e-05, 3.18497613989166e-05, 1.66831068781903e-05, 1.1180498404428363e-05, 1.1950336556765251e-05, 2.9358110623434186e-05, 5.0660487431741785e-05, 0.9996262788772583]
['[CLS]', 'the', 'film', 'rehashes', 'several', 'old', 'themes', 'and', 'is', 'capped', 'with', 'pointless', 'extremes', '[SEP]']	[0.004784116055816412, 0.003653010819107294, 0.008093150332570076, 0.013143114279955626, 0.004128691274672747, 0.006739459931850433, 0.005012219306081533, 0.003411705605685711, 0.003213443560525775, 0.003862296463921666, 0.003281205426901579, 0.00705143203958869, 0.006029178388416767, 0.927597165107727]
['[CLS]', 'ryan', 'gosling', 'is', 'in', 'a', 'word', 'brilliant', 'as', 'the', 'conflicted', 'daniel', '[SEP]']	[0.007034089881926775, 0.009794123470783234, 0.03923948109149933, 0.008260746486485004, 0.007902600802481174, 0.006323464214801788, 0.013518492691218853, 0.01460869051516056, 0.008288701996207237, 0.00617968337610364, 0.015367620158940554, 0.007321858778595924, 0.8561601638793945]
['[CLS]', 'if', 'deuces', 'wild', 'had', 'been', 'tweaked', 'up', 'a', 'notch', 'it', 'would', 'have', 'become', 'a', 'camp', 'adventure', 'one', 'of', 'those', 'movies', '[SEP]']	[0.00010292696242686361, 0.00010396519064670429, 0.0009011055517476052, 0.0003961451875511557, 9.555697761243209e-05, 8.845324191497639e-05, 0.000349960129824467, 9.99756739474833e-05, 8.865753625286743e-05, 0.00018011810607276857, 0.00012673593300860375, 0.00016736469115130603, 0.00014158154954202473, 0.00012868754856754094, 0.00011053810158045962, 0.0003250494773965329, 0.00017999498231802136, 0.00010367608047090471, 9.018991113407537e-05, 0.00011348375119268894, 0.00036989181535318494, 0.9957357048988342]
['[CLS]', 'frida', 'is', 'certainly', 'no', 'disaster', 'but', 'neither', 'is', 'it', 'the', 'kahlo', 'movie', 'frida', 'fans', 'have', 'been', 'looking', 'for', '[SEP]']	[0.000512418569996953, 0.0029859807109460235, 0.0007436898304149508, 0.0006158582400530577, 0.001132340868934989, 0.0016435342840850353, 0.0004920235951431096, 0.002446248196065426, 0.000504998373799026, 0.0004928724374622107, 0.0004673789080698043, 0.002020451531279832, 0.0005641853203997016, 0.001663316274061799, 0.0005608274368569255, 0.0004141944518778473, 0.0004195359069854021, 0.0004698202828876674, 0.0005163707537576556, 0.9813341498374939]
